"Pathway","Adjusted_Pvalue","Genes"
"actinin binding",0.0865974820321855,"CACNA1C/CACNA1D/CSRP1/CSRP2/CSRP3/KCNN2/LDB3/LRRC10/MAGI1/MICALL2/MYOT/NRAP/PDLIM1/PDLIM2/PDLIM4/PDLIM7/PKD2L1/PROM1/RARA/RELA/TRPC5/TTN/XIRP2"
"transmitter-gated monoatomic ion channel activity",0.0865974820321855,"CHRNA2/CHRNA4/CHRNB1/CHRNB2/CHRNB3/CHRNB4/CHRND/CHRNG/GABRA1/GABRA2/GABRA3/GABRA4/GABRA6/GABRB1/GABRB3/GABRE/GABRG1/GABRG2/GABRG3/GABRP/GABRR1/GLRA1/GLRB/GRIA1/GRIA2/GRIA4/GRID2/GRIK1/GRIK2/GRIN2A/GRIN2B/GRIN2D/GRIN3B/HTR3A/HTR3E"
"transmitter-gated channel activity",0.0865974820321855,"CHRNA2/CHRNA4/CHRNB1/CHRNB2/CHRNB3/CHRNB4/CHRND/CHRNG/GABRA1/GABRA2/GABRA3/GABRA4/GABRA6/GABRB1/GABRB3/GABRE/GABRG1/GABRG2/GABRG3/GABRP/GABRR1/GLRA1/GLRB/GRIA1/GRIA2/GRIA4/GRID2/GRIK1/GRIK2/GRIN2A/GRIN2B/GRIN2D/GRIN3B/HTR3A/HTR3E"
"ligand-gated channel activity",0.0875463012621364,"ABCC9/ANO4/ANO5/ANO8/ANO9/ANXA6/ASIC3/ASIC5/BEST4/BNIP1/CCDC51/CFTR/CHRNA2/CHRNA4/CHRNB1/CHRNB2/CHRNB3/CHRNB4/CHRND/CHRNG/CLCA1/CLCA2/CNGA1/CNGA2/GABRA1/GABRA2/GABRA3/GABRA4/GABRA6/GABRB1/GABRB3/GABRE/GABRG1/GABRG2/GABRG3/GABRP/GABRR1/GLRA1/GLRB/GRIA1/GRIA2/GRIA4/GRID2/GRIK1/GRIK2/GRIN2A/GRIN2B/GRIN2D/GRIN3B/HCN1/HCN2/HCN4/HTR3A/HTR3E/ITPR1/ITPR2/KCNH3/KCNH7/KCNJ10/KCNJ13/KCNJ14/KCNJ16/KCNJ18/KCNJ5/KCNJ6/KCNJ9/KCNK2/KCNK6/KCNMB2/KCNMB3/KCNN2/KCNN4/KCNT1/KCNT2/MCOLN1/MCOLN2/P2RX5/PKD2L1/RYR1/SCNN1D/SLC1A5/SLC1A7/TMEM63B/TRPA1/TRPV1/TTYH2/TTYH3"
"ligand-gated monoatomic anion channel activity",0.0936268097120583,"ANO4/ANO5/ANO8/ANO9/BEST4/CFTR/CLCA1/CLCA2/GABRA1/GABRA2/GABRA3/GABRA4/GABRA6/GABRB1/GABRB3/GABRE/GABRG1/GABRG2/GABRG3/GABRP/GABRR1/GLRA1/GLRB/P2RX5/SLC1A7/TTYH2/TTYH3"
"postsynaptic neurotransmitter receptor activity",0.122131973981781,"CHRM4/CHRM5/CHRNA2/CHRNA4/CHRNB1/CHRNB2/CHRNB3/CHRNB4/CHRND/CHRNG/DRD1/DRD4/DRD5/GABRA1/GABRA2/GABRA4/GABRA6/GABRB1/GABRG2/GABRG3/GLRA1/GLRB/GRIA1/GRIA2/GRIA4/GRID2/GRIK1/GRIK2/GRIN2A/GRIN2B/GRIN2D/GRIN3B/GRM1/GRM5/HTR3A/HTR3E/KCTD16"
"GABA-gated chloride ion channel activity",0.122131973981781,"GABRA1/GABRA2/GABRA3/GABRA4/GABRA6/GABRB1/GABRB3/GABRE/GABRG1/GABRG2/GABRG3/GABRP/GABRR1"
"ligand-gated monoatomic ion channel activity",0.122131973981781,"ABCC9/ANO4/ANO5/ANO8/ANO9/ANXA6/ASIC3/ASIC5/BEST4/BNIP1/CCDC51/CFTR/CHRNA2/CHRNA4/CHRNB1/CHRNB2/CHRNB3/CHRNB4/CHRND/CHRNG/CLCA1/CLCA2/CNGA1/CNGA2/GABRA1/GABRA2/GABRA3/GABRA4/GABRA6/GABRB1/GABRB3/GABRE/GABRG1/GABRG2/GABRG3/GABRP/GABRR1/GLRA1/GLRB/GRIA1/GRIA2/GRIA4/GRID2/GRIK1/GRIK2/GRIN2A/GRIN2B/GRIN2D/GRIN3B/HCN1/HCN2/HCN4/HTR3A/HTR3E/ITPR1/ITPR2/KCNH3/KCNH7/KCNJ10/KCNJ13/KCNJ14/KCNJ16/KCNJ18/KCNJ5/KCNJ6/KCNJ9/KCNK6/KCNMB2/KCNMB3/KCNN2/KCNN4/KCNT1/KCNT2/MCOLN1/MCOLN2/P2RX5/PKD2L1/RYR1/SCNN1D/SLC1A7/TMEM63B/TRPA1/TRPV1/TTYH2/TTYH3"
"oxidoreduction-driven active transmembrane transporter activity",0.158852459502729,"COX4I1/COX5A/COX5B/COX6B1/COX7A2L/COX8A/CYB561A3/CYB561D1/CYB561D2/CYB5A/CYC1/NDUFA1/NDUFA12/NDUFA2/NDUFA3/NDUFA6/NDUFA8/NDUFB1/NDUFB10/NDUFB4/NDUFB5/NDUFB6/NDUFB7/NDUFS2/NDUFS3/NDUFS4/NDUFS5/NDUFS6/NDUFS7/NDUFS8/NDUFV1/SURF1/UQCRC1/UQCRFS1/UQCRFS1P1/UQCRH"
"extracellular ligand-gated monoatomic ion channel activity",0.163829427378856,"CHRNA2/CHRNA4/CHRNB1/CHRNB2/CHRNB3/CHRNB4/CHRND/CHRNG/GABRA1/GABRA2/GABRA3/GABRA4/GABRA6/GABRB1/GABRB3/GABRE/GABRG1/GABRG2/GABRG3/GABRP/GABRR1/GLRA1/GLRB/GRIA1/GRIA2/GRIA4/GRID2/GRIK1/GRIK2/GRIN2A/GRIN2B/GRIN2D/GRIN3B/HTR3A/HTR3E/P2RX5/SLC1A7/TRPV1"
"ribonucleoprotein complex binding",0.163829427378856,"ABCF1/AFG2A/AFG2B/BAG6/BOP1/C1QBP/CD2BP2/CINP/DAP/DERL1/DERL3/EEF2/EEFSEC/EIF1/EIF1B/EIF3C/EIF3K/EIF4A3/EIF5A/EIF6/ERAL1/GEMIN4/GTPBP6/HABP4/HSPA5/IFRD2/IGHMBP2/IMPACT/LETM1/LETMD1/MALSU1/MTRES1/NAA10/NCLN/NDUFAB1/NEAT1/NOMO1/NOMO2/NPM1/OLA1/OXA1L/PELO/PES1/PIM1/PPP1CA/PQBP1/PRMT7/PRPF31/PRPF6/PYM1/RACK1/RBM3/RHBDD2/RNF135/RPLP1/RPSA/SBDS/SEC61A1/SEC61B/SEC61G/SERBP1/SHFL/SND1/SNRPA/SNRPB/SNRPD3/SRP68/SRPRA/STRAP/TACO1/TIMM50/TMEM147/TMEM223/UNG/UNK/YBX3/YTHDF1/ZC3H12A/ZNF598/ZNF622"
"DNA-(apurinic or apyrimidinic site) endonuclease activity",0.163829427378856,"APEX1/APEX2/APLF/HMGA1/HMGA2/NEIL1/NEIL2/NEIL3/NTHL1/RPS3"
"transmitter-gated monoatomic ion channel activity involved in regulation of postsynaptic membrane potential",0.178600796793821,"CHRNA2/CHRNA4/CHRNB1/CHRNB2/CHRNB3/CHRNB4/CHRND/CHRNG/GABRA1/GABRA2/GABRA4/GABRA6/GABRB1/GABRG2/GABRG3/GLRA1/GLRB/GRIA1/GRIA2/GRIA4/GRID2/GRIK1/GRIK2/GRIN2A/GRIN2B/GRIN2D/GRIN3B/HTR3A/HTR3E"
"monoatomic anion channel activity",0.178857152498856,"ANO3/ANO4/ANO5/ANO8/ANO9/APOL1/BEST4/CFTR/CLCA1/CLCA2/CLCC1/CLCN2/CLCN6/CLCN7/CLIC1/CLIC3/FXYD1/GABRA1/GABRA2/GABRA3/GABRA4/GABRA6/GABRB1/GABRB3/GABRE/GABRG1/GABRG2/GABRG3/GABRP/GABRR1/GLRA1/GLRB/LRRC8A/MCOLN1/P2RX5/PANX1/SLC17A6/SLC1A1/SLC1A4/SLC1A7/SLC26A11/SLC26A6/SLC26A7/SLC5A8/TMC4/TTYH2/TTYH3/VDAC1/VDAC2/VDAC3"
"GABA-A receptor activity",0.178857152498856,"GABRA1/GABRA2/GABRA3/GABRA4/GABRA6/GABRB1/GABRB3/GABRE/GABRG1/GABRG2/GABRG3/GABRP/GABRR1"
"aminopeptidase activity",0.178857152498856,"ACTMAP/AOPEP/BLMH/CTSH/DNPEP/DPP3/DPP7/DPP9/ENPEP/KDM8/LAP3/LNPEP/MMP14/MMP15/MMP16/MMP17/NAALADL1/NPEPL1/PEPD/RNPEP/RNPEPL1/TRHDE/XPNPEP2"
"neurotransmitter receptor activity involved in regulation of postsynaptic membrane potential",0.198469594967851,"CHRNA2/CHRNA4/CHRNB1/CHRNB2/CHRNB3/CHRNB4/CHRND/CHRNG/GABRA1/GABRA2/GABRA4/GABRA6/GABRB1/GABRG2/GABRG3/GLRA1/GLRB/GRIA1/GRIA2/GRIA4/GRID2/GRIK1/GRIK2/GRIN2A/GRIN2B/GRIN2D/GRIN3B/HTR3A/HTR3E/KCTD16"
"metal cluster binding",0.202953265420266,"ACO2/AIFM3/AOX1/CDK5RAP1/CIAO3/CIAPIN1/CISD3/DDX12P/DPH1/DPH2/ERCC2/EXO5/FDX1/FECH/GLRX3/GLRX5/GSTP1/ISCA1/ISCU/KIF4B/LIAS/METTL17/MOCS1/NDUFS2/NDUFS7/NDUFS8/NDUFV1/NFU1/NTHL1/NUBP2/POLD1/REV3L/RFESD/RPS3/RSAD1/SDHB/SLC25A39/UQCRFS1/UQCRFS1P1"
"chloride channel activity",0.205177420507498,"ANO3/ANO4/ANO5/ANO8/ANO9/APOL1/BEST4/CFTR/CLCA1/CLCA2/CLCC1/CLCN2/CLCN6/CLCN7/CLIC1/CLIC3/FXYD1/GABRA1/GABRA2/GABRA3/GABRA4/GABRA6/GABRB1/GABRB3/GABRE/GABRG1/GABRG2/GABRG3/GABRP/GABRR1/GLRA1/GLRB/SLC17A6/SLC1A4/SLC1A7/SLC26A11/SLC26A6/SLC26A7/TMC4/TTYH2/TTYH3"
"proton transmembrane transporter activity",0.205177420507498,"ASIC5/ATP4A/ATP5F1A/ATP5F1B/ATP5F1C/ATP5F1D/ATP5MC1/ATP5MC2/ATP5MC3/ATP5MF/ATP5MGL/ATP5PB/ATP5PD/ATP6V0B/ATP6V0C/ATP6V0D1/ATP6V0E1/ATP6V0E2/ATP6V1E1/ATP6V1F/ATP6V1G1/COX4I1/COX5A/COX5B/COX6B1/COX7A2L/COX8A/CTNS/CYB5A/CYC1/GHITM/LETM1/NDUFA1/NDUFA12/NDUFA2/NDUFA3/NDUFA6/NDUFA8/NDUFB1/NDUFB10/NDUFB4/NDUFB5/NDUFB6/NDUFB7/NDUFS2/NDUFS3/NDUFS4/NDUFS5/NDUFS6/NDUFS7/NDUFS8/NDUFV1/SLC17A6/SLC18B1/SLC25A14/SLC25A18/SLC25A22/SLC25A3/SLC25A4/SLC25A5/SLC30A2/SLC30A8/SLC36A2/SLC36A3/SLC38A5/SLC45A1/SLC45A2/SLC45A3/SLC47A2/SLC5A4/SLC9A2/SLC9A3/SLC9C2/STING1/SURF1/TCIRG1/TMCO3/TMEM175/UCP1/UQCRC1/UQCRFS1/UQCRFS1P1/UQCRH"
"isomerase activity",0.205177420507498,"AIP/AIPL1/BPGM/CFTR/CRELD2/DDT/DDX12P/DEGS1/EBP/EBPL/ECH1/ECHS1/ECI1/ENOPH1/ERCC2/ERCC3/FAHD1/FBH1/FKBP10/FKBP11/FKBP2/FKBP3/FKBP4/FKBP8/FUOM/GALE/GALM/GFUS/GNPDA1/GPI/HPGDS/HSD3B1/HSD3B2/IDI2/ISYNA1/ITPK1/LSS/MCEE/MPI/MRI1/NAXE/P4HB/PDIA3/PDIA4/PDIA6/PGAM1/PGAM4/PGM1/PIN1/PIN4/PMM1/PPIA/PPIB/PPIC/PPIL1/PPIL3/PTGDS/PTGES2/PTGES3/PTPA/PUS1/PUSL1/QSOX1/QSOX2/RECQL4/RECQL5/RENBP/RPE/RPE65/RPIA/RPUSD1/RPUSD2/RPUSD3/RPUSD4/SDSL/THAP4/TMEM86B/TOP1MT/TPI1/TRUB2/TWNK"
"RNA polymerase I activity",0.205177420507498,"POLR1C/POLR1D/POLR1H/POLR2E/POLR2F/POLR2H/POLR2K/POLR2L"
"cAMP response element binding protein binding",0.205177420507498,"ATF4/CREB3/CREM/CRTC1/CRTC2/CRTC3/DAPK3/SIK1"
"ubiquitin-like protein ligase binding",0.20724676533791,"ACTG1/ANAPC2/APBB1/APC/ARRB2/ARRDC1/ASB4/ATP6V0C/AUP1/AXIN1/AXIN2/BAG1/BAG6/BECN1/BOK/CACYBP/CALR/CAMLG/CASC3/CCT2/CD40/CDK5RAP3/CDKN1A/CDKN1B/CEBPB/CKB/CLU/CUL1/CUL7/CXCR4/DAXX/DAZAP2/DDRGK1/DERL1/DLG3/DNAJB2/DTX1/ELOB/ERBB3/FBXO7/FZD8/GABARAPL1/GPI/GRIK2/HDAC6/HGS/HLTF/HM13/HSP90AB1/HSPA5/HSPA9/HSPBP1/IKBKE/IKBKG/JUN/LAPTM5/MAP1LC3A/MC1R/MFHAS1/MOAP1/MUL1/MYOD1/NDUFS2/NFE2L2/NFKBIA/NGFR/NPLOC4/OTUB1/PA2G4/PATZ1/PDLIM2/PER1/PIAS1/PIAS4/PML/PPARGC1A/PRDX6/PRKACA/PRKN/PRR5L/PRR7/PTK2B/PTPRN/RANGAP1/RBX1/RELA/RNF186/RNF40/RNF8/RPA2/RPL11/RPL23/RPL5/RPS27A/RRAGA/SCAMP3/SHPRH/SLC22A18/SLC25A5/SMAD3/SMAD7/SMG5/SQSTM1/STAT2/STING1/STUB1/STX8/SUMO1/SUMO3/SUMO4/TCP1/TNFRSF14/TNFRSF1B/TNK2/TOLLIP/TPI1/TRAF2/TRAF4/TRIB2/TRIB3/TRIM28/TRIOBP/TRIP4/TUBA1B/TUBB/UBA52/UBB/UBC/UBE2J2/UBE2L3/UBE2N/UBXN1/UQCRC1/WASHC1/WRAP53/XBP1"
"primary active transmembrane transporter activity",0.20724676533791,"ABCA12/ABCA2/ABCA3/ABCA4/ABCA7/ABCA8/ABCB10/ABCB5/ABCB8/ABCC10/ABCC11/ABCC4/ABCC9/ABCD1/ABCD4/ABCG5/ABCG8/ATP13A1/ATP13A2/ATP1A3/ATP2A3/ATP2B2/ATP2C2/ATP4A/ATP5F1B/ATP6V0B/ATP6V0C/ATP6V0D1/ATP6V0E1/ATP6V0E2/ATP6V1E1/ATP6V1F/ATP6V1G1/ATP7A/CFTR/COX4I1/COX5A/COX5B/COX6B1/COX7A2L/COX8A/CYB561A3/CYB561D1/CYB561D2/CYB5A/CYC1/NDUFA1/NDUFA12/NDUFA2/NDUFA3/NDUFA6/NDUFA8/NDUFB1/NDUFB10/NDUFB4/NDUFB5/NDUFB6/NDUFB7/NDUFS2/NDUFS3/NDUFS4/NDUFS5/NDUFS6/NDUFS7/NDUFS8/NDUFV1/SURF1/TAP1/TCIRG1/TMEM94/TOMM20/UQCRC1/UQCRFS1/UQCRFS1P1/UQCRH"
"iron-sulfur cluster binding",0.20724676533791,"ACO2/AIFM3/AOX1/CDK5RAP1/CIAO3/CIAPIN1/CISD3/DDX12P/DPH1/DPH2/ERCC2/EXO5/FDX1/FECH/GLRX3/GLRX5/ISCA1/ISCU/KIF4B/LIAS/METTL17/MOCS1/NDUFS2/NDUFS7/NDUFS8/NDUFV1/NFU1/NTHL1/NUBP2/POLD1/REV3L/RFESD/RPS3/RSAD1/SDHB/SLC25A39/UQCRFS1/UQCRFS1P1"
"protein carrier chaperone",0.20724676533791,"APLF/BAG3/CLU/EMC10/EMC3/EMC4/EMC6/EMC7/EMC8/EMC9/GET3/HIRIP3/MTCH1/MTCH2/OXA1L/PEX19/PEX5/TIMM10/TIMM9/VPS72/WRAP53"
"ubiquitin binding",0.20724676533791,"AMFR/ASCC2/AUP1/CKS1B/CUEDC2/CXCR4/DHX16/DNAJB2/FAAP20/FBXO7/GGA1/GGA2/GGA3/HDAC6/HGS/HSPB1/IKBKG/ILRUN/MARK4/MVB12A/NOD1/NPLOC4/NSFL1C/NUP62/OTUB1/OTUB2/PRKN/RAD23A/RBCK1/RNF185/RNF8/SHARPIN/SIRT2/SMAD3/SQSTM1/TNFAIP3/TOLLIP/TOM1/TOM1L1/UBE2L6/UBE2N/UBXN1/UBXN11/UBXN2A/UBXN8/USP5/VPS28/ZFAND2B"
"ATP transmembrane transporter activity",0.20724676533791,"PANX1/SLC17A9/SLC25A17/SLC25A23/SLC25A25/SLC25A4/SLC25A42/SLC25A5/SLC25A6/SLC35B1"
"oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor",0.20724676533791,"ABCC4/ADH4/ADH7/AKR1A1/AKR1B1/AKR1D1/AKR7A2/AKR7A3/BDH1/CBR1/CRYL1/CTBP1/CYP4A22/DCXR/DHDH/DHRS1/DHRS11/DHRS3/DHRS4/DHRS4L2/DHRS7/DHRS7B/FASN/G6PD/GFUS/GRHPR/HADHA/HSD11B2/HSD17B10/HSD17B14/HSD17B2/HSD17B7/HSD17B8/HSD3B1/HSD3B2/IDH2/IDH3B/IDH3G/IMPDH1/KCNAB1/KCNAB2/KCNAB3/LDHA/LDHAL6A/LDHAL6B/LDHB/LDHD/MDH2/ME1/MIOX/NSDHL/PRXL2B/RDH10/RDH14/RDH16/SDR42E2/SPR"
"fatty-acyl-CoA binding",0.20724676533791,"ACADL/ACADVL/ACBD4/ACBD6/ACOT7/DBI/GCDH/HADHA/PNPLA3/SCP2/SOAT2"
"ligand-gated monoatomic ion channel activity involved in regulation of presynaptic membrane potential",0.20724676533791,"GABRA2/GABRB1/GABRR1/GLRA1/GRIA1/GRIA4/GRIK2/GRIN2B/GRIN2D/GRIN3B/HTR3A"
"phosphatidylglycerol binding",0.20724676533791,"ATP8B1/GSDMB/GSDMD/NME4/PITPNA/PITPNC1/PLEKHN1/PLTP/RPE65/STOML2/UCP1/UQCC3"
