"Pathway","Adjusted_Pvalue","Genes"
"nucleoside phosphate catabolic process",0.178952227120794,"DPYS/NUDT3"
"polyamine metabolic process",0.178952227120794,"AOC1"
"nucleoside monophosphate catabolic process",0.178952227120794,"DPYS"
"pyrimidine deoxyribonucleotide catabolic process",0.178952227120794,"DPYS"
"nucleotide metabolic process",0.178952227120794,"DPYS/NUDT3/SULT1C4"
"positive regulation of cellular extravasation",0.178952227120794,"FADD"
"glycoside metabolic process",0.178952227120794,"SULT1C4"
"RNA decapping",0.178952227120794,"NUDT3"
"negative regulation of transcription elongation by RNA polymerase II",0.178952227120794,"NELFCD"
"positive regulation of type I interferon-mediated signaling pathway",0.178952227120794,"FADD"
"midbody abscission",0.178952227120794,"CHMP4C"
"spindle organization",0.178952227120794,"CHMP4C/ILK"
"pyrimidine nucleotide catabolic process",0.178952227120794,"DPYS"
"pyrimidine nucleoside monophosphate metabolic process",0.178952227120794,"DPYS"
"lymph node development",0.178952227120794,"FADD"
"copper ion homeostasis",0.178952227120794,"SCO2"
"motor neuron apoptotic process",0.178952227120794,"FADD"
"gas transport",0.178952227120794,"HBA2"
"viral budding via host ESCRT complex",0.178952227120794,"CHMP4C"
"sulfation",0.178952227120794,"SULT1C4"
"negative regulation of necroptotic process",0.178952227120794,"FADD"
"cGAS/STING signaling pathway",0.178952227120794,"SPSB3"
"tertiary alcohol metabolic process",0.178952227120794,"SULT1C4"
"late endosome to lysosome transport",0.178952227120794,"CHMP4C"
"pyrimidine deoxyribonucleotide metabolic process",0.178952227120794,"DPYS"
"negative regulation of DNA-templated transcription, elongation",0.178952227120794,"NELFCD"
"mitochondrial electron transport, cytochrome c to oxygen",0.178952227120794,"MTCO2P12"
"deoxyribonucleoside monophosphate metabolic process",0.178952227120794,"DPYS"
"maintenance of protein location in nucleus",0.178952227120794,"ARL2BP"
"negative regulation of programmed necrotic cell death",0.178952227120794,"FADD"
"regulation of mitotic spindle assembly",0.178952227120794,"CHMP4C"
"positive regulation of canonical NF-kappaB signal transduction",0.178952227120794,"FADD/ILK"
"mitochondrial cytochrome c oxidase assembly",0.178952227120794,"SCO2"
"positive regulation of tyrosine phosphorylation of STAT protein",0.178952227120794,"ARL2BP"
"viral budding",0.178952227120794,"CHMP4C"
"negative regulation of T cell apoptotic process",0.178952227120794,"FADD"
"nuclear membrane reassembly",0.178952227120794,"CHMP4C"
"negative regulation of neural precursor cell proliferation",0.178952227120794,"ILK"
"oligosaccharide biosynthetic process",0.178952227120794,"MGAT2"
"plasma membrane phospholipid scrambling",0.178952227120794,"ANO7"
"one-carbon compound transport",0.178952227120794,"HBA2"
"positive regulation of activated T cell proliferation",0.178952227120794,"FADD"
"regulation of macrophage differentiation",0.178952227120794,"FADD"
"deoxyribonucleotide catabolic process",0.178952227120794,"DPYS"
"late endosome to vacuole transport via multivesicular body sorting pathway",0.178952227120794,"CHMP4C"
"deoxyribose phosphate catabolic process",0.178952227120794,"DPYS"
"pyrimidine-containing compound catabolic process",0.178952227120794,"DPYS"
"organophosphate catabolic process",0.178952227120794,"DPYS/NUDT3"
"plasma membrane repair",0.178952227120794,"CHMP4C"
"respiratory chain complex IV assembly",0.178952227120794,"SCO2"
"viral release from host cell",0.178952227120794,"CHMP4C"
"myelination in peripheral nervous system",0.178952227120794,"ILK"
"membrane raft organization",0.178952227120794,"ILK"
"peripheral nervous system axon ensheathment",0.178952227120794,"ILK"
"exit from host cell",0.178952227120794,"CHMP4C"
"regulation of tyrosine phosphorylation of STAT protein",0.183393259314697,"ARL2BP"
"cellular respiration",0.183985676648777,"MTCO2P12/SCO2"
"viral RNA genome replication",0.184090135868708,"PCBP1"
"hydrogen peroxide catabolic process",0.184090135868708,"HBA2"
"pyrimidine ribonucleotide metabolic process",0.184090135868708,"DPYS"
"viral protein processing",0.184090135868708,"MGAT2"
"purinergic nucleotide receptor signaling pathway",0.184090135868708,"P2RY14"
"multivesicular body assembly",0.184090135868708,"CHMP4C"
"carbohydrate derivative catabolic process",0.185003951620572,"DPYS/NUDT3"
"multivesicular body organization",0.186140214954195,"CHMP4C"
"nucleobase metabolic process",0.186140214954195,"DPYS"
"virion assembly",0.186140214954195,"CHMP4C"
"regulation of spindle assembly",0.186140214954195,"CHMP4C"
"mitotic cytokinetic process",0.186140214954195,"CHMP4C"
"tyrosine phosphorylation of STAT protein",0.187085151299735,"ARL2BP"
"regulation of necroptotic process",0.187085151299735,"FADD"
"positive regulation of T cell migration",0.187085151299735,"FADD"
"G protein-coupled dopamine receptor signaling pathway",0.193091899817931,"GNA14"
"ubiquitin-dependent protein catabolic process via the multivesicular body sorting pathway",0.193091899817931,"CHMP4C"
"regulation of execution phase of apoptosis",0.193091899817931,"FADD"
"late endosome to vacuole transport",0.194397194905089,"CHMP4C"
"negative regulation of lymphocyte apoptotic process",0.194397194905089,"FADD"
"spleen development",0.194397194905089,"FADD"
"positive regulation of T cell mediated cytotoxicity",0.194397194905089,"FADD"
"2'-deoxyribonucleotide metabolic process",0.194397194905089,"DPYS"
"cytochrome complex assembly",0.194397194905089,"SCO2"
"positive regulation of BMP signaling pathway",0.194397194905089,"ILK"
"regulation of programmed necrotic cell death",0.194397194905089,"FADD"
"regulation of cellular extravasation",0.194397194905089,"FADD"
"deoxyribonucleotide metabolic process",0.194397194905089,"DPYS"
"Schwann cell development",0.194397194905089,"ILK"
"deoxyribose phosphate metabolic process",0.194397194905089,"DPYS"
"endosome transport via multivesicular body sorting pathway",0.194397194905089,"CHMP4C"
"regulation of T cell apoptotic process",0.194397194905089,"FADD"
"positive regulation of lymphocyte migration",0.194397194905089,"FADD"
"lactation",0.194397194905089,"MTCO2P12"
"protein N-linked glycosylation via asparagine",0.194397194905089,"MGAT2"
"inositol phosphate metabolic process",0.194397194905089,"NUDT3"
"maintenance of protein localization in organelle",0.194397194905089,"ARL2BP"
"positive regulation of substrate adhesion-dependent cell spreading",0.194397194905089,"ILK"
"regulation of activated T cell proliferation",0.195531354798804,"FADD"
"regulation of mitotic spindle organization",0.195531354798804,"CHMP4C"
"regulation of canonical NF-kappaB signal transduction",0.195531354798804,"FADD/ILK"
"regulation of type I interferon-mediated signaling pathway",0.196774302768137,"FADD"
"membrane fission",0.196774302768137,"CHMP4C"
"regulation of centrosome duplication",0.198682935521516,"CHMP4C"
"activated T cell proliferation",0.198682935521516,"FADD"
"nuclear membrane organization",0.198682935521516,"CHMP4C"
"necroptotic process",0.198682935521516,"FADD"
"regulation of spindle organization",0.198682935521516,"CHMP4C"
"kidney development",0.198682935521516,"FADD/ILK"
"viral life cycle",0.198682935521516,"CHMP4C/PCBP1"
"Schwann cell differentiation",0.198682935521516,"ILK"
"cytokinetic process",0.198682935521516,"CHMP4C"
"T cell homeostasis",0.198682935521516,"FADD"
"establishment or maintenance of epithelial cell apical/basal polarity",0.198682935521516,"ILK"
"multivesicular body sorting pathway",0.198682935521516,"CHMP4C"
"thymus development",0.199509901835376,"FADD"
"regulation of T cell migration",0.199509901835376,"FADD"
"canonical NF-kappaB signal transduction",0.199509901835376,"FADD/ILK"
"regulation of T cell mediated cytotoxicity",0.201806339520523,"FADD"
"renal system development",0.202582208238728,"FADD/ILK"
"pyrimidine nucleotide metabolic process",0.203701675098746,"DPYS"
"establishment or maintenance of apical/basal cell polarity",0.203701675098746,"ILK"
"establishment or maintenance of bipolar cell polarity",0.203701675098746,"ILK"
"phospholipid translocation",0.203701675098746,"ANO7"
"hydrogen peroxide metabolic process",0.203701675098746,"HBA2"
"negative regulation of epithelial to mesenchymal transition",0.203701675098746,"SPSB3"
"fibroblast migration",0.203701675098746,"ILK"
"regulation of centrosome cycle",0.203701675098746,"CHMP4C"
"purine ribonucleotide metabolic process",0.203701675098746,"NUDT3/SULT1C4"
"cellular response to dopamine",0.203701675098746,"GNA14"
"negative regulation of leukocyte apoptotic process",0.203701675098746,"FADD"
"nuclear envelope organization",0.203701675098746,"CHMP4C"
"zymogen activation",0.203701675098746,"FADD"
"lipid translocation",0.203701675098746,"ANO7"
"negative regulation of cytoplasmic pattern recognition receptor signaling pathway",0.203701675098746,"SPSB3"
"response to cocaine",0.203701675098746,"FADD"
"positive regulation of extrinsic apoptotic signaling pathway",0.203701675098746,"FADD"
"energy derivation by oxidation of organic compounds",0.203701675098746,"MTCO2P12/SCO2"
"ribonucleoside monophosphate metabolic process",0.203701675098746,"DPYS"
"secondary metabolic process",0.203701675098746,"SULT1C4"
"response to dopamine",0.203701675098746,"GNA14"
"cellular response to monoamine stimulus",0.203701675098746,"GNA14"
"cellular response to catecholamine stimulus",0.203701675098746,"GNA14"
"alcohol metabolic process",0.203701675098746,"NUDT3/SULT1C4"
"branching involved in ureteric bud morphogenesis",0.203701675098746,"ILK"
"T cell mediated cytotoxicity",0.203701675098746,"FADD"
"positive regulation of cytokine-mediated signaling pathway",0.203701675098746,"FADD"
"regulation of lymphocyte apoptotic process",0.203701675098746,"FADD"
"T cell apoptotic process",0.203701675098746,"FADD"
"programmed necrotic cell death",0.203701675098746,"FADD"
"regulation of substrate adhesion-dependent cell spreading",0.204163523759202,"ILK"
"mitotic metaphase chromosome alignment",0.204163523759202,"CHMP4C"
"response to monoamine",0.204163523759202,"GNA14"
"response to catecholamine",0.204163523759202,"GNA14"
"regulation of membrane lipid distribution",0.204163523759202,"ANO7"
"autophagosome maturation",0.204163523759202,"CHMP4C"
"positive regulation of myeloid leukocyte differentiation",0.204957760734803,"FADD"
"oligosaccharide metabolic process",0.204957760734803,"MGAT2"
"small molecule catabolic process",0.204957760734803,"NUDT3/SULT1C4"
"positive regulation of interleukin-8 production",0.205532856131646,"FADD"
"extrinsic apoptotic signaling pathway in absence of ligand",0.205532856131646,"FADD"
"regulation of body fluid levels",0.207751242233051,"ILK/MTCO2P12"
"signal transduction in absence of ligand",0.208847981282414,"FADD"
"positive regulation of innate immune response",0.208847981282414,"FADD/SPSB3"
"maintenance of protein location in cell",0.208847981282414,"ARL2BP"
"ureteric bud morphogenesis",0.208847981282414,"ILK"
"positive regulation of response to cytokine stimulus",0.208847981282414,"FADD"
"macrophage differentiation",0.209906744758755,"FADD"
"mesonephric tubule morphogenesis",0.209906744758755,"ILK"
"regulation of lymphocyte migration",0.211880925433491,"FADD"
"positive regulation of leukocyte mediated cytotoxicity",0.211958530175041,"FADD"
"endosome to lysosome transport",0.211958530175041,"CHMP4C"
"negative regulation of G2/M transition of mitotic cell cycle",0.211958530175041,"CHMP4C"
"negative regulation of cell cycle G2/M phase transition",0.214828335511411,"CHMP4C"
"protein N-linked glycosylation",0.214828335511411,"MGAT2"
"cellular response to mechanical stimulus",0.214828335511411,"FADD"
"pyrimidine-containing compound metabolic process",0.214828335511411,"DPYS"
"positive regulation of T cell mediated immunity",0.214828335511411,"FADD"
"cellular extravasation",0.214828335511411,"FADD"
"cellular response to external stimulus",0.214828335511411,"FADD"
"glycosyl compound metabolic process",0.214828335511411,"SULT1C4"
"nucleoside monophosphate metabolic process",0.214828335511411,"DPYS"
"centrosome duplication",0.214828335511411,"CHMP4C"
"T cell migration",0.214828335511411,"FADD"
"mitotic spindle assembly",0.214828335511411,"CHMP4C"
"positive regulation of type II interferon production",0.214828335511411,"FADD"
"positive regulation of osteoblast differentiation",0.214828335511411,"ILK"
"platelet aggregation",0.214828335511411,"ILK"
"positive regulation of response to biotic stimulus",0.214828335511411,"FADD/SPSB3"
"positive regulation of cell killing",0.214953949664644,"FADD"
"nephron tubule morphogenesis",0.214953949664644,"ILK"
"nephron epithelium morphogenesis",0.219222451544097,"ILK"
"lymphocyte homeostasis",0.219222451544097,"FADD"
"chromosome segregation",0.219222451544097,"CHMP4C/TOP3B"
"outflow tract morphogenesis",0.219222451544097,"ILK"
"response to activity",0.219222451544097,"SCO2"
"renal tubule morphogenesis",0.219222451544097,"ILK"
"nephron morphogenesis",0.219222451544097,"ILK"
"lymphocyte apoptotic process",0.223429437925364,"FADD"
"type I interferon-mediated signaling pathway",0.225073928701934,"FADD"
"purine nucleotide metabolic process",0.225174857185614,"NUDT3/SULT1C4"
"cellular response to type I interferon",0.225681374351071,"FADD"
"wound healing",0.225681374351071,"CHMP4C/ILK"
"peripheral nervous system development",0.225681374351071,"ILK"
"extrinsic apoptotic signaling pathway via death domain receptors",0.225681374351071,"FADD"
"vesicle budding from membrane",0.226403396638622,"CHMP4C"
"regulation of transcription elongation by RNA polymerase II",0.226403396638622,"NELFCD"
"gland development",0.227111654677894,"FADD/MTCO2P12"
"T cell differentiation in thymus",0.227111654677894,"FADD"
"DNA conformation change",0.229814195235361,"TOP3B"
"response to type I interferon",0.229814195235361,"FADD"
"aerobic electron transport chain",0.229814195235361,"MTCO2P12"
"regulation of leukocyte apoptotic process",0.229814195235361,"FADD"
"mitotic cytokinesis",0.229814195235361,"CHMP4C"
"positive regulation of mononuclear cell migration",0.229814195235361,"FADD"
"body fluid secretion",0.229814195235361,"MTCO2P12"
"regulation of cytokinesis",0.229814195235361,"CHMP4C"
"maintenance of protein location",0.229814195235361,"ARL2BP"
"regulation of innate immune response",0.229814195235361,"FADD/SPSB3"
"execution phase of apoptosis",0.229814195235361,"FADD"
"regulation of leukocyte mediated cytotoxicity",0.229814195235361,"FADD"
"biogenic amine metabolic process",0.229814195235361,"AOC1"
"endosome organization",0.229814195235361,"CHMP4C"
"response to hydrogen peroxide",0.229814195235361,"HBA2"
"kidney morphogenesis",0.229814195235361,"ILK"
"protein K48-linked ubiquitination",0.229814195235361,"SPSB3"
"cellular oxidant detoxification",0.229814195235361,"HBA2"
"ureteric bud development",0.229814195235361,"ILK"
"nerve development",0.229814195235361,"ILK"
"regulation of DNA-templated transcription elongation",0.229814195235361,"NELFCD"
"homotypic cell-cell adhesion",0.229814195235361,"ILK"
"substrate adhesion-dependent cell spreading",0.229814195235361,"ILK"
"ATP synthesis coupled electron transport",0.229814195235361,"MTCO2P12"
"mitochondrial ATP synthesis coupled electron transport",0.229814195235361,"MTCO2P12"
"nephron tubule development",0.229814195235361,"ILK"
"mesonephric epithelium development",0.229814195235361,"ILK"
"mesonephric tubule development",0.229814195235361,"ILK"
"hematopoietic or lymphoid organ development",0.229814195235361,"FADD"
"mitochondrial respiratory chain complex assembly",0.229814195235361,"SCO2"
"primary alcohol metabolic process",0.229814195235361,"SULT1C4"
"response to alkaloid",0.229814195235361,"FADD"
"metaphase chromosome alignment",0.229814195235361,"CHMP4C"
"regulation of neural precursor cell proliferation",0.229814195235361,"ILK"
"generation of precursor metabolites and energy",0.229814195235361,"MTCO2P12/SCO2"
"positive regulation of T cell proliferation",0.229814195235361,"FADD"
"mesonephros development",0.229814195235361,"ILK"
"phospholipid transport",0.229814195235361,"ANO7"
"interleukin-8 production",0.229814195235361,"FADD"
"regulation of interleukin-8 production",0.229814195235361,"FADD"
"renal tubule development",0.229814195235361,"ILK"
"positive regulation of cell adhesion",0.230896672392971,"FADD/ILK"
"regulation of G2/M transition of mitotic cell cycle",0.230896672392971,"CHMP4C"
"polyol metabolic process",0.230896672392971,"NUDT3"
"positive regulation of myeloid cell differentiation",0.230896672392971,"FADD"
"regulation of T cell mediated immunity",0.231423946490901,"FADD"
"positive regulation of tumor necrosis factor production",0.231423946490901,"FADD"
"positive regulation of transmembrane receptor protein serine/threonine kinase signaling pathway",0.232685556676291,"ILK"
"lymphocyte migration",0.232714578672069,"FADD"
"integrin-mediated signaling pathway",0.232714578672069,"ILK"
"lysosome organization",0.232714578672069,"CHMP4C"
"regulation of cell killing",0.232714578672069,"FADD"
"lytic vacuole organization",0.232714578672069,"CHMP4C"
"interferon-mediated signaling pathway",0.232714578672069,"FADD"
"chloride transmembrane transport",0.232714578672069,"ANO7"
"positive regulation of tumor necrosis factor superfamily cytokine production",0.232714578672069,"FADD"
"leukocyte homeostasis",0.233927733781872,"FADD"
"mitochondrial respirasome assembly",0.234403141473099,"SCO2"
"positive regulation of cysteine-type endopeptidase activity",0.234403141473099,"FADD"
"oogenesis",0.234870469038599,"PAQR5"
"establishment of chromosome localization",0.234870469038599,"CHMP4C"
"positive regulation of canonical Wnt signaling pathway",0.2360517379611,"ILK"
"transcription elongation by RNA polymerase II",0.238386058717273,"NELFCD"
"positive regulation of peptidyl-tyrosine phosphorylation",0.238386058717273,"ARL2BP"
"tumor necrosis factor-mediated signaling pathway",0.239539286970954,"ILK"
"regulation of cell cycle G2/M phase transition",0.240683342968714,"CHMP4C"
"amine metabolic process",0.240843018793702,"AOC1"
"regulation of cytoplasmic pattern recognition receptor signaling pathway",0.240843018793702,"SPSB3"
"leukocyte apoptotic process",0.240843018793702,"FADD"
"viral gene expression",0.240843018793702,"MGAT2"
"chromosome localization",0.240843018793702,"CHMP4C"
"cytoskeleton-dependent cytokinesis",0.240843018793702,"CHMP4C"
"nephron epithelium development",0.240843018793702,"ILK"
"regulation of BMP signaling pathway",0.240843018793702,"ILK"
"type II interferon production",0.240843018793702,"FADD"
"regulation of type II interferon production",0.240843018793702,"FADD"
"cellular detoxification",0.241935818848888,"HBA2"
"regulation of epithelial to mesenchymal transition",0.242311622377966,"SPSB3"
"positive regulation of cell-substrate adhesion",0.242311622377966,"ILK"
"xenobiotic metabolic process",0.243386464916163,"SULT1C4"
"chloride transport",0.243746495346716,"ANO7"
"vesicle fusion",0.243746495346716,"CHMP4C"
"purine ribonucleotide catabolic process",0.244448101419926,"NUDT3"
"regulation of myeloid leukocyte differentiation",0.244448101419926,"FADD"
"viral genome replication",0.244448101419926,"PCBP1"
"organelle membrane fusion",0.244448101419926,"CHMP4C"
"cell surface receptor signaling pathway via JAK-STAT",0.24722090355365,"ARL2BP"
"positive regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains",0.247541990176097,"FADD"
"inorganic anion transmembrane transport",0.247541990176097,"ANO7"
"DNA-templated transcription elongation",0.247781740037269,"NELFCD"
"spindle assembly",0.247781740037269,"CHMP4C"
"cellular response to toxic substance",0.247781740037269,"HBA2"
"positive regulation of lymphocyte mediated immunity",0.247781740037269,"FADD"
"lysosomal transport",0.247781740037269,"CHMP4C"
"glial cell development",0.247781740037269,"ILK"
"mammary gland development",0.247781740037269,"MTCO2P12"
"positive regulation of endopeptidase activity",0.248380842481439,"FADD"
"T cell mediated immunity",0.248380842481439,"FADD"
"purine nucleotide catabolic process",0.248380842481439,"NUDT3"
"phospholipase C-activating G protein-coupled receptor signaling pathway",0.248380842481439,"GNA14"
"positive regulation of adaptive immune response",0.249353886162925,"FADD"
"G2/M transition of mitotic cell cycle",0.251278308648151,"CHMP4C"
"platelet activation",0.251278308648151,"ILK"
"centrosome cycle",0.253862223723567,"CHMP4C"
"positive regulation of lymphocyte proliferation",0.256424530846306,"FADD"
"positive regulation of peptidase activity",0.258267402103074,"FADD"
"regulation of mononuclear cell migration",0.258267402103074,"FADD"
"positive regulation of mononuclear cell proliferation",0.259178590211138,"FADD"
"oxidative phosphorylation",0.26008302268417,"MTCO2P12"
"leukocyte mediated cytotoxicity",0.260183601712578,"FADD"
"adult behavior",0.260183601712578,"FADD"
"monoatomic anion transmembrane transport",0.260183601712578,"ANO7"
"positive regulation of leukocyte migration",0.260183601712578,"FADD"
"mitotic cell cycle checkpoint signaling",0.260183601712578,"CHMP4C"
"positive regulation of Wnt signaling pathway",0.260183601712578,"ILK"
"nucleus organization",0.260183601712578,"CHMP4C"
"kidney epithelium development",0.260183601712578,"ILK"
"positive regulation of apoptotic signaling pathway",0.260183601712578,"FADD"
"purine-containing compound catabolic process",0.262599361290623,"NUDT3"
"microtubule organizing center organization",0.262772017332568,"CHMP4C"
"regulation of osteoblast differentiation",0.262772017332568,"ILK"
"positive regulation of leukocyte mediated immunity",0.263106674053656,"FADD"
"myelination",0.263106674053656,"ILK"
"cell cycle G2/M phase transition",0.263106674053656,"CHMP4C"
"branching morphogenesis of an epithelial tube",0.263106674053656,"ILK"
"ensheathment of neurons",0.263427498197615,"ILK"
"axon ensheathment",0.263427498197615,"ILK"
"nephron development",0.263427498197615,"ILK"
"cell surface receptor signaling pathway via STAT",0.263427498197615,"ARL2BP"
"regulation of peptidyl-tyrosine phosphorylation",0.265743057306882,"ARL2BP"
"regulation of extrinsic apoptotic signaling pathway",0.268039938498874,"FADD"
"regulation of microtubule cytoskeleton organization",0.269637396225424,"CHMP4C"
"positive regulation of leukocyte proliferation",0.269637396225424,"FADD"
"detoxification",0.269749763932836,"HBA2"
"regulation of cysteine-type endopeptidase activity",0.269749763932836,"FADD"
"female gamete generation",0.273445975814546,"PAQR5"
"neural precursor cell proliferation",0.274213897838459,"ILK"
"BMP signaling pathway",0.274293984966631,"ILK"
"organelle fusion",0.274293984966631,"CHMP4C"
"vacuolar transport",0.274371604468134,"CHMP4C"
"organophosphate ester transport",0.274371604468134,"ANO7"
"inorganic anion transport",0.275122771909672,"ANO7"
"action potential",0.278024068692068,"GNA14"
"monoatomic anion transport",0.278024068692068,"ANO7"
"cytoplasmic pattern recognition receptor signaling pathway",0.278754181042872,"SPSB3"
"regulation of T cell proliferation",0.283683616121636,"FADD"
"regulation of pattern recognition receptor signaling pathway",0.284397486454473,"SPSB3"
"response to BMP",0.284397486454473,"ILK"
"cellular response to BMP stimulus",0.284397486454473,"ILK"
"regulation of cytokine-mediated signaling pathway",0.287836265644242,"FADD"
"tumor necrosis factor production",0.287836265644242,"FADD"
"regulation of tumor necrosis factor production",0.287836265644242,"FADD"
"regulation of cell division",0.289181205189428,"CHMP4C"
"morphogenesis of a branching epithelium",0.289181205189428,"ILK"
"cytokinesis",0.289720733801591,"CHMP4C"
"epithelial to mesenchymal transition",0.289720733801591,"SPSB3"
"membrane fusion",0.289720733801591,"CHMP4C"
"tumor necrosis factor superfamily cytokine production",0.289720733801591,"FADD"
"regulation of tumor necrosis factor superfamily cytokine production",0.289720733801591,"FADD"
"mitotic sister chromatid segregation",0.289720733801591,"CHMP4C"
"positive regulation of leukocyte differentiation",0.289720733801591,"FADD"
"proton transmembrane transport",0.289720733801591,"MTCO2P12"
"positive regulation of hemopoiesis",0.289720733801591,"FADD"
"regulation of lymphocyte mediated immunity",0.292313779548782,"FADD"
"cellular response to xenobiotic stimulus",0.292313779548782,"SULT1C4"
"regulation of response to cytokine stimulus",0.292887077840716,"FADD"
"response to reactive oxygen species",0.292887077840716,"HBA2"
"aerobic respiration",0.292887077840716,"MTCO2P12"
"immune system development",0.294801827602192,"FADD"
"cell cycle checkpoint signaling",0.295340684593425,"CHMP4C"
"peptidyl-tyrosine phosphorylation",0.295340684593425,"ARL2BP"
"biological process involved in interaction with host",0.295340684593425,"CHMP4C"
"negative regulation of mitotic cell cycle phase transition",0.295788315541257,"CHMP4C"
"regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains",0.295788315541257,"FADD"
"peptidyl-tyrosine modification",0.295788315541257,"ARL2BP"
"morphogenesis of a branching structure",0.295788315541257,"ILK"
"carbohydrate biosynthetic process",0.295788315541257,"MGAT2"
"protein homooligomerization",0.296378679710186,"KCTD14"
"T cell proliferation",0.304465596018101,"FADD"
"regulation of myeloid cell differentiation",0.308739886855087,"FADD"
"regulation of adaptive immune response",0.309494338004567,"FADD"
"cellular response to tumor necrosis factor",0.309494338004567,"ILK"
"response to mechanical stimulus",0.309494338004567,"FADD"
"protein glycosylation",0.309494338004567,"MGAT2"
"regulation of cell-substrate adhesion",0.309494338004567,"ILK"
"macromolecule glycosylation",0.309494338004567,"MGAT2"
"maintenance of location in cell",0.310019584043904,"ARL2BP"
"establishment or maintenance of cell polarity",0.312951619733831,"ILK"
"mononuclear cell migration",0.317054295119058,"FADD"
"blood coagulation",0.31922531056378,"ILK"
"regulation of organelle assembly",0.31922531056378,"CHMP4C"
"sister chromatid segregation",0.319488270387573,"CHMP4C"
"regulation of leukocyte migration",0.319488270387573,"FADD"
"extrinsic apoptotic signaling pathway",0.319488270387573,"FADD"
"cellular ketone metabolic process",0.319964564416909,"SULT1C4"
"vacuole organization",0.320224441452017,"CHMP4C"
"regulation of lymphocyte proliferation",0.320224441452017,"FADD"
