"Pathway","Adjusted_Pvalue","Genes"
"ribonuclease P RNA binding",0.00185370887360861,"POP4/POP5/POP7/RPP25/RPP38/RPP40"
"N-methyltransferase activity",0.00185370887360861,"ANTKMT/CAMKMT/DIMT1/EEF1AKMT1/EEF1AKMT3/EEF1AKMT4/EEF2KMT/FDXACB1/METTL13/METTL18/METTL23/METTL5/N6AMT1/NNMT/PEMT/PRMT1/PRMT6/SMYD3/SUV39H1/TFB1M"
"intramolecular oxidoreductase activity, transposing C=C bonds",0.00269340233244116,"EBP/EBPL/ECH1/ECHS1/ECI1/ECI2/EHHADH"
"oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor",0.0034146664441932,"AKR1B1/AKR7A2/BDH2/CBR1/CBR3/DCXR/EHHADH/GFUS/HIBADH/HSD17B1/HSD17B8/IDH2/KDSR/LDHA/LDHB/MDH1/MDH2/NSDHL/PHGDH/PRXL2B/RDH14/UGDH"
"4 iron, 4 sulfur cluster binding",0.003449084660207,"CIAO3/DPH2/ELP3/ISCA2/MOCS1/NDUFS7/NDUFS8/NFU1/NTHL1/NUBP2/POLD1/TYW1B"
"ribonuclease P activity",0.00504757243652152,"POP4/POP5/POP7/RPP25/RPP38/RPP40"
"tRNA-specific ribonuclease activity",0.00547906668059243,"ELAC1/POP4/POP5/POP7/RPP25/RPP38/RPP40"
"O-methyltransferase activity",0.00665650843673617,"BCDIN3D/CMTR2/COMT/COMTD1/HENMT1/MRM1/MRM3/PCMT1"
"oxidoreductase activity, acting on CH-OH group of donors",0.00841556339585058,"AKR1B1/AKR7A2/BDH2/CBR1/CBR3/DCXR/EHHADH/GFUS/HIBADH/HSD17B1/HSD17B8/IDH2/KDSR/LDHA/LDHB/MDH1/MDH2/NSDHL/PHGDH/PRXL2B/RDH14/UGDH"
"catalytic activity, acting on a rRNA",0.00842472658695256,"DIMT1/FDXACB1/METTL5/MRM1/MRM3/NSUN5/TFB1M/TSR3"
"oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor",0.00845365545192871,"CBR1/CBR3/CRYZ/DCXR/NDUFA8/NDUFB10/NDUFB5/NDUFB7/NDUFC1/NDUFC2/NDUFS7/NDUFS8/NQO1"
"protein methyltransferase activity",0.0165081808223325,"ANTKMT/CAMKMT/EEF1AKMT1/EEF1AKMT3/EEF1AKMT4/EEF2KMT/METTL13/METTL18/METTL23/MGMT/N6AMT1/PCMT1/PRMT1/PRMT6/SMYD3/SUV39H1/TRMT112"
"2 iron, 2 sulfur cluster binding",0.0239315826364612,"CISD1/CISD2/CISD3/FDX1/GLRX5/ISCA2/NFU1/UQCRFS1"
"proton transmembrane transporter activity",0.0290587618608619,"ATP5F1B/ATP5F1D/ATP5MC3/ATP5ME/ATP5PF/ATP6V0A4/ATP6V0E2/ATP6V1F/COX5A/COX5B/CYB5A/CYC1/MTCO2P12/NDUFA8/NDUFB10/NDUFB5/NDUFB7/NDUFC1/NDUFC2/NDUFS7/NDUFS8/SLC25A22/SLC30A5/SLC4A11/UQCR10/UQCRFS1"
"RNA methyltransferase activity",0.0308529065044055,"BCDIN3D/CMTR2/DIMT1/FDXACB1/HENMT1/METTL5/MRM1/MRM3/NSUN5/TFB1M/TRMT10C/TRMT2A/TRMT5"
"rRNA methyltransferase activity",0.0308529065044055,"DIMT1/FDXACB1/METTL5/MRM1/MRM3/NSUN5/TFB1M"
"NAD binding",0.0471938327114375,"ALDH1B1/BDH2/EHHADH/HIBADH/HSD17B8/IDH2/LDHB/PHGDH/QDPR/SIRT4/UGDH"
"pseudouridine synthase activity",0.0504150274271173,"PUS3/PUSL1/RPUSD1/RPUSD2/RPUSD3"
"catalytic activity, acting on DNA",0.0611561843471104,"ALKBH1/ALKBH3/APEX2/ASTE1/CHTF18/DHX30/ENDOG/EXD2/HFM1/MCM3/MCM6/MGMT/MPG/MSH2/MUS81/N6AMT1/NAV2/NTHL1/PCNA/POLD1/POLE4/RAD51B/RAD51C/RFC4/RUVBL1/RUVBL2/SMARCAL1/TDP1/TOP3B/UNG/VPS72"
"rRNA binding",0.0726643007446597,"DDX28/GTF3A/IMP3/IMP4/MRPL11/MRPL18/MRPS17/MRPS18A/MRPS6/MRPS7/RCC1L/RPF2"
"isomerase activity",0.0726643007446597,"CYP2J2/EBP/EBPL/ECH1/ECHS1/ECI1/ECI2/EHHADH/FAHD1/FKBP1B/FUOM/GFUS/MMUT/NAXE/PPIL1/PTGES2/PUS3/PUSL1/RPUSD1/RPUSD2/RPUSD3/THAP4/TMX1/TOP3B"
"MHC protein binding",0.0742693055697626,"ATP5F1B/CD8A/CD8B/KIR3DL2/LAG3/TRAV19/TRAV29DV5/TRAV8-4/TRBV7-9"
"S-adenosyl-L-methionine binding",0.082128690900962,"METTL5/MOCS1/N6AMT1/PRMT1/TFB1M/TSR3"
"intramolecular transferase activity",0.0831356344802799,"CYP2J2/MMUT/PUS3/PUSL1/RPUSD1/RPUSD2/RPUSD3"
"nucleobase-containing compound kinase activity",0.094908106555022,"ADK/AK6/AK7/DCK/DGUOK/DTYMK/GUK1/NME3/NME4"
"intramolecular oxidoreductase activity",0.104359325958593,"EBP/EBPL/ECH1/ECHS1/ECI1/ECI2/EHHADH/FAHD1/PTGES2/TMX1"
"dynein heavy chain binding",0.108069032719918,"DNAI3/DNAI4/DYNC2I2/DYNC2LI1/LRRC61"
"DNA-directed 5'-3' RNA polymerase activity",0.11280715794582,"MED20/POLR1B/POLR1H/POLR2I/POLR2L/POLR3K/POLRMT"
"5'-3' RNA polymerase activity",0.156335387535813,"MED20/POLR1B/POLR1H/POLR2I/POLR2L/POLR3K/POLRMT"
"RNA polymerase activity",0.156335387535813,"MED20/POLR1B/POLR1H/POLR2I/POLR2L/POLR3K/POLRMT"
"phosphatidylglycerol binding",0.16968488903394,"NME4/PITPNC1/PLEKHN1/STOML2/UQCC3"
"NADH dehydrogenase (ubiquinone) activity",0.172504849729151,"NDUFA8/NDUFB10/NDUFB5/NDUFB7/NDUFC1/NDUFC2/NDUFS7/NDUFS8"
"primary active transmembrane transporter activity",0.172504849729151,"ATP13A2/ATP5F1B/ATP6V0A4/ATP6V0E2/ATP6V1F/COX5A/COX5B/CYB561D2/CYB5A/CYC1/MTCO2P12/NDUFA8/NDUFB10/NDUFB5/NDUFB7/NDUFC1/NDUFC2/NDUFS7/NDUFS8/UQCR10/UQCRFS1"
"acyl-CoA dehydrogenase activity",0.172504849729151,"ACADM/ACADS/GCDH/TECR"
"oxidoreductase activity, acting on the CH-CH group of donors, with a flavin as acceptor",0.172504849729151,"ACADM/ACADS/GCDH/TECR"
"oxidoreductase activity, acting on the CH-CH group of donors",0.178470779458459,"ACADM/ACADS/BDH2/DHCR7/DUS1L/GCDH/PTGES2/SDHD/TECR/TM7SF2"
"RNA endonuclease activity, producing 5'-phosphomonoesters",0.187700992726494,"ELAC1/POP4/POP5/POP7/RPP25/RPP38/RPP40"
"oxidoreductase activity, acting on NAD(P)H",0.191983515741153,"CBR1/CBR3/CRYZ/DCXR/NDUFA8/NDUFB10/NDUFB5/NDUFB7/NDUFC1/NDUFC2/NDUFS7/NDUFS8/NQO1"
"DNA N-glycosylase activity",0.216029147436998,"MPG/NTHL1/PCNA/UNG"
"protein-lysine N-methyltransferase activity",0.230977252772592,"ANTKMT/CAMKMT/EEF1AKMT1/EEF1AKMT3/EEF1AKMT4/EEF2KMT/METTL13/N6AMT1/SMYD3/SUV39H1"
"tRNA binding",0.230977252772592,"ALKBH1/CTU1/DARS2/DTD1/EEFSEC/ELP3/ELP5/FARS2/FARSA/MTRFR/TRMT10C/YARS2"
"sphingolipid binding",0.234137609051774,"CPTP/EPDR1/LAPTM4B/RTN4R/S1PR1/TRAF2"
"ribonucleoprotein complex binding",0.234137609051774,"BOP1/C1QBP/EEFSEC/EFL1/EIF2S1/EIF4A3/GEMIN4/GEMIN5/IFRD2/MTRFR/NDUFAB1/PELO/PRPF31/PYM1/SNRPB/TMCO1/TMEM147/TMEM223/TTC5/UNG/ZNF622"
"lysine N-methyltransferase activity",0.239010336495559,"ANTKMT/CAMKMT/EEF1AKMT1/EEF1AKMT3/EEF1AKMT4/EEF2KMT/METTL13/N6AMT1/SMYD3/SUV39H1"
"RNA endonuclease activity",0.249185788418631,"CPSF3/ELAC1/ENDOG/LACTB2/MBLAC1/POP4/POP5/POP7/RPP25/RPP38/RPP40"
"cardiolipin binding",0.249870186324149,"NME4/PLEKHN1/STOML2/UQCC3"
"damaged DNA binding",0.264721280798904,"H2AX/KDM4D/MPG/MSH2/NTHL1/PCNA/POLD1/RAD23A/RPA2/RPA3/UNG"
"ligase activity",0.26844059614504,"ATP5F1B/ATP5F1D/ATP5ME/ATP5PF/DARS1/DARS2/FARS2/FARSA/GART/GSS/LRRC47/MOCS3/PARS2/PPCS/RTCB/SLC27A2/SLC27A4/SUCLA2/TTLL1/YARS2"
"alcohol dehydrogenase (NADP+) activity",0.289601222009458,"AKR1B1/AKR7A2/CBR1/CBR3/DCXR/RDH14"
"histone methyltransferase activity",0.292893093185873,"ANTKMT/EEF1AKMT1/EEF1AKMT3/EEF2KMT/METTL23/N6AMT1/PRMT1/PRMT6/SMYD3/SUV39H1"
"cytochrome-c oxidase activity",0.295399889178396,"COX5A/COX5B/CYB5A/MTCO2P12"
"endonuclease activity",0.296483728203129,"APEX2/ASTE1/CPSF3/ELAC1/ENDOG/LACTB2/MBLAC1/MUS81/NTHL1/POP4/POP5/POP7/RAD51C/RPP25/RPP38/RPP40"
"molecular carrier activity",0.324015490477363,"ASF1A/EMC6/HBA2/HBG1/HIKESHI/IPO11/MTCH2/NDUFAB1/NUBP2/NUTF2/RAN/SCO2/VPS72"
"DNA helicase activity",0.324015490477363,"CHTF18/DHX30/HFM1/MCM3/MCM6/NAV2/RFC4/RUVBL1/RUVBL2"
"oxidoreductase activity, acting on the CH-NH2 group of donors, oxygen as acceptor",0.324015490477363,"AOC1/MAOA/PNPO/VCAM1"
"oxidoreductase activity, acting on a heme group of donors",0.324015490477363,"COX5A/COX5B/CYB5A/MTCO2P12"
"quinone binding",0.324015490477363,"AOC1/NDUFS7/SDHD/VKORC1"
"histone H4 methyltransferase activity",0.324015490477363,"N6AMT1/PRMT1/PRMT6/SMYD3"
"oxidoreductase activity, acting on the CH-CH group of donors, NAD or NADP as acceptor",0.324015490477363,"BDH2/DHCR7/DUS1L/PTGES2/TECR/TM7SF2"
"aminoacyl-tRNA ligase activity",0.324015490477363,"DARS1/DARS2/FARS2/FARSA/LRRC47/PARS2/YARS2"
"ligase activity, forming carbon-oxygen bonds",0.324015490477363,"DARS1/DARS2/FARS2/FARSA/LRRC47/PARS2/YARS2"
"ribosome binding",0.324015490477363,"C1QBP/EFL1/EIF2S1/GEMIN5/IFRD2/MTRFR/NDUFAB1/PELO/PYM1/TMCO1/TMEM147/TMEM223/TTC5/UNG"
"RNA polymerase II general transcription initiation factor binding",0.324015490477363,"DRAP1/GTF2A2/GTF2E2/RUVBL1/RUVBL2"
"phosphatidic acid binding",0.324015490477363,"ATP13A2/PITPNC1/PLCD1/PLEKHN1/UQCC3"
"RNA nuclease activity",0.324015490477363,"CPSF3/ELAC1/ENDOG/EXD2/EXOSC5/LACTB2/MBLAC1/PNPT1/POLRMT/POP4/POP5/POP7/RPP25/RPP38/RPP40"
"basal transcription machinery binding",0.324015490477363,"CTR9/DRAP1/ELP4/GTF2A2/GTF2E2/LEO1/RUVBL1/RUVBL2/SMYD3"
"basal RNA polymerase II transcription machinery binding",0.324015490477363,"CTR9/DRAP1/ELP4/GTF2A2/GTF2E2/LEO1/RUVBL1/RUVBL2/SMYD3"
"nuclease activity",0.338551864807934,"APEX2/ASTE1/CPSF3/ELAC1/ENDOG/EXD2/EXOSC5/LACTB2/MBLAC1/MUS81/NME7/NTHL1/PNPT1/POLD1/POLRMT/POP4/POP5/POP7/RAD51C/RPP25/RPP38/RPP40/TDP1"
"nucleoside diphosphate kinase activity",0.341333422242831,"AK7/DTYMK/NME3/NME4"
"NADPH binding",0.341333422242831,"CBR3/CRYZ/KDSR/QDPR"
"TBP-class protein binding",0.341333422242831,"CAND2/DRAP1/GTF2A2/RUVBL1/RUVBL2"
"RNA polymerase I activity",0.341333422242831,"POLR1B/POLR1H/POLR2L"
"carbonyl reductase (NADPH) activity",0.341333422242831,"CBR1/CBR3/DCXR"
"mitochondrial ribosome binding",0.341333422242831,"C1QBP/NDUFAB1/TMEM223"
"endonuclease activity, active with either ribo- or deoxyribonucleic acids and producing 5'-phosphomonoesters",0.356164744478748,"ELAC1/POP4/POP5/POP7/RPP25/RPP38/RPP40"
"nucleotidyltransferase activity",0.35740151072254,"CMAS/CTU1/FLAD1/MED20/MOCS3/PCYT2/PNPT1/POLD1/POLE4/POLR1B/POLR1H/POLR2I/POLR2L/POLR3K/POLRMT/SIRT4/TUT1"
"four-way junction DNA binding",0.387000277122546,"MEN1/MSH2/RAD51B/RAD51C"
"proton-transporting ATP synthase activity, rotational mechanism",0.387000277122546,"ATP5F1B/ATP5F1D/ATP5ME/ATP5PF"
"ATPase binding",0.395132361373168,"ATP5IF1/ATP6V0A4/CLPP/EZR/LCK/RALA/RUVBL1/RUVBL2/SDF2L1/SNTA1/WFS1"
"NADP binding",0.395132361373168,"CBR3/CRYZ/DHCR7/HIBADH/HSD17B1/KDSR/QDPR/TM7SF2"
"NADH dehydrogenase activity",0.397531605793139,"NDUFS7/NDUFS8/NQO1"
"nucleoside kinase activity",0.397531605793139,"ADK/DCK/DGUOK"
"T cell receptor binding",0.397531605793139,"CD3G/LCK/STOML2"
"platelet-derived growth factor binding",0.397531605793139,"COL4A1/COL6A1/PDGFB"
"proton channel activity",0.402102488981442,"ATP5F1B/ATP5F1D/ATP5ME/ATP5PF/SLC4A11"
"aldo-keto reductase (NADPH) activity",0.402102488981442,"AKR1B1/AKR7A2/CBR1/CBR3/DCXR/RDH14"
"phosphotransferase activity, phosphate group as acceptor",0.402102488981442,"AK6/AK7/DTYMK/GUK1/NME3/NME4"
"glucosyltransferase activity",0.411776571767748,"ALG5/ALG8/GYS1/POGLUT2"
"ceramide binding",0.411776571767748,"CPTP/EPDR1/LAPTM4B/RTN4R"
"peroxidase activity",0.45013336065558,"GPX4/GPX7/GSTP1/HBA2/HBG1/MGST3/PRDX2/PRDX4"
"enoyl-CoA hydratase activity",0.45013336065558,"ECHS1/EHHADH/HACD3"
"arginine N-methyltransferase activity",0.45013336065558,"METTL23/PRMT1/PRMT6"
"protein-arginine N-methyltransferase activity",0.45013336065558,"METTL23/PRMT1/PRMT6"
"UDP-glucosyltransferase activity",0.45013336065558,"ALG5/GYS1/POGLUT2"
"phospholipase activator activity",0.45013336065558,"CCL5/CCL8/HRAS/LCK"
"oxidoreductase activity, acting on the CH-NH2 group of donors",0.45013336065558,"AOC1/MAOA/PNPO/VCAM1"
"nucleoside monophosphate kinase activity",0.45013336065558,"AK6/AK7/DTYMK/GUK1"
"transferase activity, transferring nitrogenous groups",0.466174123185119,"CISD1/GOT1/GOT2/GPAA1/PSAT1"
"ATP-dependent activity, acting on DNA",0.496259556559707,"CHTF18/DHX30/HFM1/MCM3/MCM6/MSH2/NAV2/RAD51B/RAD51C/RFC4/RUVBL1/RUVBL2/SMARCAL1/VPS72"
"hydrolase activity, hydrolyzing N-glycosyl compounds",0.496259556559707,"DNPH1/MACROD1/MPG/NTHL1/PCNA/UNG"
"oxidoreductase activity, acting on peroxide as acceptor",0.500840112423813,"GPX4/GPX7/GSTP1/HBA2/HBG1/MGST3/PRDX2/PRDX4"
"tumor necrosis factor receptor binding",0.501997212070575,"BABAM2/FADD/FASLG/LTA/TRAF2"
"S-acyltransferase activity",0.501997212070575,"DLAT/MCAT/ZDHHC12/ZDHHC16/ZDHHC4"
"DNA-(apurinic or apyrimidinic site) endonuclease activity",0.501997212070575,"ALKBH1/APEX2/NTHL1"
"5'-nucleotidase activity",0.501997212070575,"NT5C/NT5C3B/NT5E"
"calcium channel inhibitor activity",0.501997212070575,"FKBP1B/MCUB/PHPT1"
"magnesium ion binding",0.555587105360763,"AASDHPPT/COMT/DCTPP1/ENDOG/EXD2/FARSA/GSS/HACL1/HMGCL/HPRT1/IDH2/ILK/MSH2/NT5C3B/NUDT3/PPA2/PRKACB/PRPS2/PRPSAP1/RAN/SUCLA2/WEE1/YDJC"
"oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor",0.565934678906941,"AKR1B1/ALDH18A1/ALDH1B1/ALDH6A1/DLAT/PDHB"
"snoRNA binding",0.602719630604713,"IMP3/IMP4/NHP2/NUDT16L1/TBL3"
"carbon-carbon lyase activity",0.604983706810838,"FAHD1/GOT1/HACL1/HMGCL/MOCS1/TYW1B/UMPS"
"glutathione peroxidase activity",0.604983706810838,"GPX4/GPX7/GSTP1/MGST3"
"C-C chemokine receptor activity",0.604983706810838,"ACKR3/CCR7/CXCR3/CXCR6"
"single-stranded DNA helicase activity",0.604983706810838,"CHTF18/MCM3/MCM6/RFC4"
"copper ion binding",0.61212621381338,"AOC1/ATP13A2/COA6/CUTA/MTCO2P12/SCO2/SNAI3/SOD1"
"general transcription initiation factor binding",0.621053029216943,"CAND2/DRAP1/GTF2A2/GTF2E2/RUVBL1/RUVBL2/THAP7"
"antioxidant activity",0.621053029216943,"GPX4/GPX7/GSTP1/HBA2/HBG1/MGST3/NQO1/PRDX2/PRDX4/SOD1"
"nucleotidase activity",0.621053029216943,"NT5C/NT5C3B/NT5E"
"C4-dicarboxylate transmembrane transporter activity",0.621053029216943,"SLC25A10/SLC25A11/SLC25A22"
"carbon-sulfur lyase activity",0.621053029216943,"GLO1/HCCS/MGST3"
"ubiquitin-ubiquitin ligase activity",0.621053029216943,"ANAPC11/RBX1/STUB1"
"phosphate transmembrane transporter activity",0.621053029216943,"SLC25A10/SLC25A23/SLC34A1/SLC37A4"
"C-C chemokine binding",0.621053029216943,"ACKR3/CCR7/CXCR3/CXCR6"
"ATPase-coupled ion transmembrane transporter activity",0.621053029216943,"ATP5F1B/ATP6V0A4/ATP6V0E2/ATP6V1F"
"ATPase activity, coupled to transmembrane movement of ions, rotational mechanism",0.621053029216943,"ATP5F1B/ATP6V0A4/ATP6V0E2/ATP6V1F"
"proton-transporting ATPase activity, rotational mechanism",0.621053029216943,"ATP5F1B/ATP6V0A4/ATP6V0E2/ATP6V1F"
"lipase activator activity",0.621053029216943,"CCL5/CCL8/HRAS/LCK"
"molecular sequestering activity",0.621686103952041,"HSPBP1/KIFBP/PMEPA1/PRDX4/SLC39A4/TARBP2/TSSC4"
"transaminase activity",0.689332712679645,"CISD1/GOT1/GOT2/PSAT1"
"3'-5'-DNA exonuclease activity",0.695483671988536,"APEX2/EXD2/POLD1"
"sulfate transmembrane transporter activity",0.695483671988536,"SLC25A10/SLC25A11/SLC26A1"
"pyridoxal phosphate binding",0.701348627062073,"CISD1/GOT1/GOT2/MOCOS/PLPBP/PNPO/PSAT1"
"GTP binding",0.710699630545323,"ARFRP1/ARL16/ARL2/ARL4D/EEFSEC/EFL1/EIF2B2/GIMAP1/GIMAP4/GIMAP7/GNA14/GPN1/GPN3/HRAS/IFT22/MMAA/MOCS1/NOA1/RAB33A/RAB40C/RALA/RAN/RCC1L/RHOD/RHOF/RHOT2/RRAGA/RRAS/RTCB/SRPRB/TUBB4A/TUBD1/TUBG1/URGCP"
"vitamin B6 binding",0.723675698436857,"CISD1/GOT1/GOT2/MOCOS/PLPBP/PNPO/PSAT1"
"G protein-coupled chemoattractant receptor activity",0.723675698436857,"ACKR3/CCR7/CXCR3/CXCR6"
"chemokine receptor activity",0.723675698436857,"ACKR3/CCR7/CXCR3/CXCR6"
"R-SMAD binding",0.723675698436857,"MEN1/PMEPA1/RGCC/STUB1"
"cullin family protein binding",0.723675698436857,"ANAPC11/CCDC22/KCTD6/RBX1"
"oxidoreductase activity, acting on the aldehyde or oxo group of donors",0.753187453881412,"AKR1B1/ALDH18A1/ALDH1B1/ALDH6A1/DLAT/PDHB"
"acetylcholine-gated monoatomic cation-selective channel activity",0.753187453881412,"CHRNA5/CHRNA6/CHRNB1"
"3'-5' exonuclease activity",0.758184515961869,"APEX2/EXD2/EXOSC5/NME7/PNPT1/POLD1/POLRMT"
"protein transmembrane transporter activity",0.781840627774534,"PEX10/PEX12/TIMM22/TIMM23"
"acyltransferase activity, transferring groups other than amino-acyl groups",0.781840627774534,"ACAA2/ACAT1/ACAT2/AGPAT2/CPT2/DLAT/ELP3/LIPT1/MCAT/MEAF6/NAGS/OSGEPL1/OXSM/PAFAH1B3/PLAAT3/PLAAT4/SIRT4/TMEM68/ZDHHC12/ZDHHC16/ZDHHC4"
"dioxygenase activity",0.799976929873837,"ALKBH1/ALKBH3/ALKBH7/ASPHD2/ETHE1/JMJD4/KDM4D/OGFOD1/PHYH/RIOX1"
"lyase activity",0.810265785305458,"ALKBH1/ECHS1/EHHADH/FAHD1/GGACT/GLO1/GOT1/HACD3/HACL1/HCCS/HMGCL/MGST3/MOCOS/MOCS1/NTHL1/PTGES2/TGDS/TYW1B/UMPS"
"RNA exonuclease activity, producing 5'-phosphomonoesters",0.810265785305458,"CPSF3/EXD2/EXOSC5/PNPT1/POLRMT"
"racemase and epimerase activity",0.810265785305458,"FUOM/GFUS/NAXE"
"proteasome binding",0.810265785305458,"PSMD14/RAD23A/WFS1"
"pentosyltransferase activity",0.810265785305458,"APRT/HPRT1/POGLUT2/RXYLT1/SIRT4/UMPS"
"2-oxoglutarate-dependent dioxygenase activity",0.810265785305458,"ALKBH1/ALKBH3/JMJD4/KDM4D/OGFOD1/PHYH/RIOX1"
"exonuclease activity, active with either ribo- or deoxyribonucleic acids and producing 5'-phosphomonoesters",0.810265785305458,"APEX2/CPSF3/EXD2/EXOSC5/PNPT1/POLD1/POLRMT"
"disordered domain specific binding",0.81072985407391,"EZR/KEAP1/PPIL1/RRM1"
"coreceptor activity",0.843827762978585,"ACKR3/CD8A/CD8B/CXCR6/IL17RC/RECK/TMIGD2"
"transferase activity, transferring alkyl or aryl (other than methyl) groups",0.843827762978585,"DPH2/FDFT1/GGPS1/GSTP1/MGST3/SRM/TSR3"
"RNA polymerase II general transcription initiation factor activity",0.843827762978585,"DRAP1/GTF2A2/GTF2E1/GTF2E2/SNAPC2/SNAPC5"
"exonuclease activity",0.843827762978585,"APEX2/CPSF3/EXD2/EXOSC5/NME7/PNPT1/POLD1/POLRMT/TDP1"
"glycolipid binding",0.843827762978585,"EPDR1/GPAA1/PIGU/RTN4R"
"RNA exonuclease activity",0.843827762978585,"CPSF3/EXD2/EXOSC5/PNPT1/POLRMT"
"disulfide oxidoreductase activity",0.843827762978585,"CHCHD4/CLIC3/SCO2/TMX1/TMX2"
"demethylase activity",0.843827762978585,"ALKBH1/ALKBH3/CYP51A1/KDM4D/RIOX1"
"UDP-glycosyltransferase activity",0.843827762978585,"ALG5/B3GALT2/B3GALT4/B3GALT6/B4GAT1/CHPF/GLT8D1/GYS1/MGAT2/MGAT5B/PIGP/POGLUT2/RXYLT1/UGT2A3"
"RNA polymerase III activity",0.843827762978585,"POLR2L/POLR3K"
"TFIID-class transcription factor complex binding",0.843827762978585,"RUVBL1/RUVBL2"
"DNA endonuclease activity, producing 3'-phosphomonoesters",0.843827762978585,"MUS81/RAD51C"
"haptoglobin binding",0.843827762978585,"HBA2/HBG1"
"very long-chain fatty acid-CoA ligase activity",0.843827762978585,"SLC27A2/SLC27A4"
"acetylcholine binding",0.843827762978585,"ACHE/CHRNB1"
"glycosphingolipid binding",0.843827762978585,"EPDR1/RTN4R"
"glutathione binding",0.843827762978585,"GSS/PTGES2"
