"Pathway","Adjusted_Pvalue","Genes"
"protein-membrane adaptor activity",0.231986528948238,"GET1/HRAS/KRAS/LAMTOR1/NHERF1/NHERF4/PDCD6/RAPSN/RETREG2/RETREG3/RRAGA/RRAGC/SLC4A1/SPTBN4/SUN2/SYNE2"
"molecular sequestering activity",0.235169161699729,"DDX56/EPN1/FTH1/GOPC/INSIG1/LAPTM5/LCN2/NFKBIA/PMEPA1/SDCBP/SEC14L1/TARBP2/TCN1/TMC8/TSSC4/YWHAG/YWHAZ"
"DNA nuclease activity",0.235169161699729,"APEX2/DCLRE1C/DFFB/DICER1/DNASE1L2/DNASE2/EME2/ENDOV/ERCC1/EXO5/FAN1/ISG20/MBD4/MGME1/MRE11/MUS81/RAD1/RAD9A/REXO2/RPS3/SETMAR/TATDN1/XRCC1/ZRANB3"
"3'-5' exonuclease activity",0.237265705788555,"APEX2/CNOT6/CNOT7/CNOT8/DIS3/EXD3/EXO5/EXOSC3/EXOSC5/ISG20/ISG20L2/MRE11/PARN/POLG/RAD1/RAD9A/REXO2/TATDN1/TOE1/TRIR/WRN/XRN2"
"phospholipase binding",0.23788478937955,"CLEC6A/DGKQ/FYN/NEFL/PAFAH1B1/PDPK1/PRKN/SRC/SRSF3/SYK/WAS"
"protein sequestering activity",0.23788478937955,"DDX56/INSIG1/LAPTM5/NFKBIA/PMEPA1/SDCBP/SEC14L1/TARBP2/TMC8/YWHAG/YWHAZ"
"icosanoid receptor activity",0.23788478937955,"CYSLTR1/CYSLTR2/HPGD/LTB4R/PPARG/PTGDR2/PTGER4/PTGFR"
"3'-5'-DNA exonuclease activity",0.23788478937955,"APEX2/EXO5/ISG20/MRE11/RAD1/RAD9A/REXO2/TATDN1"
"mitogen-activated protein kinase kinase kinase binding",0.23788478937955,"DAZAP2/MAP3K11/MAP4K2/MARVELD3/PPEF2/STK38/TRAF2/TRIM8"
"phosphate ion transmembrane transporter activity",0.23788478937955,"ADAMTS8/ANKH/SLC37A2/SLC37A4/UCP2/XPR1"
"carbon-nitrogen ligase activity, with glutamine as amido-N-donor",0.23788478937955,"ASNSD1/CAD/GATB/GATC/NADSYN1/PFAS"
"cobalamin binding",0.23788478937955,"CD320/CUBN/LMBRD1/MMACHC/MMUT/TCN1"
"thioesterase binding",0.23788478937955,"ARF6/HAUS7/RAC1/TRAF1/TRAF2/TRAF3"
"U3 snoRNA binding",0.23788478937955,"ISG20/PRKDC/RRP9/SNU13/TBL3/XRCC5"
"unmethylated CpG binding",0.23788478937955,"CXXC1/DNMT3A/FBXL19/KDM2B/MBD1/MECP2"
"primary miRNA binding",0.23788478937955,"DDX3X/DDX5/DGCR8/EZH2/PUS10/SRSF3"
"N-acetyltransferase activity",0.253040544105718,"ATAT1/ATF2/BRD1/BRPF3/GTF2B/GTF3C4/HAT1/ING3/ING4/JADE1/JADE2/KAT14/KAT2B/KAT8/MEAF6/NAA10/NAA20/NAA50/NAGS/NAT1/NAT9/SRCAP/TADA2A/TAF1/TAF1L/USP22"
"protein-lysine N-methyltransferase activity",0.259924047157789,"CSKMT/EEF1AKMT1/EEF1AKMT3/EHMT1/EHMT2/ETFBKMT/EZH1/EZH2/JARID2/KMT5B/KMT5C/METTL13/METTL22/NSD3/PRDM8/SETD1B/SETD3/SETD4/SETD5/SETD6/SETDB1/SETMAR/SMYD3/VCPKMT"
"RNA polymerase II complex binding",0.262199271255682,"AGO1/AGO2/BRD4/CTR9/ELOF1/ELP4/GTF2B/PAF1/PCIF1/RECQL5/RPRD1A/RPRD2/SCAF1/SMYD3/UVSSA"
"NAD binding",0.262199271255682,"ALDH1B1/AOX1/CRYL1/CTBP1/CTBP2/GLUD1/GLYR1/HADHA/HPGD/IDH3B/ME2/NDUFS2/NDUFV1/SIRT1/SIRT2/SIRT3/SIRT6/SIRT7/SORD/UGDH/UXS1"
"actin binding",0.262199271255682,"ABI3/ABITRAM/ABL1/ABLIM2/ABRA/ACTN4/ACTR2/ACTR3/ACTR3B/ADD1/ADD3/AIF1/AJUBA/ANLN/ARPC1A/ARPC1B/ARPC2/ARPC3/ARPC4/ARPC5/AVIL/CAPZB/CFL1/CGN/CNN2/CNN3/CORO1A/CORO1B/CORO1C/CORO7/COTL1/CTNNA1/CTNNA2/CXCR4/DAAM2/DBNL/DIAPH1/DIAPH3/DMTN/DSTN/EMD/ENC1/EPB41/EPS8/EPS8L1/EPS8L2/ESPNL/EVL/FHL3/FKBP15/FLII/FLNA/FMNL1/FMNL3/FSCN1/FXYD5/GAS2L2/GMFG/HCLS1/HDAC6/HOOK1/IPP/IQGAP2/IQGAP3/KCNMA1/KLHL17/KLHL5/LASP1/LDB3/LIMD2/LRRC27/LSP1/MAEA/MAPT/MARCKSL1/MED28/MEFV/MIB2/MICAL2/MRTFA/MSN/MSRB2/MYH11/MYH3/MYL3/MYO10/MYO18A/MYO1B/MYO1F/MYO5A/MYO9B/MYOZ2/NOS3/PARVA/PARVG/PDLIM2/PFN1/PFN2/PICK1/PLEKHG3/POF1B/PPP1R9B/PRKN/PSTPIP1/PSTPIP2/RAI14/RCSD1/S100A4/SETD3/SHANK3/SNCA/SPATA32/SPTA1/SPTBN4/SSH3/STK38L/SYNE2/SYNPO/TAGLN/TAGLN2/TLNRD1/TMOD2/TMOD4/TMSB4X/TNNI2/TNS4/TPM4/TRIOBP/TWF2/VASP/VILL/VPS16/WAS/WASF2/WDR1/WIPF1/WIPF3"
"lipid kinase activity",0.262199271255682,"ATM/CERK/CERKL/DGKA/DGKQ/DGKZ/IPMK/PI4KA/PI4KB/PIK3C3/PIK3CD/PIK3R3/PIK3R6/PIP4K2B/PIP5K1A/PIP5K1C/SPHK2"
"aminoacyl-tRNA ligase activity",0.262199271255682,"CARS1/CARS2/DALRD3/FARS2/HARS1/HARS2/LRRC47/MARS1/MARS2/NARS1/PARS2/RARS1/RARS2/SARS1/TARS2/TARS3/YARS2"
"ligase activity, forming carbon-oxygen bonds",0.262199271255682,"CARS1/CARS2/DALRD3/FARS2/HARS1/HARS2/LRRC47/MARS1/MARS2/NARS1/PARS2/RARS1/RARS2/SARS1/TARS2/TARS3/YARS2"
"cysteine-type endopeptidase activator activity involved in apoptotic process",0.275757807880452,"ATP2A3/BCL2L13/CARD8/CASP8AP2/CTSS/NKX3-1/NLRP1/NLRP12/PYCARD/ST20"
"N-acyltransferase activity",0.275757807880452,"ALAS2/ATAT1/ATF2/BRD1/BRPF3/CERS2/CERS3/CERS4/CERS5/GTF2B/GTF3C4/HAT1/ING3/ING4/JADE1/JADE2/KAT14/KAT2B/KAT8/MEAF6/NAA10/NAA20/NAA50/NAGS/NAT1/NAT9/NMT2/SIRT1/SIRT7/SRCAP/TADA2A/TAF1/TAF1L/USP22"
"DNA N-glycosylase activity",0.282175760274804,"MBD4/NEIL2/NTHL1/OGG1/SMUG1/TDG/UNG"
"ubiquitin-protein transferase activator activity",0.282175760274804,"BMI1/CBX8/CDC20/CDKN1B/ENTREP1/PEX12/RING1"
"phosphatidylinositol phosphate binding",0.282369807122846,"ADAP1/AKT1/ANXA2P2/ANXA9/ARAP1/ARAP3/ARFIP1/ARFIP2/ARHGAP9/AVIL/BBS5/CHMP3/DENND1C/EXOC1/FCHSD2/FLII/GOLPH3/GOLPH3L/GSDMD/IQGAP2/KCNJ1/KCNQ1/KRIT1/MAPT/MYO10/MYO1B/OSBPL2/PFN1/PFN2/PICALM/PLCD1/PLEKHA3/PLEKHA4/PLEKHB2/RAB35/RCSD1/RNF34/RPH3A/RUBCNL/RUFY4/SAP30L/SDCBP/SDCBP2/SH3PXD2A/SH3PXD2B/SNX11/TECPR1/TIRAP/TPCN1/TPCN2/TTPAL/TWF2/VILL/VPS36/WDR45/WIPI1/WIPI2/ZFYVE1/ZFYVE19/ZFYVE28"
"general transcription initiation factor binding",0.304783311607359,"BRF2/DR1/EDF1/ERCC1/GTF2A1/GTF2A2/GTF2B/GTF2F1/HHEX/MED1/MTOR/NR3C1/PSMC5/RUVBL1/TAF1/TAF11/TAF12/TAF1L/TAF7/TBP/TP53"
"RNA nuclease activity",0.304783311607359,"AGO2/AGO3/ANKZF1/CNOT6/CNOT7/CNOT8/DBR1/DICER1/DIS3/ENDOV/ERN1/EXOSC3/EXOSC5/INTS11/ISG20/ISG20L2/MARF1/MBLAC1/NOB1/NUDT12/PARN/PIWIL2/POP1/POP4/POP5/POP7/PPP1R8/PRORP/REXO2/RNASE2/RNASE3/RNASE6/RNASET2/RPP14/RPP21/RPP30/RPP40/TOE1/TSEN2/TSEN34/XRN2/YBEY/ZC3H12D"
"protein kinase C binding",0.304783311607359,"ABL1/ADD3/FLNA/GRK5/HDAC5/HDAC7/HINT1/LDB3/PICK1/PKN1/PRKCB/PRKCSH/PRKD2/SQSTM1/SRC/TDG/TIRAP/TOP2A/TWF2/YWHAG"
"signaling receptor complex adaptor activity",0.304783311607359,"CD3E/CRK/DEDD2/DOK2/GNB1/GNB2/GRB10/GRB2/MMS19/NCK1/NCK2/PTPN11/RGS14/SH2B1/SH2B2/SH2B3/SHANK3/SHC1/SPAG9/TRADD"
"translation initiation factor binding",0.304783311607359,"DDX3X/EIF2B4/EIF2B5/EIF2S2/EIF3F/EIF4EBP2/EIF4EBP3/FMR1/GLE1/HHEX/NCK1/POLR2D/POLR2G/RPS24"
"cysteine-type endopeptidase regulator activity involved in apoptotic process",0.304783311607359,"ATP2A3/BCL2L13/CARD8/CASP8AP2/CTSS/NKX3-1/NLRP1/NLRP12/PRDX3/PYCARD/RPS6KA1/SERPINB9/SNCA/ST20/TNFAIP8/TNFSF14/XIAP"
"MAP kinase activity",0.304783311607359,"MAP2K7/MAP3K7/MAPK1/MAPK10/MAPK3/MAPK8/MAPK9/NLK"
"carbohydrate:monoatomic cation symporter activity",0.304783311607359,"SLC17A5/SLC23A2/SLC2A10/SLC2A9/SLC45A1/SLC45A3/SLC45A4/SLC5A3"
"U6 snRNA binding",0.304783311607359,"LARP7/LSM2/LSM3/LSM8/METTL16/PRPF4/RBM22/TUT1"
"LRR domain binding",0.304783311607359,"AATF/ATF2/DAPK3/DDIT3/MRTFA/NRL/PMF1/STK11"
"NADPH binding",0.304783311607359,"CBR4/CRYZ/DECR1/DHFRP1/DUS2/HMGCR/LBR/NDOR1"
"magnesium ion binding",0.309931378243743,"AASDHPPT/ABL1/ADPRS/ADSS2/ARL3/ATP11C/ATP8B4/ATP9A/CERK/CIB3/CILK1/DXO/ENDOV/ERN1/EXTL3/FAN1/GNAI1/GTPBP10/HMGCL/IDH3B/IRAK3/IRAK4/ITPK1/MAP2K7/MAP3K5/MAP3K7/MARK2/MAST1/MAST3/MSH2/MSH6/MTG2/NLK/NUDT12/NUDT18/NUDT7/OXSR1/PDCD6/PGM2/PGM5/PINK1/PLK1/PRKACA/PRKACB/PRPS1/PRPSAP2/REXO2/RPS6KA1/RPS6KA2/RPS6KA4/RPS6KA5/RPS6KA6/RRAGC/SIK2/SIK3/SNCA/SNRK/SRPK2/STK11/STK26/STK38/STK38L/STK4/TDG/TDP2/THG1L/TKT/TOP2A/TPPP/WRN/XXYLT1/XYLT2/YDJC"
"iron-sulfur cluster binding",0.309931378243743,"ABAT/AOX1/CIAO3/CISD1/CISD2/ELP3/EXO5/GLRX5/IREB2/ISCA2/ISCU/KIAA0753/KIF4A/LIAS/NDUFS1/NDUFS2/NDUFV1/NFS1/NTHL1/NUBP2/PPAT/PRIM2/REV3L/RPS3/SDHB/UQCRFS1P1"
"metal cluster binding",0.309931378243743,"ABAT/AOX1/CIAO3/CISD1/CISD2/ELP3/EXO5/GLRX5/IREB2/ISCA2/ISCU/KIAA0753/KIF4A/LIAS/NDUFS1/NDUFS2/NDUFV1/NFS1/NTHL1/NUBP2/PPAT/PRIM2/REV3L/RPS3/SDHB/UQCRFS1P1"
"heat shock protein binding",0.313220359159929,"BAG6/BAX/BCOR/CDC37/CDC37L1/CDK1/CDKN1B/CSNK2A1/CYP2E1/DAXX/DNAJA2/DNAJB12/DNAJB2/EEF1AKMT3/ERN1/ETFBKMT/FKBP5/FKBP6/HDAC2/HDAC6/HIKESHI/HSPA14/HSPA1L/HSPA5/HSPA6/HSPA7/ITGB2/LIMK1/LMAN2/MAPT/METTL18/METTL22/METTL23/NR3C1/PGLYRP1/PPEF2/PRKN/RNF207/RPS3/SNCA/TPR/TSC1/TSC2/USP19"
"GTPase activator activity",0.32417675720375,"ABR/ACAP2/ACAP3/ADAP1/AGAP2/AGAP3/AGAP7P/AGFG1/AGFG2/ALS2CL/ARAP1/ARFGAP1/ARFGAP2/ARFGAP3/ARHGAP1/ARHGAP11B/ARHGAP12/ARHGAP15/ARHGAP25/ARHGAP26/ARHGAP27/ARHGAP30/ARHGAP35/ARHGAP4/ARHGAP45/ARHGAP9/ARHGDIB/ARHGEF1/ARHGEF6/ARRB1/BCR/CHM/DOCK2/DOCK5/ELMOD2/EVI5/FAM13B/FLCN/GAPVD1/GDI1/GDI2/GIT1/GMIP/IQGAP2/IQGAP3/LLGL1/LLGL2/MYO9B/NPRL2/PGAM5/PREB/RABEP2/RABGAP1/RABGAP1L/RALBP1/RALGAPB/RANBP3/RASA1/RASA3/RASAL3/RGS14/RGS2/RGS3/RIN2/RINL/SEC23A/SEC23B/SGSM2/SGSM3/SH3BP1/SIPA1/SIPA1L1/SOS1/TAGAP/TBC1D1/TBC1D10A/TBC1D10C/TBC1D16/TBC1D17/TBC1D22A/TBC1D25/TBC1D30/TBC1D7/TBC1D8/TBCD/TIAM2/TSC2"
"actin filament binding",0.324303051681056,"ABI3/ABITRAM/ABL1/ABLIM2/ACTN4/ACTR2/ACTR3/ACTR3B/ADD1/ADD3/AIF1/AJUBA/ARPC1A/ARPC1B/ARPC2/ARPC3/ARPC4/ARPC5/AVIL/CAPZB/CFL1/CNN2/CNN3/CORO1A/CORO1B/CORO1C/COTL1/CTNNA1/CTNNA2/DBNL/DMTN/DSTN/ESPNL/FLII/FLNA/FMNL1/FMNL3/FSCN1/GAS2L2/HCLS1/IQGAP2/IQGAP3/KLHL17/LASP1/LIMD2/MARCKSL1/MYH11/MYH3/MYO10/MYO18A/MYO1B/MYO1F/MYO5A/MYO9B/PICK1/POF1B/PPP1R9B/PSTPIP1/PSTPIP2/RCSD1/SPTA1/SPTBN4/TAGLN2/TPM4/TRIOBP/TWF2/VILL/WDR1"
"RNA polymerase II activity",0.336166193003126,"POLR2B/POLR2C/POLR2E/POLR2F/POLR2H/POLR2K"
"MDM2/MDM4 family protein binding",0.336166193003126,"CDK5RAP3/MARCHF7/PSME3/RPL37/TP53/TP63"
"tau-protein kinase activity",0.33770076743427,"DYRK1A/FYN/GSK3A/GSK3B/MARK2/MARK4/PHKG2/SIK3/TAOK1/TAOK2"
"RNA endonuclease activity",0.342664302647633,"AGO2/AGO3/ANKZF1/DBR1/DICER1/ENDOV/ERN1/INTS11/MBLAC1/NOB1/NUDT12/PIWIL2/POP1/POP4/POP5/POP7/PRORP/RNASE2/RNASET2/RPP14/RPP21/RPP30/RPP40/TSEN2/TSEN34/YBEY/ZC3H12D"
"RNA polymerase II general transcription initiation factor binding",0.343517606753239,"EDF1/ERCC1/GTF2A1/GTF2A2/GTF2F1/RUVBL1/TAF1/TAF1L/TAF7/TBP/TP53"
"protein phosphatase 1 binding",0.343517606753239,"AKAP11/KCNQ1/LILRB2/PPP1CA/PPP1CC/PPP1R10/PPP1R11/PPP1R3E/PPP1R3F/PPP1R9B/STAU1"
"K63-linked polyubiquitin modification-dependent protein binding",0.343517606753239,"ATRIP/IKBKG/NPLOC4/OTUD7A/SQSTM1/TAB2/TNFAIP3/TNIP2/UIMC1/WDR81/ZRANB3"
"endonuclease activity, active with either ribo- or deoxyribonucleic acids and producing 5'-phosphomonoesters",0.344214068854162,"AGO2/AGO3/DBR1/DICER1/DNASE1L2/ENDOV/FAN1/NUDT12/POP1/POP4/POP5/POP7/PRORP/RPP14/RPP21/RPP30/RPP40"
"alpha-tubulin binding",0.344214068854162,"ARL4C/BBS4/DNAL1/EFHC1/ENKD1/FNTA/FYN/HDAC6/HSPH1/NDEL1/NISCH/SNCA/SPAST/TAOK1/TBCB/TRAPPC14/WIPF3"
"tau protein binding",0.344214068854162,"AATF/ACTB/DCTN1/DYRK1A/FYN/GSK3A/GSK3B/HDAC6/MARK2/MARK4/PICALM/PIN1/PPP2CB/SMAD2/SNCA/TAOK1/TAOK2"
"DNA endonuclease activity",0.344214068854162,"DCLRE1C/DFFB/DICER1/DNASE1L2/DNASE2/EME2/ENDOV/ERCC1/FAN1/MBD4/MRE11/MUS81/RPS3/SETMAR/XRCC1/ZRANB3"
"beta-tubulin binding",0.344214068854162,"ADNP/BBS4/BCAS3/CIMAP3/DNAI7/EMD/GABARAPL2/HDAC6/NDEL1/PDCD5/RGS2/SPAST/TAOK1/TBCD/UXT/VAPB"
"ubiquitin-like protein conjugating enzyme activity",0.344214068854162,"BIRC6/CDC34/TAF1/UBE2B/UBE2D2/UBE2D3/UBE2E3/UBE2I/UBE2J2/UBE2K/UBE2L5/UBE2O/UBE2Q1/UBE2QL1/UBE2R2/UBE2W"
"deacetylase activity",0.34463988220789,"ADPRS/AMDHD2/HDAC1/HDAC11/HDAC2/HDAC3/HDAC5/HDAC6/HDAC7/SIRT1/SIRT2/SIRT3/SIRT6/SIRT7/YDJC"
"histone H3 acetyltransferase activity",0.361762826725139,"BRD1/BRPF3/ING4/JADE1/JADE2/KAT2B/MEAF6"
"sequence-specific single stranded DNA binding",0.361762826725139,"CTC1/HNRNPA2B1/PCBP1/POT1/RPA2/STN1/TERF2"
"protein kinase inhibitor activity",0.386413689995888,"AKT1/AKT1S1/CASP3/CDKN1B/CDKN1C/CEP43/CHP1/DUS2/GMFG/GSKIP/HEXIM1/HYAL2/INCA1/INKA2/KAT2B/NCK1/PARVA/PRKAG2/PRKAR1A/PRKRIP1/SH3BP5L/SNCA/TAOK3/TRIB2/YWHAB/YWHAG"
"palmitoyl-CoA hydrolase activity",0.389900325509713,"ACAA2/ACOT13/ACOT8/ACOT9/OLAH/PLA2G6/PPT1/THEM5"
"cyclin-dependent protein serine/threonine kinase regulator activity",0.390153152034005,"CASP3/CCNA1/CCNA2/CCNB2/CCNG1/CCNH/CCNI/CCNJL/CCNL2/CCNQ/CCNT2/CCNY/CCNYL1/CDKN1B/CDKN1C/CNPPD1/HEXIM1/INCA1/KAT2B"
"protein tyrosine/serine/threonine phosphatase activity",0.40445226065039,"CDC14A/CDKN3/DUSP11/DUSP13B/DUSP14/DUSP16/DUSP22/DUSP23/DUSP6/DUSP7/PPM1F/PTP4A2/PTP4A3/RNGTT/SBF1/SSH3/STYX"
"ribonucleoprotein complex binding",0.4053621997902,"AFG2B/BAG6/CCDC47/CD2BP2/CINP/CPEB1/DDX17/DDX3X/DDX5/EIF1/EIF3K/EIF4A3/EZH2/FMR1/GEMIN4/GEMIN5/HSPA5/IGHMBP2/ITCH/LETM1/LETMD1/LTN1/MALSU1/MTIF2/MTIF3/MTOR/NAA10/NCLN/NEAT1/NOMO1/NOPCHAP1/OXA1L/PELO/PES1/PIWIL2/PPP1CA/PQBP1/PRMT5/PRPF6/PYM1/RBM23/RBM3/SECISBP2/SERBP1/SNRPB/SNRPB2/SRP19/SRP9/TMCO1/TMEM223/TOP2B/TTC5/UNG/UNK/ZNF622"
"SH2 domain binding",0.4053621997902,"ABL1/CRK/CTR9/KHDRBS1/KIT/LAT2/NLK/PTPN6/SH2B2/SH3PXD2B/SHCBP1/SIGLEC10/SQSTM1/SRC/SYK/SYP"
"RNA polymerase core enzyme binding",0.4053621997902,"AGO1/AGO2/BRD4/CTR9/ELOF1/ELP4/ERBB2/GTF2B/PAF1/PCIF1/RECQL5/RPRD1A/RPRD2/SCAF1/SMYD3/UVSSA"
"telomeric DNA binding",0.4053621997902,"ACD/CTC1/HNRNPA2B1/POT1/PURA/RPA2/SMG5/STN1/TERF2/TINF2/UPF1/WRN/XRCC5/XRCC6/ZBTB48"
"calcium-dependent protein kinase activity",0.4053621997902,"MAPKAPK3/MAPKAPK5/MKNK2/PINK1/PKN1/PKN2/PRKCB/PRKCH/PRKCI/PRKD2"
"RNA polymerase II CTD heptapeptide repeat modifying activity",0.4053621997902,"BRD4/CDK1/CDK13/CDK8/CDK9/CTDSP1/CTDSP2/DYRK1A/MAPK1/SSU72"
"nuclear retinoic acid receptor binding",0.4053621997902,"ACTN4/ASXL1/CTBP2/LRIF1/MED1/MED25/NCOR2/PPARG/PRAME/PRMT2/VDR"
"phosphatidylinositol kinase activity",0.4053621997902,"ATM/IPMK/PI4KA/PI4KB/PIK3C3/PIK3CD/PIK3R3/PIK3R6/PIP4K2B/PIP5K1A/PIP5K1C"
"disordered domain specific binding",0.4053621997902,"AP2M1/DFFB/FKBP8/FYN/HSP90AA2P/HSP90AA4P/HSP90AB2P/HSP90AB3P/KEAP1/NUMA1/RB1/SMAD2/TP53"
"molecular condensate scaffold activity",0.4053621997902,"CAPRIN1/CARD8/DAXX/FMR1/FUS/HNRNPA2B1/MECP2/NCK1/NEAT1/NLRP1/SOS1/WNK1/WNK3"
"protein serine/threonine kinase activator activity",0.4053621997902,"ATG13/CAB39L/CALM2/CALM3/CCNT2/CCNY/CCNYL1/DAZAP2/DDX3X/ETAA1/LTF/MAP2K1/MAP2K2/MAP3K12/MAP3K13/PARP16/PARP8/SLC27A1/STK4/STRADA/TAOK1/TAOK2"
"RNA helicase activity",0.4053621997902,"AQR/DDX10/DDX17/DDX18/DDX23/DDX28/DDX3X/DDX46/DDX49/DDX5/DDX50/DDX51/DDX55/DDX56/DDX59/DHX16/DHX34/DHX40/DHX57/EIF4A2/EIF4A3/FANCM/IGHMBP2/SKIC2/SNRNP200/TDRD9/UPF1"
"protein phosphatase binding",0.41729008042107,"AKAP11/AMBRA1/ANAPC4/ANAPC7/CDC27/CDH2/CDKN1B/CLEC12B/CSF1R/CSK/CTTNBP2NL/FLT4/FOXO1/GRB2/GTF2F1/IGBP1/JAK1/KCNQ1/LILRB2/MAP2K7/MAP3K5/MAPK8/MAPT/MTMR9/MVP/MYOZ2/PPME1/PPP1CA/PPP1CC/PPP1R10/PPP1R11/PPP1R3E/PPP1R3F/PPP1R9B/PPP6R1/PPP6R2/RPA2/SIRPA/SMG5/STAT6/STAU1/STRN4/STX17/TP53/TRAF2/TRAF3/VRK3"
"snRNA binding",0.42464528300949,"CCNT2/CDK9/GEMIN5/HEXIM1/ISG20/LARP7/LSM10/LSM2/LSM3/LSM8/METTL16/PRPF4/RBM22/SF3B3/SNRNP35/SNRNP70/SNRPB2/SNU13/TOE1/TUT1"
"cyclin-dependent protein serine/threonine kinase inhibitor activity",0.430019953075208,"CASP3/CDKN1B/CDKN1C/HEXIM1/INCA1/KAT2B"
"GTPase inhibitor activity",0.430019953075208,"CDC42SE1/GPS1/GPS2/IQGAP2/PDE6D/TNK2"
"macrolide binding",0.430019953075208,"FKBP1A/FKBP2/FKBP5/FKBP6/LCN2/NFATC1"
"arginine N-methyltransferase activity",0.430019953075208,"CARM1/METTL23/NDUFAF7/PRMT1/PRMT2/PRMT5"
"protein-arginine N-methyltransferase activity",0.430019953075208,"CARM1/METTL23/NDUFAF7/PRMT1/PRMT2/PRMT5"
"siRNA binding",0.430019953075208,"AGO2/DICER1/FMR1/MBD2/MECP2/TARBP2"
"single-stranded telomeric DNA binding",0.430019953075208,"CTC1/HNRNPA2B1/POT1/RPA2/STN1/TERF2"
"inositol trisphosphate phosphatase activity",0.430019953075208,"INPP4A/INPP5A/INPP5B/INPP5D/INPP5E/INPP5K"
"lamin binding",0.450593227471606,"AKAP8L/BNIP3L/IFI27/LBR/PPP1CC/SUN2/TMPO"
"efflux transmembrane transporter activity",0.450593227471606,"ABCC5/SLC17A3/SLC26A6/SLC27A1/SLC29A4/SLC39A9/XPR1"
"phospholipase activator activity",0.450593227471606,"CASP3/CCL3/FYN/NSMAF/PDPK1/SRC/STX4"
"acylglycerol lipase activity",0.450593227471606,"ABHD1/ABHD15/ABHD2/ABHD3/DAGLB/FAAH/LIPE"
"endopeptidase activator activity",0.450593227471606,"ADRM1/APH1A/CARD8/NLRP1/PSENEN/PSME1/PSME3"
"K63-linked deubiquitinase activity",0.450593227471606,"BRCC3/CYLD/DESI2/OTUD5/STAMBP/TNFAIP3/USP9X"
"DNA secondary structure binding",0.450593227471606,"ABL1/FANCM/H1-0/HMGB3/MAPT/MECP2/MEF2C/MSH2/MSH6/POT1/RAD18/RAD51AP1/WRN/XPC/YY1"
"DNA polymerase activity",0.45731096198429,"CHRAC1/POLB/POLD3/POLD4/POLG/POLH/POLI/POLL/POLM/PRIMPOL/REV1/REV3L/TEP1/TERF2"
"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amides",0.45731096198429,"ACER1/AMDHD2/CAT/FAAH/GLS/HDAC1/HDAC11/HDAC2/HDAC3/HDAC5/HDAC6/HDAC7/HINT1/NAAA/NADSYN1/NGLY1/NIT1/PGLYRP1/PGLYRP2/SIRT1/SIRT2/SIRT3/SIRT6/SIRT7/TASP1"
"four-way junction DNA binding",0.45731096198429,"ABL1/FANCM/HMGB3/MECP2/MSH2/MSH6/WRN/YY1"
"inositol phosphate phosphatase activity",0.45731096198429,"IMPA2/INPP4A/INPP5A/INPP5B/INPP5D/INPP5E/INPP5K/MINPP1"
"fatty acid derivative binding",0.45731096198429,"ACADVL/ACBD3/ACBD7/DBI/HADHA/OXER1/SOAT1/SOAT2"
"carbohydrate derivative transmembrane transporter activity",0.45731096198429,"ABCC5/ANKH/LRRC8A/SLC17A5/SLC19A1/SLC25A16/SLC25A23/SLC25A41/SLC28A3/SLC29A2/SLC29A3/SLC29A4/SLC35A1/SLC35A4/SLC35A5/SLC35B1/SLC35B3/SLC35C1/SLC37A2/SLC37A4"
"helicase activity",0.45731096198429,"AQR/CHD3/DDX10/DDX17/DDX18/DDX23/DDX28/DDX3X/DDX46/DDX49/DDX5/DDX50/DDX51/DDX55/DDX56/DDX59/DHX16/DHX34/DHX40/DHX57/DICER1/DQX1/EIF4A2/EIF4A3/ERCC3/ERCC6L2/FANCM/FBH1/HELQ/HLTF/IGHMBP2/MRE11/NAV2/RAD51/RECQL/RECQL5/RFC2/RUVBL1/SETX/SKIC2/SLFN11/SMARCA5/SNRNP200/SRCAP/TDRD9/TWNK/UPF1/WRN/XRCC5/XRCC6"
"microtubule plus-end binding",0.45731096198429,"APC/CLIP4/FBXW11/KIF2C/MAPRE2/MAPRE3/NUMA1/PAFAH1B1/TBCB"
"receptor tyrosine kinase binding",0.45731096198429,"ANGPT1/CBL/CRK/CRKL/DAZAP2/DOK2/FIZ1/FNTA/GRB2/HYAL2/ITGAX/LRP4/MAP3K7/NCK1/NCK2/PITPNM1/PSPN/PTPN11/RNF41/SH2B1/SH2B2/SH2B3/SHC1/SQSTM1/TIAM1/TP53/TRADD/YWHAG"
"CoA hydrolase activity",0.45731096198429,"ABCD2/ACAA2/ACOT13/ACOT8/ACOT9/HIBCH/OLAH/PLA2G6/PPT1/THEM5"
"DNA exonuclease activity, producing 5'-phosphomonoesters",0.45731096198429,"APEX2/DCLRE1C/EXO5/ISG20/MGME1/MRE11/RAD1/RAD9A/REXO2/TATDN1"
"histone acetyltransferase binding",0.45731096198429,"BCAS3/GLI3/KANSL1/KANSL1L/KAT2B/MED1/SIRT2/TAF7/TRIM68/TRIP4"
"ATP-dependent activity, acting on RNA",0.470976101250037,"AQR/DDX10/DDX17/DDX18/DDX23/DDX28/DDX3X/DDX46/DDX49/DDX5/DDX50/DDX51/DDX55/DDX56/DDX59/DHX16/DHX34/DHX40/DHX57/EIF4A2/EIF4A3/FANCM/IGHMBP2/SKIC2/SNRNP200/TDRD9/UPF1"
