"Pathway","Adjusted_Pvalue","Genes"
"organic hydroxy compound transmembrane transporter activity",0.359913801822626,"ABCA4/ABCB11/ABCC11/ABCC3/ABCC4/ABCG1/AKR1C4/AQP11/AQP3/AQP7/AQP9/FLVCR1/FLVCR2/MFSD10/SLC10A1/SLC10A2/SLC10A3/SLC10A5/SLC10A7/SLC16A7/SLC18A2/SLC22A1/SLC2A13/SLC44A1/SLC51A/SLC5A12/SLC5A3/SLC6A2/SLC6A4/SLCO2B1"
"SMAD binding",0.359913801822626,"ACVR1B/BMPR1B/CITED1/CTNNB1/DAB2/DDX5/DROSHA/FERMT2/FKBP1A/FOS/FOXH1/HIPK2/IPO7/LDLRAD4/MEF2A/MTMR4/PAX6/PPARG/PPM1A/PURA/PURB/RANBP3L/RNF111/SKI/SKIL/SMAD1/SMAD2/SMAD4/SMAD5/SMAD6/SMAD9/SMURF2/STUB1/TCF12/TGFBR1/TGFBR2/TRIM33/USP15/USP9X/ZMIZ1"
"active transmembrane transporter activity",0.370405179472257,"ABCA1/ABCA10/ABCA12/ABCA13/ABCA4/ABCA5/ABCA6/ABCA8/ABCA9/ABCB11/ABCB4/ABCB5/ABCB7/ABCC11/ABCC12/ABCC2/ABCC3/ABCC4/ABCC6/ABCD2/ABCD3/ABCG1/ABCG8/ADAMTS8/ATP13A1/ATP13A3/ATP13A4/ATP13A5/ATP1A4/ATP2A2/ATP2B1/ATP2B4/ATP2C1/ATP2C2/ATP4A/ATP6V0A1/ATP6V0E2/ATP6V1A/ATP6V1B2/ATP6V1C1/ATP6V1C2/ATP6V1F/ATP7A/ATP8A1/CFTR/CHP1/CLCN3/CLCN5/COX5A/COX5B/COX8A/CYB561D2/CYBRD1/CYC1/KCNJ11/MCU/MFSD1/MFSD4B/NDUFA2/NDUFA3/NDUFA6/NDUFA7/NDUFA8/NDUFA9/NDUFB10/NDUFB2/NDUFB7/NDUFS1/NDUFS6/NDUFS7/NDUFS8/NDUFV1/NDUFV2/NNT/SLC10A1/SLC10A2/SLC10A3/SLC10A5/SLC10A7/SLC11A1/SLC12A1/SLC12A2/SLC12A3/SLC12A6/SLC13A3/SLC13A4/SLC15A2/SLC15A4/SLC16A11/SLC16A12/SLC16A4/SLC16A7/SLC16A9/SLC17A4/SLC18A2/SLC1A1/SLC1A2/SLC1A3/SLC1A5/SLC1A7/SLC22A1/SLC22A2/SLC22A3/SLC22A4/SLC22A5/SLC23A1/SLC24A1/SLC24A2/SLC24A4/SLC24A5/SLC25A1/SLC25A10/SLC25A11/SLC25A13/SLC25A16/SLC25A2/SLC25A21/SLC25A22/SLC25A24/SLC25A30/SLC25A6/SLC26A2/SLC26A3/SLC26A7/SLC26A8/SLC28A1/SLC28A2/SLC28A3/SLC29A4/SLC2A12/SLC2A13/SLC2A9/SLC30A8/SLC32A1/SLC34A1/SLC35A3/SLC35A5/SLC35B2/SLC35C1/SLC35D1/SLC35E3/SLC36A1/SLC36A3/SLC36A4/SLC37A2/SLC38A1/SLC38A4/SLC38A5/SLC39A10/SLC39A12/SLC39A4/SLC39A6/SLC39A8/SLC44A1/SLC44A5/SLC45A1/SLC45A2/SLC46A1/SLC46A2/SLC46A3/SLC47A2/SLC4A10/SLC4A4/SLC4A5/SLC4A7/SLC4A8/SLC4A9/SLC5A10/SLC5A12/SLC5A3/SLC5A9/SLC6A1/SLC6A13/SLC6A15/SLC6A16/SLC6A2/SLC6A20/SLC6A4/SLC6A5/SLC6A6/SLC7A11/SLC7A8/SLC8A1/SLC8A3/SLC9A2/SLC9A4/SLC9A6/SLC9A7/SLC9B1/SLC9C1/SLC9C2/SLCO2A1/SLCO2B1/SLCO3A1/SLCO4C1/SLCO5A1/TAP2/TCIRG1/TMEM165/UCP2/UQCR10/UQCRC1/XPR1"
"ligand-gated channel activity",0.37068955442231,"ANO10/ANO2/ANO4/ANO5/ANO6/ANO7/ANO9/ASIC2/BEST1/BEST3/CATSPER2/CCDC51/CFTR/CHRFAM7A/CHRNA1/CHRNA2/CHRNB2/CHRND/CHRNG/CLCA4/CNGA1/CNGA4/CNGB1/CNGB3/GABRA1/GABRA3/GABRA6/GABRB2/GABRB3/GABRD/GABRE/GABRG2/GABRG3/GABRP/GABRR1/GABRR2/GLRA1/GLRA2/GLRA3/GRIA1/GRIA2/GRIA3/GRIA4/GRID2/GRIK1/GRIK2/GRIK3/GRIN2B/GRIN2C/GRIN3A/HTR3E/ITPR1/ITPR2/KCNH3/KCNH7/KCNJ1/KCNJ10/KCNJ11/KCNJ13/KCNJ15/KCNJ2/KCNJ4/KCNJ5/KCNJ6/KCNJ9/KCNMA1/KCNMB1/KCNMB2/KCNMB3/KCNN2/KCNN4/MCOLN2/P2RX1/P2RX2/P2RX6/PKD2/RYR3/SCNN1B/SCNN1D/SHROOM2/SLC1A5/SLC1A7/TPCN2/TRPA1/TRPM2/TRPM8/TTYH1"
"phosphatidylinositol-3,4,5-trisphosphate binding",0.375188294621092,"ADAP1/ADAP2/ANXA8/ARAP2/ASAP1/BTK/COMMD1/DAPP1/FCHSD2/FERMT2/GAB2/GBF1/IQGAP1/IQGAP2/KIF16B/MYO10/MYO1B/OGT/PHLDA3/PIRT/PLEKHB2/ZFYVE16"
"SH3 domain binding",0.376680958640285,"ABI1/ABI3/ADAM10/ADAM12/ADAM17/ADAM19/ADAM9/AKAP5/ARHGAP31/BCAR1/CBL/CBLC/CCDC6/CD2AP/CIT/CRB3/CRK/CYBA/DNAJC6/DOCK1/DOCK3/DOCK4/DRD4/EFS/ELMO1/ELMO2/ENKUR/EPS15/FMN1/GPX1/ITGB1BP2/KHDRBS2/LANCL1/LRP2/MVB12A/NOXA1/PLSCR1/PTPN12/PTPN22/PTTG2/PTTG3P/QKI/REPS1/RUFY2/SH3BGRL/SH3BGRL2/SH3BP5/SHANK2/SHANK3/SIRPA/SOS1/TP53BP2/USP8/WASF2/WIPF1"
"ligand-gated monoatomic ion channel activity",0.378713069348099,"ANO10/ANO2/ANO4/ANO5/ANO6/ANO7/ANO9/ASIC2/BEST1/BEST3/CATSPER2/CCDC51/CFTR/CHRFAM7A/CHRNA1/CHRNA2/CHRNB2/CHRND/CHRNG/CLCA4/CNGA1/CNGA4/CNGB1/CNGB3/GABRA1/GABRA3/GABRA6/GABRB2/GABRB3/GABRD/GABRE/GABRG2/GABRG3/GABRP/GABRR1/GABRR2/GLRA1/GLRA2/GLRA3/GRIA1/GRIA2/GRIA3/GRIA4/GRID2/GRIK1/GRIK2/GRIK3/GRIN2B/GRIN2C/GRIN3A/HTR3E/ITPR1/ITPR2/KCNH3/KCNH7/KCNJ1/KCNJ10/KCNJ11/KCNJ13/KCNJ15/KCNJ2/KCNJ4/KCNJ5/KCNJ6/KCNJ9/KCNMA1/KCNMB1/KCNMB2/KCNMB3/KCNN2/KCNN4/MCOLN2/P2RX1/P2RX2/P2RX6/PKD2/RYR3/SCNN1B/SCNN1D/SHROOM2/SLC1A7/TPCN2/TRPA1/TRPM2/TRPM8/TTYH1"
"sulfur compound transmembrane transporter activity",0.379071153521308,"ABCC11/ABCC2/ABCC3/ABCC4/ABCC6/GJA1/SLC13A3/SLC13A4/SLC16A6/SLC19A2/SLC1A1/SLC1A2/SLC22A1/SLC22A2/SLC25A10/SLC25A11/SLC25A13/SLC25A16/SLC25A39/SLC25A40/SLC25A47/SLC26A2/SLC26A3/SLC26A7/SLC26A8/SLC33A1/SLC35B2/SLC36A1/SLC43A2/SLC6A13/SLC6A6/SLC7A11/UCP2"
"single-stranded DNA binding",0.379071153521308,"BLM/BRCA2/DHX36/DHX9/DMC1/ERCC4/FUBP1/HNRNPU/HROB/HSF1/IGHM/LONP1/LRPPRC/MCM10/MCM8/MCM9/MMS22L/MSH3/NABP1/NABP2/NEIL3/PCBP2/POLA1/POLR2H/POT1/POU4F1/PURA/PURB/RAD18/RAD23B/RAD51AP1/RAD51B/RAD52/RAD54L/RBMS1/RECQL4/REXO4/RNF138/RPA4/SAMHD1/SETMAR/SHOC1/SMC2/SMC4/SMC5/SMC6/SPRTN/SSBP2/SSBP4/STN1/SWSAP1/TEN1/TERF1/TOP1/TOP3A/TSNAX/WDR48/ZRANB3"
"ATPase binding",0.379071153521308,"ABCA1/ADCY10/ALDOB/ANK2/ATP6V0A1/ATXN3/BBC3/CAV1/CLPP/DERL1/DNAJB1/DNAJC10/ESR1/LCK/NCSTN/NKAIN1/PDE4D/PEX26/PIH1D1/PKD2/PLN/PPP3CA/PSEN1/PTPN3/RDX/RUVBL2/SDF2L1/SLC2A13/SNTA1/SNU13/SNURF/SNX10/TCIRG1/TMEM106B/TOR1AIP1/TOR1AIP2/TRPC1/TRPC5/UBXN1/USP25/VCPKMT/WFS1"
"peptide N-acetyltransferase activity",0.379071153521308,"ABHD14B/ATF2/BRCA2/BRPF3/CLOCK/CREBBP/EP300/ESCO1/ESCO2/GTF3C4/HAT1/ING3/JADE1/KAT2B/KAT6A/KAT6B/KAT7/MCM3AP/NAA10/NAA30/NAA80/NCOA1/NCOA3/PHF10/SRCAP/TAF1/TAF1L"
"extracellular ligand-gated monoatomic ion channel activity",0.379071153521308,"CHRFAM7A/CHRNA1/CHRNA2/CHRNB2/CHRND/CHRNG/GABRA1/GABRA3/GABRA6/GABRB2/GABRB3/GABRD/GABRE/GABRG2/GABRG3/GABRP/GABRR1/GABRR2/GLRA1/GLRA2/GLRA3/GRIA1/GRIA2/GRIA3/GRIA4/GRID2/GRIK1/GRIK2/GRIK3/GRIN2B/GRIN2C/GRIN3A/HTR3E/P2RX1/P2RX2/P2RX6/SLC1A7"
"extracellular matrix structural constituent",0.379071153521308,"ABI3BP/ACAN/ADIPOQ/AMBN/ANOS1/ASPN/CHADL/CHI3L1/COL10A1/COL12A1/COL17A1/COL19A1/COL21A1/COL22A1/COL23A1/COL24A1/COL25A1/COL27A1/COL28A1/COL4A1/COL4A2/COL4A3/COL4A4/COL4A5/COL4A6/COL6A3/COL6A6/COL8A1/COL9A1/COL9A3/COLQ/CTHRC1/DSPP/EMILIN1/EMILIN2/EMILIN3/ENAM/FBN1/FBN2/FGG/FGL2/FMOD/FN1/HMCN1/IMPG1/IMPG2/LAMA2/LAMA4/LAMB1/LAMC1/LAMC2/LTBP2/LTBP4/LUM/MATN2/MFAP4/MGP/MMRN1/MUC3A/MUC5AC/MUC6/MXRA5/NID1/OGN/PCOLCE/PRELP/PRG3/PRG4/SBSPON/SPON1/TGFBI/THBS1/THBS2/TNC/VCAN/VTN/VWA1/ZP1"
"protein-lysine N-methyltransferase activity",0.379071153521308,"ANTKMT/ASH1L/EEF1AKMT2/EEF1AKMT4/EEF2KMT/ETFBKMT/EZH1/EZH2/FAM86B1/JARID2/KMT2A/KMT2C/KMT2D/KMT5B/KMT5C/MECOM/METTL21C/NSD1/NSD3/PRDM2/PRDM8/SETBP1/SETD2/SETD3/SETD5/SETD7/SETDB1/SETDB2/SETMAR/SMYD1/SUV39H2/VCPKMT"
"oxidoreductase activity, acting on the CH-CH group of donors, NAD or NADP as acceptor",0.379071153521308,"AKR1C1/AKR1C2/AKR1D1/BLVRB/CYP2S1/DECR2/DHDH/DPYD/DUS1L/LBR/PTGES2/PTGR1/PTGR2/PTGR3/SRD5A3/TBXAS1/TECR/TM7SF2"
"5'-3' RNA polymerase activity",0.379071153521308,"MED21/POLR1A/POLR1H/POLR2B/POLR2E/POLR2F/POLR2H/POLR2I/POLR2J2/POLR2J3/POLR2L/POLR3A/POLR3B/POLR3F/POLR3G/POLR3K/POLRMT/TRNT1"
"lipoprotein particle binding",0.379071153521308,"ABCA1/APOA1/APOA2/CD36/CDH13/COLEC12/GPIHBP1/LPL/LRP8/MIR30C1/MSR1/PCSK9/SORL1/STAB1/STAB2/THBS1/TREM2/VLDLR"
"protein-lipid complex binding",0.379071153521308,"ABCA1/APOA1/APOA2/CD36/CDH13/COLEC12/GPIHBP1/LPL/LRP8/MIR30C1/MSR1/PCSK9/SORL1/STAB1/STAB2/THBS1/TREM2/VLDLR"
"RNA polymerase activity",0.379071153521308,"MED21/POLR1A/POLR1H/POLR2B/POLR2E/POLR2F/POLR2H/POLR2I/POLR2J2/POLR2J3/POLR2L/POLR3A/POLR3B/POLR3F/POLR3G/POLR3K/POLRMT/TRNT1"
"polyubiquitin modification-dependent protein binding",0.379071153521308,"AGL/DZIP3/EPS15/FAAP20/IKBKE/MINDY1/MINDY2/MPND/OTUD7A/PARP10/PRPF8/RAD18/RAD23B/RNF169/RNF31/SHARPIN/SPRTN/TAB2/TAB3/TNIP3/UBL7/UBQLN1/UBQLN2/UBQLN3/UBQLNL/UBXN1/ZBTB1/ZFAND6/ZRANB1/ZRANB3"
"DNA-directed 5'-3' RNA polymerase activity",0.379071153521308,"MED21/POLR1A/POLR1H/POLR2B/POLR2E/POLR2F/POLR2H/POLR2I/POLR2J2/POLR2J3/POLR2L/POLR3A/POLR3B/POLR3F/POLR3G/POLR3K/POLRMT"
"ligand-gated calcium channel activity",0.379071153521308,"GRIA1/GRIA3/GRIK1/GRIK2/GRIK3/GRIN2B/GRIN2C/ITPR1/ITPR2/MCOLN2/P2RX1/PKD2/RYR3/TPCN2/TRPA1/TRPM2/TRPM8"
"phosphoric diester hydrolase activity",0.379071153521308,"BDKRB2/CASR/CCL5/CCR1/CHRM5/ENPP2/ENPP3/F2RL2/FAN1/FICD/GDPD4/GDPD5/GPCPD1/GPLD1/NAPEPLD/NOTUM/PDE10A/PDE1C/PDE2A/PDE3B/PDE4D/PDE5A/PDE6A/PDE6B/PDE6C/PDE6G/PDE7A/PDE8A/PDE8B/PDE9A/PLCB1/PLCB4/PLCD1/PLCD4/PLCE1/PLCG2/PLCH1/PLCL1/PLCL2/PLCXD2/PLCXD3/PLD1/SMPDL3A"
"endopeptidase activity",0.379071153521308,"ACE2/ADAM10/ADAM11/ADAM12/ADAM17/ADAM19/ADAM20/ADAM21/ADAM22/ADAM23/ADAM28/ADAM32/ADAM9/ADAMDEC1/ADAMTS12/ADAMTS14/ADAMTS17/ADAMTS3/ADAMTS4/ADAMTS5/ADAMTS6/ADAMTS8/ADGB/ADGRG6/APEH/BACE1/C1RL/C1S/CAPN10/CAPN13/CAPN14/CAPN3/CAPN7/CAPN9/CAPNS2/CARD8/CASP10/CASP14/CASP2/CASP5/CASP8/CELA2A/CELA2B/CFB/CFD/CFI/CFLAR/CLCA4/CLPP/CORIN/CPS1/CTSD/CTSE/CTSF/CTSK/CTSS/CTSW/DDI1/DDI2/DPP4/ERAP1/ESPL1/F11/FAP/GPAA1/GZMM/HGFAC/HP/HPR/HTRA3/HTRA4/IDE/JMJD7/KEL/KLK11/KLK15/KLK2/KLK3/KLKB1/LGMN/LMLN/LONP1/LONP2/LTF/MALT1/MASP1/MASP2/MBTPS2/MEP1A/MME/MMEL1/MMP1/MMP14/MMP15/MMP19/MMP21/MMP23B/MMP24/MMP7/MMP8/NCSTN/NLN/NRDC/NRIP2/NRIP3/OMA1/OVCH1/OVCH2/PAPPA/PAPPA2/PCSK1/PCSK2/PCSK4/PCSK5/PCSK9/PGA3/PHEX/PIDD1/PIGK/PIP/PITRM1/PLAT/PLAU/PREPL/PRRG1/PRRG2/PRRG3/PRRG4/PRSS1/PRSS21/PRSS37/PRSS51/PRSS56/PRSS57/PRSS58/PSEN1/PSEN2/PSMA6/PSMB10/PSMB6/RHBDD1/RHBDD3/RHBDL1/RHBDL2/SEC11B/SENP1/SENP2/SENP5/SENP6/SENP7/SPPL2A/SPRTN/THOP1/TMPRSS11D/TMPRSS12/TMPRSS15/TMPRSS7/TPP1/TPP2/TPSAB1/TPSB2/TPSD1/USP1/USP10/USP12/USP14/USP15/USP16/USP20/USP33/USP34/USP37/USP48/USP49/USP7/USP8/USP9X/YME1L1/ZMPSTE24"
"mitogen-activated protein kinase binding",0.379071153521308,"ATF7/DUSP1/DUSP10/DUSP16/DUSP2/MAPK14/MAPKAPK5/MICAL2/NBR1/PPM1D/PRKG1/PRMT1/PTAFR/PTPRJ/STAU2/TPR"
"phosphatidylinositol phosphate binding",0.379071153521308,"ADAP1/ADAP2/AMER1/ANKFY1/ANXA8/ARAP2/ARHGAP32/ASAP1/ATG2B/AVIL/BTK/CERT1/CGAS/CHMP3/CLVS1/COMMD1/DAPP1/DENND1A/DENND1B/EXOC1/FCHO2/FCHSD2/FERMT2/FZD7/GAB2/GBF1/GSDMC/GSDMD/GSDME/HIP1/IQGAP1/IQGAP2/KCNH1/KCNJ1/KCNJ2/KIF16B/KRIT1/MARK1/MYO10/MYO1B/NLRP3/OGT/OSBP/OSBPL8/PFN1/PHLDA3/PICALM/PIRT/PLA2G4A/PLCB1/PLCD1/PLEKHA3/PLEKHA8/PLEKHB2/PLEKHF1/PLEKHN1/RLBP1/RUBCNL/SDCBP/SESTD1/SH3PXD2A/SH3PXD2B/SNAP91/SNX10/SNX13/SNX14/SNX18/SNX19/SNX27/SVIL/SYT10/SYT5/SYT9/SYTL2/TIRAP/TPCN2/TTPAL/TWF1/TWF2/VEPH1/VPS13B/WIPI1/ZFYVE16/ZFYVE26"
"glutamate receptor activity",0.379071153521308,"GRIA1/GRIA2/GRIA3/GRIA4/GRID2/GRIK1/GRIK2/GRIK3/GRIN2B/GRIN2C/GRIN3A/GRM3/GRM4/GRM6/GRM8"
"catalytic activity, acting on DNA",0.379071153521308,"ALKBH2/APLF/ASCC3/ATAD5/ATRX/BLM/BPTF/BRIP1/BTAF1/CECR2/CHD1/CHD1L/CHD2/CHD6/CHD7/CHD8/CHD9/CHTF18/DCLRE1A/DCLRE1C/DDX1/DDX3X/DHX36/DHX9/DICER1/DMC1/DNA2/DNASE1L2/DNTT/EME1/ENDOG/EP400/ERCC4/ERCC6/ERCC6L/ERCC6L2/EXO1/FAN1/FANCM/FTO/G3BP1/GEN1/HELB/HELLS/HFM1/HLTF/INO80/ISG20/LIG3/LIG4/MBD4/MCM8/MCM9/MGMT/MLH3/MPG/MRE11/MSH3/MSH4/MSH6/MUS81/MUTYH/MYD88/N4BP2/NAV2/NEIL3/NIPBL/NME1/NTHL1/POLA1/POLD1/POLD3/POLE2/POLE4/POLI/POLK/POLQ/RAD51B/RAD54L/RAD54L2/RAG1/RBBP8/RECQL4/REV1/REV3L/RFC1/RFC3/RSF1/RTEL1/RUVBL2/SETMAR/SETX/SHPRH/SLX1B/SMARCA2/SMARCA5/SMARCAD1/SRCAP/TDG/TEP1/TERF1/THAP9/TOP1/TOP2A/TOP2B/TOP3A/TREX2/WAPL/WRN/XRCC2/XRCC5/ZGRF1/ZRANB3"
"ubiquitin protein ligase activity",0.379071153521308,"ANAPC11/ANKIB1/AREL1/ARIH1/ARK2N/ASB2/BIRC2/BIRC7/BSPRY/CBL/CBLB/CBLC/CBLL1/CCAR1/CDC42/COP1/CUL3/DCST1/DTX3L/DTX4/DZIP3/FANCL/FBXO17/FBXO2/FBXO30/FBXO40/FBXO44/HACE1/HECTD1/HECTD2/HECW2/HERC2/HERC2P3/HERC3/HERC4/HLTF/HUWE1/IRF2BP1/ITCH/LONRF2/LONRF3/LTN1/MARCHF1/MARCHF6/MARCHF7/MARCHF8/MDM2/MED1/MED12/MED17/MED21/MED6/MEFV/MEX3C/MIB1/MIB2/MKRN3/MSL2/MYCBP2/NEDD4/NHLRC3/NOSIP/NSMCE1/NT5C2/PCGF3/PCGF5/PDZRN3/PELI1/PELI2/PEX2/PJA2/RABGEF1/RAD18/RAG1/RBBP6/RC3H1/RC3H2/RCHY1/RFFL/RFPL4A/RFWD3/RLIM/RMND5A/RNF103/RNF111/RNF113A/RNF125/RNF126/RNF13/RNF138/RNF144A/RNF144B/RNF145/RNF146/RNF150/RNF175/RNF180/RNF19A/RNF2/RNF20/RNF208/RNF212B/RNF213/RNF217/RNF223/RNF31/RNF38/RNF39/RNF43/RNF5/RNF6/RNFT1/RPGR/SH3RF1/SHPRH/SIAH1/SMURF2/STUB1/TMEM129/TOPORS/TRAF2/TRAF6/TRIM13/TRIM2/TRIM22/TRIM23/TRIM24/TRIM25/TRIM34/TRIM37/TRIM38/TRIM40/TRIM44/TRIM47/TRIM54/TRIM59/TRIM71/TRIM72/TRIM9/TRIP12/UBE2D1/UBE2K/UBE3A/UBE3C/UBE4A/UBE4B/UBR1/UBR2/UBR3/UBR4/UBR5/UHRF1/UHRF2/WDR24/WWP1/XIAP/ZNRF2/ZNRF4"
"3',5'-cyclic-nucleotide phosphodiesterase activity",0.379071153521308,"PDE10A/PDE1C/PDE2A/PDE3B/PDE4D/PDE5A/PDE6A/PDE6B/PDE6C/PDE6G/PDE7A/PDE8A/PDE8B/PDE9A"
"3',5'-cyclic-AMP phosphodiesterase activity",0.379071153521308,"PDE10A/PDE1C/PDE2A/PDE3B/PDE4D/PDE5A/PDE6A/PDE6B/PDE6C/PDE6G/PDE7A/PDE8A/PDE8B/PDE9A"
"hyaluronic acid binding",0.379071153521308,"ACAN/BCAN/C1QBP/CD44/CEMIP/HMMR/IMPG1/IMPG2/ITIH2/STAB1/STAB2/SUSD5/TNFAIP6/VCAN"
"NAD+-protein ADP-ribosyltransferase activity",0.379071153521308,"ART3/ART4/ART5/PARP10/PARP11/PARP14/PARP3/PARP4/PARP8/PARP9/SIRT6/TIPARP/TNKS/TNKS2"
"damaged DNA binding",0.379071153521308,"AUNIP/BLM/BRCA1/CREBBP/CUL4B/CYREN/DCLRE1A/DCLRE1C/EP300/ERCC4/H2AX/MPG/MSH6/MUTYH/NBN/NEIL3/NTHL1/POLD1/POLI/POLK/POLQ/POT1/RAD18/RAD23B/RBBP8/RECQL4/REV1/SDE2/SIRT6/SMC6/TDG/TP53BP1/TP63/WRN/XNDC1N/XRCC5/ZNF432"
"RNA polymerase III activity",0.379071153521308,"POLR2E/POLR2F/POLR2H/POLR2L/POLR3A/POLR3B/POLR3K"
"glycine transmembrane transporter activity",0.379071153521308,"SLC32A1/SLC36A1/SLC36A3/SLC38A1/SLC38A5/SLC6A5/SLC7A8"
"polyamine transmembrane transporter activity",0.379071153521308,"ATP13A3/ATP13A4/ATP13A5/SLC22A1/SLC22A16/SLC22A2/SLC22A3"
"branched-chain amino acid transmembrane transporter activity",0.379071153521308,"SLC25A44/SLC38A9/SLC43A1/SLC43A2/SLC6A15/SLC6A20/SLC7A8"
"glutamate-gated calcium ion channel activity",0.379071153521308,"GRIA1/GRIA3/GRIK1/GRIK2/GRIK3/GRIN2B/GRIN2C"
"extracellular matrix constituent conferring elasticity",0.379071153521308,"EMILIN1/EMILIN2/EMILIN3/FBN1/FBN2/LAMC1/MMRN1"
"bile acid binding",0.379071153521308,"AKR1C1/AKR1C2/AKR1C4/NAPEPLD/PLA2G1B/PYGL/VDR"
"U3 snoRNA binding",0.379071153521308,"ISG20/PRKDC/RRP9/SNU13/TBL3/UTP25/XRCC5"
"chondroitin sulfate binding",0.379071153521308,"ADGRE2/IMPG1/MDK/PTN/PTPRS/RTN4R/RTN4RL1"
"RNA polymerase II C-terminal domain binding",0.379071153521308,"HNRNPU/PCIF1/RPRD1A/RPRD1B/RPRD2/SCAF4/SCAF8"
"neutral L-amino acid transmembrane transporter activity",0.379071153521308,"SLC1A1/SLC1A2/SLC1A3/SLC1A5/SLC1A7/SLC25A13/SLC32A1/SLC36A1/SLC36A3/SLC36A4/SLC38A1/SLC38A4/SLC38A5/SLC38A6/SLC38A9/SLC43A1/SLC43A2/SLC6A15/SLC6A20/SLC6A5/SLC6A6/SLC7A8"
"phosphotransferase activity, for other substituted phosphate groups",0.379071153521308,"CDS1/CEPT1/FKTN/GNPTAB/GNPTG/PGS1/PIGF/PIGN/PTDSS2/SAMD8/SELENOI/SGMS1/SGMS2"
"cysteine-type deubiquitinase activity",0.379071153521308,"ALG13/ATXN3/CYLD/JOSD2/MINDY1/MINDY2/MINDY3/MINDY4/MINDY4B/OTUB1/OTUB2/OTUD4/OTUD6B/OTUD7A/OTULIN/TANK/UCHL3/USP1/USP10/USP12/USP14/USP15/USP16/USP17L2/USP17L7/USP20/USP24/USP25/USP3/USP31/USP32/USP33/USP34/USP37/USP38/USP4/USP40/USP44/USP45/USP46/USP47/USP48/USP49/USP50/USP51/USP54/USP7/USP8/USP9X/VCPIP1/YOD1/ZRANB1"
"purinergic nucleotide receptor activity",0.379071153521308,"GPR34/P2RX1/P2RX2/P2RX6/P2RY1/P2RY12/P2RY13/P2RY14/P2RY2/P2RY4/P2RY6/PTAFR"
"nucleotide receptor activity",0.379071153521308,"GPR34/P2RX1/P2RX2/P2RX6/P2RY1/P2RY12/P2RY13/P2RY14/P2RY2/P2RY4/P2RY6/PTAFR"
"GTP-dependent protein binding",0.379071153521308,"AP1G1/AP3B1/CDC42/DNM1L/EEA1/MRAS/PARD6A/RAB3C/RAB3D/RAPGEF5/RAPGEF6/UNC13B"
"kinase regulator activity",0.379071153521308,"ABI1/ACSL1/ACVR2B/ADIPOQ/ALK/ALS2/APC/ATG14/BCL10/CAB39/CAB39L/CAMK2N2/CAV1/CCDC88A/CCL5/CCNA1/CCNA2/CCNB3/CCNC/CCND2/CCNE2/CCNH/CCNJ/CCNK/CCNL1/CCNO/CCNQ/CCNT1/CCNT2/CDC37/CDK4/CDK5R1/CDK5R2/CDKN1C/CDKN2A/CDKN2B/CEP43/CHP1/CIT/CKS2/CSNK2B/DAXX/DDX3X/DGKQ/DNAJC3/ELP4/EPGN/EPO/ERCC6/ETAA1/FAM20A/FLT3/GHRL/GMFB/GPRC5A/GREM1/GSTP1/HSPB1/HTR2A/IBTK/IL6ST/INKA1/INKA2/INSR/IQGAP1/IRS2/KAT2B/KIDINS220/LAMTOR3/LRP6/LTF/MACROH2A1/MALT1/MAP2K2/MAP3K13/MAP3K20/MAPK8IP2/MBIP/MLST8/MOB1A/MOB1B/MOB3B/MTCP1/NBN/NCK1/NCKAP1L/PAK2/PARP8/PDE8A/PIK3CA/PIK3R1/PRKAG1/PRKAR1A/PRKAR2A/PRKAR2B/PRKRA/PYDC1/RICTOR/RPLP1/SAMD15/SH3BP5/SMCR8/SOCS1/SPDYA/SPRED1/SPRED2/SPRY4/STK3/STK4/STRADA/TAOK1/TAOK3/TCL1B/TGFBR2/TOPBP1/TREM2/TRIB1/TTN/VEGFA/WDR91/WNK1/WNT11/YWHAG"
"RNA 7-methylguanosine cap binding",0.379071153521308,"AGO2/CYFIP1/EIF4E/EIF4E3/GEMIN5/LARP1/NCBP1/NCBP3"
"MAP-kinase scaffold activity",0.379071153521308,"AKAP13/IQGAP1/KSR1/KSR2/MAP2K2/MAPK8IP2/SH3RF1/SPAG9"
"tRNA (guanine) methyltransferase activity",0.379071153521308,"TARBP1/THUMPD2/THUMPD3/TRMT1/TRMT10A/TRMT10B/TRMT11/TRMT1L"
"cAMP response element binding",0.379071153521308,"ATF2/ATF7/CREB1/CREB3L2/CREB5/E4F1/JDP2/TCF12"
"co-SMAD binding",0.379071153521308,"CITED1/FOXH1/PAX6/SMAD1/SMAD2/SMAD6/TRIM33/USP9X"
"histone H3 kinase activity",0.379071153521308,"CHEK1/DYRK1A/JAK2/PKN1/PRKCA/PRKCB/RPS6KA5/VRK1"
"hydrolase activity, hydrolyzing N-glycosyl compounds",0.379071153521308,"ADPRS/BST1/DNPH1/IL18R1/IL18RAP/IL1R1/IL1RAP/IL1RL1/MACROD1/MAN2A1/MBD4/MPG/MUTYH/NEIL3/NTHL1/TDG/TLR1/TLR10/TLR2/TLR4/TLR6"
