"Pathway","Adjusted_Pvalue","Genes"
"respiratory chain complex",0.0898519609210368,"ATP5ME/ATP5PF/ATP5PO/COX6A1/MTCO2P12/NDUFA8/NDUFA9/NDUFAB1/NDUFB5/NDUFB7/NDUFC1/NDUFC2/SDHD/UQCR10/UQCRQ"
"inner kinetochore",0.090798649011855,"CENPH/CENPL/CENPM/CENPQ/CENPS"
"SMN-Sm protein complex",0.090798649011855,"GEMIN2/GEMIN5/GEMIN6/GEMIN7/SNRPG"
"transferase complex, transferring phosphorus-containing groups",0.0910678651031417,"CAB39L/CCNC/CCNF/CCNH/CCNI2/CCNQ/CDK4/CTR9/GTF2E1/GTF2E2/GTF2H1/LEO1/MCM3/MNAT1/PARD6A/PCNA/PIK3R4/POLD1/POLR1B/POLR1H/POLR2I/POLR2M/POLR3C/POLR3K/POLRMT/PRIM1/PRIM2/PRKACB/PRKCI/PRPS2/SKIC8/TAF9B"
"SAM complex",0.0993890237908374,"APOO/IMMT/MICOS13/MTX2"
"DNA replication factor A complex",0.0993890237908374,"PLRG1/RPA2/RPA3/SMARCAL1"
"DNA replication preinitiation complex",0.0993890237908374,"GINS3/MCM3/MCM6/ORC3"
"MKS complex",0.0993890237908374,"MKS1/TMEM107/TMEM216/TMEM67"
"nuclear pore nuclear basket",0.0993890237908374,"CETN3/NUP35/PCID2/ZC3HC1"
"MIB complex",0.0993890237908374,"APOO/IMMT/MICOS13/MTX2"
"chromosomal region",0.101734292193201,"ACD/ACTL6A/AURKA/BLM/BUB3/CENPH/CENPL/CENPM/CENPQ/CENPS/CHMP4C/DYNLL1/DYNLT3/H2AX/H4C3/HAT1/LRIF1/MCM3/MCM6/MEAF6/MEN1/MIS18A/MSH2/NSMCE4A/NUP37/ORC3/ORC4/ORC5/PCNA/PINX1/POLD1/POT1/PPP2R1A/RBBP4/RIF1/RPA2/THOC3/TINF2/ZW10/ZWILCH"
"sno(s)RNA-containing ribonucleoprotein complex",0.103329682784872,"POP4/POP7/RPP25L/RPP38/RPP40/SNRNP40"
"mediator complex",0.112882483230452,"CCNC/MED16/MED19/MED20/MED27/MED7/MED8"
"chromosome, telomeric repeat region",0.122871312810428,"ACD/POT1/RIF1/TINF2"
"nuclear envelope",0.122871312810428,"AGPAT5/AK9/ARL6IP6/ATRAID/CACYBP/CDK4/CETN3/CHMP4C/CPTP/CSE1L/DHCR7/DUSP2/FAF1/GATA6/GCHFR/HACD3/INTS5/IPO11/LMNA/MFSD10/MGST3/MRPS14/MRPS23/MYO6/NAPEPLD/NDC1/NUCB2/NUP35/NUP37/NUP62CL/PCID2/PLRG1/POLR2M/RANBP1/RIF1/RRM1/RTCB/THAP7/TMEM147/TMEM209/TMEM38B/TMEM53/TYRO3/UNC50/UTP18/WDR3/ZC3HC1"
"nucleoid",0.138893296439206,"DDX28/DNAJA3/MPG/MTNAP1/POLRMT/TEFM/TFB1M/TRMT10C"
"mitochondrial nucleoid",0.138893296439206,"DDX28/DNAJA3/MPG/MTNAP1/POLRMT/TEFM/TFB1M/TRMT10C"
"endonuclease complex",0.138893296439206,"POP4/POP7/RPP25L/RPP38/RPP40/TRMT10C/WDR18"
"plasma membrane bounded cell projection cytoplasm",0.182599344341822,"AP3B2/AP3M1/ARL6/ATG5/BBOF1/BBS5/BLOC1S4/BLOC1S5/CAMSAP3/CEP162/DNAI3/DNAI4/DTNBP1/DYNC2I2/DYNC2LI1/DYNLL1/DYNLT2B/EFCAB6/IFT57/IFT70B/KIFAP3/NME7/PIK3R4/SNAPIN/SOD1/TUBB4A/TULP3/WDR54"
"TIM23 mitochondrial import inner membrane translocase complex",0.184092400023951,"DNAJC19/ROMO1/TIMM21/TIMM23"
"peroxisomal matrix",0.203524924827891,"ABCD3/ECH1/ECI2/EHHADH/HACL1/HMGCL/PEX7/POMC"
"microbody lumen",0.203524924827891,"ABCD3/ECH1/ECI2/EHHADH/HACL1/HMGCL/PEX7/POMC"
"COPI-coated vesicle",0.214471280241077,"CCDC115/COPB1/KDELR2/TMED10/TMEM199"
"euchromatin",0.2198422551667,"ALKBH1/CTR9/EXOSC3/H1-3/H1-4/ICE2/RNF2/RUVBL2/SKIC8"
"axoneme",0.236905622983372,"ARL6/ATG5/BBOF1/BBS5/CAMSAP3/CEP162/DNAI3/DNAI4/DYNC2I2/DYNC2LI1/DYNLT2B/EFCAB6/IFT57/IFT70B/KIFAP3/NME7/PIK3R4/TUBB4A/TULP3/WDR54"
"dynein complex",0.236905622983372,"DNAI3/DNAI4/DYNC2I2/DYNC2LI1/DYNLL1/DYNLT2B/DYNLT3/SNX4"
"ciliary plasm",0.245207008705888,"ARL6/ATG5/BBOF1/BBS5/CAMSAP3/CEP162/DNAI3/DNAI4/DYNC2I2/DYNC2LI1/DYNLT2B/EFCAB6/IFT57/IFT70B/KIFAP3/NME7/PIK3R4/TUBB4A/TULP3/WDR54"
"NADH dehydrogenase complex",0.248666839165018,"NDUFA8/NDUFA9/NDUFAB1/NDUFB5/NDUFB7/NDUFC1/NDUFC2"
"respiratory chain complex I",0.248666839165018,"NDUFA8/NDUFA9/NDUFAB1/NDUFB5/NDUFB7/NDUFC1/NDUFC2"
"RNA polymerase II, holoenzyme",0.258298136790621,"CCNH/CTR9/GTF2E1/GTF2E2/GTF2H1/LEO1/MNAT1/POLR2I/POLR2M/SKIC8/TAF9B"
"COP9 signalosome",0.258298136790621,"COPS4/COPS8/COPS9/DYNLL1/GPS1/NCKIPSD"
"CMG complex",0.267954479766555,"GINS3/MCM3/MCM6"
"organelle outer membrane",0.267954479766555,"AGPAT5/APOO/ARMC1/ATAD1/ATF2/BAD/CISD1/CISD2/COX14/CPTP/CYB5B/DHCR7/EXD2/IMMT/MAOA/MGST3/MICOS13/MIEF2/MTCH2/MTERF3/MTX2/NME3/SLC29A3/STARD7/TMEM53"
"vesicle tethering complex",0.271202316272316,"AKTIP/COG6/COG7/EXOC2/EXOC5/NBAS/RAB10/TRAPPC6A/ZW10"
"alpha-ketoacid dehydrogenase complex",0.271202316272316,"DLAT/PDHB/PDHX/PDK2"
"iron-sulfur cluster assembly complex",0.271202316272316,"BOLA1/CIAO3/ISCA2/NDUFAB1"
"outer membrane",0.277068042974446,"AGPAT5/APOO/ARMC1/ATAD1/ATF2/BAD/CISD1/CISD2/COX14/CPTP/CYB5B/DHCR7/EXD2/IMMT/MAOA/MGST3/MICOS13/MIEF2/MTCH2/MTERF3/MTX2/NME3/SLC29A3/STARD7/TMEM53"
"DNA polymerase complex",0.314105130569643,"MCM3/POLD1/PRIM1/PRIM2"
"transcription factor TFIIH core complex",0.315762512437255,"CCNH/GTF2H1/MNAT1"
"cyclin-dependent protein kinase holoenzyme complex",0.317771293197796,"CCNC/CCNF/CCNH/CCNI2/CCNQ/CDK4/MNAT1/PCNA"
"methyltransferase complex",0.319678717427334,"DPY30/EED/MEN1/N6AMT1/PRMT5/RBBP4/RNF2/RUVBL2/SNRPG/TRIM37/TRMT10C/TRMT112"
"mitochondrial outer membrane",0.333335719328125,"AGPAT5/APOO/ARMC1/ATAD1/ATF2/BAD/CISD1/CISD2/COX14/CYB5B/EXD2/IMMT/MAOA/MGST3/MICOS13/MIEF2/MTCH2/MTERF3/MTX2/NME3/SLC29A3/STARD7"
"U2-type catalytic step 2 spliceosome",0.340802481603091,"CWC22/PLRG1/PPIL1/SNRNP40/SNRPG"
"integrator complex",0.340802481603091,"INTS13/INTS14/INTS5/INTS7"
"proton-transporting two-sector ATPase complex",0.340802481603091,"ATP5ME/ATP5PF/ATP5PO/ATP6V1F/ATP6V1H/CCDC115/TMEM199"
"telomere cap complex",0.349073510475261,"ACD/POT1/TINF2"
"nuclear telomere cap complex",0.349073510475261,"ACD/POT1/TINF2"
"transcription factor TFIIH holo complex",0.349073510475261,"CCNH/GTF2H1/MNAT1"
"Fanconi anaemia nuclear complex",0.349073510475261,"CENPS/FANCE/FANCF"
"preribosome",0.349073510475261,"DIMT1/EBNA1BP2/EMG1/IMP3/IMP4/RIOK2/RRP1/TBL3/UTP11/UTP18/WDR3/WDR36"
"mitochondrial outer membrane translocase complex",0.371247556589897,"APOO/IMMT/MICOS13/MTX2"
"site of DNA damage",0.374686787682117,"APLF/ASF1A/ATF2/DYNLL1/EXD2/H2AX/HELQ/HPF1/LMNA/RIF1/RPA2/RPA3/SETMAR/SMARCAL1"
"small ribosomal subunit",0.376783508378081,"MRPS12/MRPS14/MRPS18A/MRPS18B/MRPS23/MRPS26/MRPS31/MRPS6/MRPS7"
"small-subunit processome",0.376783508378081,"DIMT1/EMG1/IMP3/IMP4/TBL3/UTP11/UTP18/WDR3/WDR36"
"ciliary transition zone",0.376783508378081,"CETN3/DYNC2LI1/IFT57/KIFAP3/MKS1/POC5/TMEM107/TMEM216/TMEM67"
"protein folding chaperone complex",0.378255410060422,"BAG2/DNAAF2/DNAJC9/RUVBL2/STIP1/STUB1"
"pronucleus",0.38414321571508,"AURKA/METTL23/RIF1"
"ER membrane insertion complex",0.38414321571508,"TMCO1/TMEM147/UBL4A"
"ATAC complex",0.38414321571508,"SGF29/TADA2A/ZZZ3"
"axon cytoplasm",0.38414321571508,"AP3B2/AP3M1/BLOC1S4/BLOC1S5/DTNBP1/DYNLL1/SNAPIN/SOD1"
"exosome (RNase complex)",0.38414321571508,"EXOSC1/EXOSC3/MTREX/PNPT1"
"outer mitochondrial membrane protein complex",0.38414321571508,"APOO/IMMT/MICOS13/MTX2"
"endoplasmic reticulum exit site",0.395979376941203,"PREB/SEC23A/SEC23B/SEC31A/YIPF5"
"condensed chromosome",0.395979376941203,"ACTL6A/AURKA/BLM/BUB3/CENPH/CENPL/CENPM/CENPQ/CENPS/CHMP4C/DYNLL1/DYNLT3/H2AX/KIFAP3/MEAF6/NCAPH/NSMCE4A/NUP37/PINX1/RAD9B/RIF1/SETMAR/TOP3B/TUBG1/ZW10/ZWILCH"
"site of double-strand break",0.395979376941203,"APLF/ASF1A/ATF2/DYNLL1/H2AX/LMNA/RIF1/RPA2/RPA3/SETMAR/SMARCAL1"
"endoplasmic reticulum-Golgi intermediate compartment",0.402034208382122,"BET1/CCDC115/COPB1/ERGIC2/F8/GOSR2/LMAN2L/NUCB2/SEC23IP/TMED10/TMEM199/TMEM203/TRIP11/YIF1A"
"cytoplasmic region",0.403470963018462,"AP3B2/AP3M1/ARL6/ATG5/BBOF1/BBS5/BLOC1S4/BLOC1S5/CAMSAP3/CEP162/DNAI3/DNAI4/DTNBP1/DYNC2I2/DYNC2LI1/DYNLL1/DYNLT2B/EFCAB6/IFT57/IFT70B/KIFAP3/NME7/PIK3R4/SNAPIN/SOD1/TUBB4A/TULP3/WDR54"
"dopaminergic synapse",0.423122889512706,"CHRNA5/CHRNA6/VPS35"
"ubiquitin ligase complex",0.458943575417293,"ANAPC10/ANAPC11/BABAM2/CACYBP/CCNF/CDC23/CUL1/DMAC2/FBXL14/FBXL15/FBXO21/FBXO4/FBXO45/FBXO8/FBXW5/KBTBD3/KEAP1/KLHL23/KLHL7/MED27/MED7/MED8/PCGF6/RBX1/RNF14/RNF2/SPSB2/SPSB3/STUB1/TNFAIP1/TRAF2"
"nuclear exosome (RNase complex)",0.47153153368532,"EXOSC1/EXOSC3/MTREX"
"cytoplasmic exosome (RNase complex)",0.47153153368532,"EXOSC1/EXOSC3/PNPT1"
"COPII vesicle coat",0.47153153368532,"SEC23A/SEC23B/SEC31A"
"Ino80 complex",0.47153153368532,"ACTL6A/RUVBL2/UCHL5"
"ESC/E(Z) complex",0.47153153368532,"EED/RBBP4/TRIM37"
"vacuolar proton-transporting V-type ATPase complex",0.48857157903137,"ATP6V1F/ATP6V1H/CCDC115/TMEM199"
"exoribonuclease complex",0.48857157903137,"EXOSC1/EXOSC3/MTREX/PNPT1"
"nuclear ubiquitin ligase complex",0.48857157903137,"ANAPC10/ANAPC11/BABAM2/CDC23/PCGF6/RNF2"
"histone methyltransferase complex",0.502434519778324,"DPY30/EED/MEN1/PRMT5/RBBP4/RNF2/RUVBL2/TRIM37"
"exocyst",0.519786959772696,"EXOC2/EXOC5/RAB10"
"acetylcholine-gated channel complex",0.519786959772696,"CHRNA5/CHRNA6/CHRNB1"
"INO80-type complex",0.527697128118,"ACTL6A/ACTR6/RUVBL2/UCHL5"
"nuclear membrane",0.539341890738401,"AK9/ARL6IP6/CDK4/CPTP/DHCR7/DUSP2/GATA6/GCHFR/HACD3/INTS5/LMNA/MFSD10/MRPS14/MRPS23/MYO6/NDC1/NUP35/PLRG1/RIF1/THAP7/TMEM147/TMEM38B/TMEM53/UNC50/UTP18/WDR3/ZC3HC1"
"PcG protein complex",0.539796167063609,"EED/PCGF6/RBBP4/RNF2/SCML2/TRIM37"
"spindle midzone",0.539796167063609,"AURKA/EML1/MAPRE2/RACGAP1/RIF1"
"proton-transporting V-type ATPase complex",0.567162060640842,"ATP6V1F/ATP6V1H/CCDC115/TMEM199"
"COPI-coated vesicle membrane",0.567588144886986,"COPB1/KDELR2/TMEM199"
"kinetochore",0.589494403086833,"ACTL6A/AURKA/BUB3/CENPH/CENPL/CENPM/CENPQ/CENPS/CHMP4C/DYNLL1/DYNLT3/MEAF6/NUP37/PINX1/ZW10/ZWILCH"
"transcription elongation factor complex",0.602374030267509,"CTR9/ELP4/ICE2/LEO1/NELFA/SKIC8"
"mRNA cleavage factor complex",0.602374030267509,"CPSF3/CSTF1/CSTF2/CSTF3"
"multivesicular body membrane",0.602374030267509,"ATP13A2/CHMP4C/LAPTM4B/NSG1"
"SAGA-type complex",0.603995636478339,"SF3B3/SGF29/TADA2A/TAF9B/ZZZ3"
"gamma-tubulin complex",0.614675089089396,"MZT2B/NME7/TUBG1"
"fibrillar center",0.619496880913649,"APEX2/BTBD10/DCLRE1A/DUSP11/EZR/IMP4/LEO1/METTL5/NEDD1/PLRG1/POLR1B/RPP38/THAP1/ZNF174"
"ER to Golgi transport vesicle membrane",0.622619253575683,"GOSR2/SEC23A/SEC23B/SEC23IP/SEC31A/SLC30A5/TMED10"
"endoplasmic reticulum tubular network",0.622619253575683,"ARL6IP1/ARV1/ATL3/RAB10"
"female pronucleus",0.622619253575683,"METTL23/RIF1"
"caspase complex",0.622619253575683,"PIGK/PIGU"
"Golgi transport complex",0.622619253575683,"COG6/COG7"
"nucleolar exosome (RNase complex)",0.622619253575683,"EXOSC1/EXOSC3"
"serine/threonine protein kinase complex",0.622619253575683,"CAB39L/CCNC/CCNF/CCNH/CCNI2/CCNQ/CDK4/GTF2H1/MNAT1/PARD6A/PCNA/PRKACB/PRKCI"
"neuron projection cytoplasm",0.622619253575683,"AP3B2/AP3M1/BLOC1S4/BLOC1S5/DTNBP1/DYNLL1/KIFAP3/SNAPIN/SOD1"
"cullin-RING ubiquitin ligase complex",0.622619253575683,"ANAPC10/ANAPC11/CACYBP/CCNF/CDC23/CUL1/DMAC2/FBXL14/FBXL15/FBXO4/FBXO45/FBXW5/KBTBD3/KEAP1/KLHL23/KLHL7/RBX1/SPSB2/SPSB3/TNFAIP1"
"organelle membrane contact site",0.622619253575683,"APOO/IMMT/MICOS13/PIK3R4/TMX1/TMX2"
"MLL1 complex",0.654308423829872,"DPY30/MEN1/RNF2/RUVBL2"
"endoplasmic reticulum protein-containing complex",0.662523422542248,"ARL6IP1/EMC6/FAF1/GET1/NBAS/PIGK/PIGU/SRPRB/STT3A/TRAF2/ZW10"
"pericentriolar material",0.662523422542248,"NEK1/TUBE1/TUBG1"
"kinetochore microtubule",0.662523422542248,"CHMP4C/ZW10/ZWILCH"
"carboxy-terminal domain protein kinase complex",0.662523422542248,"CCNH/GTF2H1/MNAT1"
"very-low-density lipoprotein particle",0.662523422542248,"APOO/LSR/PCYOX1"
"triglyceride-rich plasma lipoprotein particle",0.662523422542248,"APOO/LSR/PCYOX1"
"proton-transporting ATP synthase complex",0.662523422542248,"ATP5ME/ATP5PF/ATP5PO"
"MLL1/2 complex",0.662523422542248,"DPY30/MEN1/RNF2/RUVBL2"
"aminoacyl-tRNA synthetase multienzyme complex",0.662523422542248,"DARS1/EEF1E1"
"AP-3 adaptor complex",0.662523422542248,"AP3B2/AP3M1"
"MCM complex",0.662523422542248,"MCM3/MCM6"
"microvesicle",0.662523422542248,"BLOC1S5/SNAPIN"
"endoplasmic reticulum-Golgi intermediate compartment membrane",0.701583049335248,"BET1/ERGIC2/F8/GOSR2/TMED10/TMEM199/TRIP11/YIF1A"
