"Pathway","Adjusted_Pvalue","Genes"
"protein kinase A binding",0.41276325519343,"ACBD3/AKAP1/AKAP10/AKAP13/AKAP3/AKAP5/AKAP6/AKAP8L/AKAP9/ARFGEF1/DACT3/EZR/GRIA1/GSKIP/LRRK2/MYRIP/PJA2/PKIA/PRKAR1A/PRKAR1B/PRRC1/RDX/RYR2/SMO/SPATC1L/SPHKAP/WASF1/WASF3"
"L-amino acid transmembrane transporter activity",0.41276325519343,"CTNS/SERINC3/SFXN1/SLC15A4/SLC17A8/SLC1A1/SLC1A3/SLC1A5/SLC25A12/SLC25A15/SLC25A2/SLC25A22/SLC25A26/SLC25A38/SLC32A1/SLC36A2/SLC36A3/SLC36A4/SLC38A1/SLC38A10/SLC38A2/SLC38A3/SLC38A4/SLC38A6/SLC38A9/SLC3A1/SLC3A2/SLC43A1/SLC47A1/SLC6A5/SLC7A11/SLC7A3/SLC7A5/SLC7A8"
"histone methyltransferase activity",0.41276325519343,"ANTKMT/ASH1L/ATPSCKMT/EEF1AKMT1/EEF1AKMT2/EEF1AKMT3/EEF2KMT/EHMT1/EHMT2/KMT2C/KMT5B/METTL21A/METTL22/METTL23/N6AMT1/NTMT1/PRDM8/PRMT1/PRMT2/PRMT3/PRMT5/PRMT6/PRMT8/PRMT9/SETD2/SETD3/SETD4/SETD5/SETDB2/SETMAR/SMYD2/SMYD3/SUV39H1/SUV39H2"
"amino acid binding",0.41276325519343,"AARS1/CAD/CASR/CASTOR1/DDAH1/GCLC/GLRA1/GLUD1/GLUD2/GPR143/GRIN1/GRIN2B/GRM7/KARS1/NOS1/OTC/RARS1/SESN1/SHMT1/SLC1A1/SLC1A3/SLC38A9/SRR/TAT/UBR1/UBR2/YARS2"
"bicarbonate transmembrane transporter activity",0.41276325519343,"BEST4/SLC26A1/SLC26A2/SLC26A3/SLC26A5/SLC39A10/SLC39A12/SLC39A14/SLC39A4/SLC39A6/SLC39A8/SLC4A10/SLC4A11/SLC4A2/SLC4A3/SLC4A4/SLC4A7/SLC4A9"
"glycine transmembrane transporter activity",0.41276325519343,"SLC25A38/SLC32A1/SLC36A2/SLC36A3/SLC38A1/SLC6A5/SLC7A8"
"1-phosphatidylinositol-3-kinase activity",0.41276325519343,"ATM/PIK3C2A/PIK3C3/PIK3CA/PIK3CB/PIK3CG/PIK3R3"
"carbon-nitrogen ligase activity, with glutamine as amido-N-donor",0.41276325519343,"ASNSD1/CAD/GATB/GATC/GMPS/PFAS/QRSL1"
"Tat protein binding",0.41276325519343,"ACTB/CTDP1/DLL1/DNAJA1/MDFIC/SMARCA4/TRIM32"
"G protein-coupled glutamate receptor binding",0.41276325519343,"DNM3/FYN/HOMER1/HOMER2/NHERF1/NHERF2/PRNP"
"adenylyltransferase activity",0.41276325519343,"ABL1/FICD/FLAD1/GARS1/GPHN/KARS1/MOCS3/NMNAT1/NMNAT3/OAS1/OAS2/PAPOLA/PAPOLG/PAPSS1/TENT2/TENT5B/TUT1"
"mitogen-activated protein kinase binding",0.41276325519343,"ABL1/ACE/DUSP10/DUSP16/DUSP2/MAPK14/MAPKAPK5/NBR1/NFATC1/PPM1D/PRKG1/PRKG2/PRMT1/SIRT1/STAU2/TPR"
"acetyltransferase activity",0.41276325519343,"ACAA2/ACAT1/ACAT2/ATF2/BRCA2/BRD1/CASD1/CLOCK/CRAT/DBT/DLAT/ELP3/ESCO1/ESCO2/GCAT/GNPAT/GNPNAT1/HADHB/HAT1/HGSNAT/IFNB1/ING3/ING4/JADE1/KAT14/KAT6A/LPCAT1/MEAF6/NAA15/NAA20/NAA30/NAA50/NAA60/NAGS/NAT1/NAT10/NCOA1/NCOA3/PAFAH1B2/PAFAH1B3/PAFAH2/PHF10/SMARCE1/SPHK1/TADA2A/TAF9/TMEM68"
"nuclear androgen receptor binding",0.41276325519343,"ARID5A/DAXX/DDX5/FOXP1/KDM1A/KDM3A/KDM4C/PRMT2/RNF14/RNF6/SMARCA4/SNW1/TMF1/TRIM68/ZBTB7A"
"phospholipid transfer activity",0.41276325519343,"ABCA3/BLTP1/CERT1/CPTP/ESYT1/GLTPD2/PITPNB/PITPNC1/PITPNM1/PLEKHA8/PLEKHA8P1/PLTP/PRELID2/SCP2/TRIAP1"
"RNA polymerase III general transcription initiation factor activity",0.41276325519343,"GTF3C1/GTF3C2/GTF3C3/GTF3C6/SNAPC1/SNAPC3/SNAPC5/TBP"
"ribonuclease P activity",0.41276325519343,"POP1/POP4/POP5/POP7/RPP25/RPP30/RPP38/RPP40"
"non-membrane spanning protein tyrosine phosphatase activity",0.41276325519343,"ACP1/DUSP22/PTPN11/PTPN2/PTPN22/PTPN4/PTPN7/PTPN9"
"tRNA (guanine) methyltransferase activity",0.41276325519343,"FTSJ1/METTL1/THUMPD3/TRMT10A/TRMT10C/TRMT11/TRMT1L/TRMT5"
"peptidyl-proline dioxygenase activity",0.41276325519343,"EGLN1/EGLN3/OGFOD1/P3H1/P3H3/P4HA1/P4HA2/P4HTM"
"dynactin binding",0.41276325519343,"BBS4/BICD1/BICD2/BICDL1/HOOK3/MAPT/SNX5/SNX6"
"UDP-glucosyltransferase activity",0.41276325519343,"ALG5/EPM2A/GYG1/GYS1/POGLUT1/POGLUT2/POGLUT3/UGCG"
"DNA damage sensor activity",0.41276325519343,"MLH1/MLH3/MSH2/MSH3/MSH6/PMS1/PMS2/PMS2P3/PMS2P6/RAD51B/RAD51C/RAD51D/SIRT6/XPC"
"protein-membrane adaptor activity",0.41276325519343,"AKAP6/ALG14/ATG16L1/ATG2B/BNIP3/CD53/CIB1/GET1/HRAS/KRAS/LPL/MYH9/NHERF1/NHERF2/RB1CC1/RETREG1/RETREG3/RRAGA/SUN1/SUN2/SYNE1/SYNE2/VAPA/VAPB"
"intramembrane lipid transporter activity",0.41276325519343,"ABCA3/ABCB1/ANO3/ANO4/ANO6/ANO9/ATG9A/ATP10A/ATP10D/ATP11B/ATP11C/ATP8A1/ATP8A2/ATP8B1/ATP8B4/ATP9A/ATP9B/CLPTM1L/PLSCR2/RFT1/TMEM30A/TMEM30B/TMEM41B/XKR9"
"ABC-type xenobiotic transporter activity",0.41276325519343,"ABCA3/ABCA8/ABCB1/ABCB11/ABCB5/ABCC11/ABCC2/ABCC4/ABCG2"
"SUMO ligase activity",0.41276325519343,"EGR2/KIAA1586/NSMCE2/PIAS1/PIAS2/PIAS3/RANBP2/ZBED1/ZNF451"
"protein lysine deacetylase activity",0.41276325519343,"HDAC1/HDAC11/HDAC2/HDAC3/HDAC4/HDAC5/MIER1/SIRT1/SIRT3/SIRT4/SIRT5/SIRT6/SUDS3"
"phospholipase activator activity",0.41276325519343,"ARF4/ARL1/CASP3/CCL3/CCL5/CCL8/FYN/HRAS/LCK/NSMAF/PDGFRA/PLAA"
"endopeptidase activator activity",0.41276325519343,"ADRM1/AIM2/APH1B/CARD8/LGMN/PSENEN/PSMD14/PSME1/PSME3/ROCK2/SFRP2/TIMM50"
"ATP-dependent DNA damage sensor activity",0.41276325519343,"MLH1/MLH3/MSH2/MSH3/MSH6/PMS1/PMS2/PMS2P3/PMS2P6/RAD51B/RAD51C/RAD51D"
"MAP kinase kinase activity",0.41276325519343,"BRAF/MAP2K1/MAP2K2/MAP2K3/MAP2K4/MAP2K5/MAPK10/MAPK14/MAPKAPK5/PAK3"
"oxysterol binding",0.41276325519343,"GAS1/GPR183/INSIG1/INSIG2/OSBP/OSBPL5/SMO/TMEM199/TMEM97/VDAC1"
"alanine transmembrane transporter activity",0.41276325519343,"SFXN1/SLC36A2/SLC36A3/SLC36A4/SLC38A1/SLC38A2/SLC38A3/SLC38A4/SLC3A2/SLC7A8"
"ribosomal large subunit binding",0.41276325519343,"CPSF6/EIF6/LTN1/MALSU1/MRRF/MTRES1/MTRFR/NDUFAB1/NEMF/NMD3"
"quinone binding",0.41276325519343,"CBR4/COQ10A/COQ10B/NDUFS2/NDUFS7/SDHB/SDHD/SQOR/VKORC1/VKORC1L1"
"four-way junction DNA binding",0.41276325519343,"ABL1/BLM/FANCM/HMGB2/MEN1/MSH2/MSH6/RAD51B/RAD51C/RAD51D/WRN"
"proton-transporting ATP synthase activity, rotational mechanism",0.41276325519343,"ATP5F1A/ATP5F1B/ATP5F1C/ATP5F1D/ATP5ME/ATP5MG/ATP5PB/ATP5PD/ATP5PF/ATP5PO/ATP6V1A"
"phosphatidylglycerol binding",0.41276325519343,"ANXA13/ATP8B1/GSDME/IRGM/NME4/OPA1/PITPNC1/PLEKHN1/PLTP/STOML2/UQCC3"
"ubiquitin-specific protease binding",0.41276325519343,"AMFR/CLTC/DERL1/LCOR/PRKN/RAD23A/SART3/SELENOS/SPATA2/SUMO1/VCP"
"lipid kinase activity",0.428811372256059,"AGK/ATM/CERK/CERKL/DGKB/DGKH/DGKK/DGKQ/PI4K2B/PIK3C2A/PIK3C3/PIK3CA/PIK3CB/PIK3CG/PIK3R1/PIK3R3/PIKFYVE/PIP4K2A/PIP4K2C/PIP5K1C/SPHK1/SPHK2"
"oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor",0.428811372256059,"ADH5/AKR1B1/ALDH18A1/ALDH1A2/ALDH1B1/ALDH1L1/ALDH1L2/ALDH3B2/ALDH5A1/ALDH6A1/ALDH9A1/BCKDHA/BCKDHB/DBT/DLAT/DLD/FAR1/FAR2/PDHA1/PDHB/PDHX/RDH11"
"active transmembrane transporter activity",0.450601754621521,"ABCA10/ABCA13/ABCA3/ABCA5/ABCA6/ABCA8/ABCA9/ABCB1/ABCB10/ABCB11/ABCB5/ABCB6/ABCB7/ABCC11/ABCC12/ABCC2/ABCC4/ABCC9/ABCD2/ABCD3/ABCG2/ABCG5/ABCG8/ANKH/ATP13A1/ATP13A2/ATP13A3/ATP2B3/ATP2B4/ATP2C1/ATP2C2/ATP5F1B/ATP6V0A2/ATP6V0A4/ATP6V0D2/ATP6V0E1/ATP6V0E2/ATP6V1A/ATP6V1C1/ATP6V1D/ATP6V1E1/ATP6V1F/ATP6V1G1/ATP6V1H/ATP7A/ATP8A1/CDH17/CLCN3/COX5A/COX5B/CTNS/CYB561D2/CYB5A/CYC1/GHITM/LETM1/MCU/MFSD1/MFSD4B/NDUFA12/NDUFA2/NDUFA3/NDUFA4/NDUFA5/NDUFA6/NDUFA8/NDUFA9/NDUFB1/NDUFB10/NDUFB2/NDUFB3/NDUFB4/NDUFB5/NDUFB6/NDUFB7/NDUFB8/NDUFC1/NDUFC2/NDUFS1/NDUFS2/NDUFS4/NDUFS5/NDUFS6/NDUFS7/NDUFS8/NNT/SLC10A3/SLC10A7/SLC12A2/SLC13A3/SLC13A4/SLC15A1/SLC15A4/SLC16A1/SLC16A11/SLC16A13/SLC16A2/SLC16A4/SLC17A5/SLC17A8/SLC18B1/SLC1A1/SLC1A3/SLC1A5/SLC20A1/SLC20A2/SLC22A9/SLC24A2/SLC25A1/SLC25A10/SLC25A11/SLC25A12/SLC25A14/SLC25A15/SLC25A17/SLC25A19/SLC25A2/SLC25A22/SLC25A23/SLC25A24/SLC25A25/SLC25A26/SLC25A4/SLC26A1/SLC26A2/SLC26A3/SLC26A5/SLC28A2/SLC29A3/SLC2A13/SLC30A10/SLC30A4/SLC30A5/SLC30A8/SLC30A9/SLC32A1/SLC35A1/SLC35A2/SLC35A5/SLC35B3/SLC35C1/SLC35C2/SLC35D2/SLC35E4/SLC36A2/SLC36A3/SLC36A4/SLC37A4/SLC38A1/SLC38A2/SLC38A3/SLC38A4/SLC39A10/SLC39A12/SLC39A14/SLC39A4/SLC39A6/SLC39A8/SLC3A2/SLC44A1/SLC45A1/SLC46A3/SLC47A1/SLC4A10/SLC4A11/SLC4A2/SLC4A3/SLC4A4/SLC4A7/SLC4A9/SLC5A12/SLC5A3/SLC5A8/SLC5A9/SLC6A1/SLC6A15/SLC6A16/SLC6A19/SLC6A2/SLC6A3/SLC6A5/SLC7A11/SLC7A5/SLC7A8/SLC8A1/SLC8B1/SLC9A2/SLC9A6/SLC9A9/SLC9B2/SLC9C1/SLC9C2/SLCO1B3/SLCO2A1/SLCO2B1/SLCO4A1/SURF1/TAP1/TMEM165/TMEM241/UQCR10/UQCRC1/UQCRFS1/UQCRFS1P1/XPR1"
"GTPase activity",0.452644518220254,"ABCE1/ARF1/ARF4/ARF6/ARFRP1/ARHGAP5/ARHGDIB/ARL1/ARL13B/ARL15/ARL16/ARL2/ARL3/ARL4D/ARL6/ARL8B/ATL1/ATL2/ATL3/BMS1/CDC42/CPLANE2/DDX3X/DIRAS1/DNAJC27/DNM1L/DNM3/DRG1/EEFSEC/EFL1/EFTUD2/EIF5B/ENTPD7/GBP1/GBP2/GBP3/GBP4/GBP7/GEM/GFM1/GFM2/GIMAP7/GNA12/GNA13/GNAI1/GNAI3/GNAL/GNAO1/GNAT1/GNAT2/GNB5/GNG10/GNGT2/GNL2/GPN1/GPN3/GSPT1/GSPT2/GTPBP10/GTPBP3/GTPBP4/GUF1/HBS1L/HRAS/IFT22/IRGM/KRAS/LRRK2/MFN1/MMAA/MMUT/MTG2/MTIF2/MX1/NKIRAS1/NTPCR/NUGGC/OPA1/RAB10/RAB11A/RAB11B/RAB14/RAB18/RAB19/RAB22A/RAB23/RAB26/RAB27A/RAB28/RAB29/RAB2A/RAB33A/RAB33B/RAB36/RAB39B/RAB3B/RAB40B/RAB40C/RAB4A/RAB5B/RAB6A/RAB6C/RAB7A/RAB8B/RAB9A/RABL3/RAC3/RALA/RAN/RAP1B/RAP1BL/RAP2A/RASA1/RASD2/RERG/RERGL/RGS10/RGS14/RGS16/RGS17/RGS18/RGS4/RGS5/RGS9/RHEB/RHOD/RHOF/RHOT1/RHOT2/RIT2/RRAGA/RRAGB/RRAS/RRAS2/SAR1B/SEPTIN10/SEPTIN11/SEPTIN2/SEPTIN3/SEPTIN7/SRP54/SRPRA/TBCC/TMEM250/TPPP/TRIM23/TSR1/TUBB2A/TUBB4A/TUBB4B/TUFM"
"SNAP receptor activity",0.452644518220254,"BET1/BET1L/GOSR1/GOSR2/SEC22A/SEC22B/SNAP25/SNAP29/SNAP47/STX18/STX19/STX2/STX5/STX6/STX7/STX8/TSNARE1/USE1/VAMP7/VTI1B"
"ubiquitin-like protein conjugating enzyme binding",0.452644518220254,"DCUN1D1/DCUN1D4/DCUN1D5/GRIK2/MARCHF7/PPARA/PRKN/RNF14/RNF180/RNF185/RNF19A/RNF5/SIAH1/SIAH2/TCERG1/TOLLIP/TRAF6/UBA2/UBE3D/ZMYM2"
"gamma-tubulin binding",0.466910457967511,"ARHGEF7/BRCA2/CENPJ/CEP57/CEP57L1/CEP70/CIMAP3/DDX3X/DIXDC1/FEZ1/GIT1/NEDD1/OFD1/RAB11FIP5/RACGAP1/RAD51D/TUBGCP3/TUBGCP4/WIPF3"
"GTP binding",0.473936177446973,"ACSM6/ADSS2/AK3/ARF1/ARF4/ARF6/ARFRP1/ARL1/ARL13B/ARL15/ARL16/ARL2/ARL3/ARL4D/ARL6/ARL8B/ATL1/ATL2/ATL3/BMS1/CDC42/CPLANE2/DIRAS1/DNAJC27/DNM1L/DNM3/DRG1/EEFSEC/EFL1/EFTUD2/EHD4/EIF2B2/EIF5B/ERAL1/FKBP4/FPGT/GBP1/GBP2/GBP3/GBP4/GBP7/GEM/GFM1/GFM2/GIMAP1/GIMAP2/GIMAP4/GIMAP5/GIMAP6/GIMAP7/GIMAP8/GLUD1/GLUD2/GMPPB/GNA12/GNA13/GNAI1/GNAI3/GNAL/GNAO1/GNAT1/GNAT2/GNL2/GNL3/GPN1/GPN3/GSPT1/GSPT2/GTPBP10/GTPBP3/GTPBP4/GTPBP6/GTPBP8/GUCY1A2/GUF1/HBS1L/HHAT/HRAS/IFT22/IRGM/KRAS/LRRK2/MAB21L1/MFN1/MMAA/MOCS1/MTG2/MTIF2/MX1/NIN/NKIRAS1/NME1/NMUR2/NOA1/NOLC1/NUGGC/OPA1/RAB10/RAB11A/RAB11B/RAB14/RAB18/RAB19/RAB22A/RAB23/RAB26/RAB27A/RAB28/RAB29/RAB2A/RAB33A/RAB33B/RAB36/RAB39B/RAB3B/RAB40B/RAB40C/RAB4A/RAB5B/RAB6A/RAB6C/RAB7A/RAB8B/RAB9A/RABL3/RAC3/RALA/RAN/RAP1B/RAP1BL/RAP2A/RASD2/RCC1L/RERG/RERGL/RHEB/RHOD/RHOF/RHOT1/RHOT2/RIT2/RNGTT/RRAGA/RRAGB/RRAS/RRAS2/RTCB/SAR1B/SEPHS1/SEPTIN10/SEPTIN11/SEPTIN2/SEPTIN3/SEPTIN7/SPAG1/SRP54/SRPRA/SRPRB/SUCLG2/TRIM23/TSR1/TUBB2A/TUBB4A/TUBB4B/TUBD1/TUBE1/TUBG1/TUBG2/TUFM/UPRT/URGCP"
"RNA nuclease activity",0.473936177446973,"ANKZF1/CNOT1/CNOT2/CNOT6/CNOT6L/CNOT7/CNOT8/CPSF3/DBR1/DCP2/DICER1/DIS3/DIS3L/DROSHA/ELAC1/ELAC2/ENDOG/ENDOU/ENDOV/ERI1/ERI2/ERI3/EXD2/EXOSC10/EXOSC3/EXOSC4/EXOSC5/FEN1/ISG20/LACTB2/MBLAC1/PARN/PDE12/PIWIL1/PIWIL3/PNLDC1/PNPT1/POLRMT/POP1/POP4/POP5/POP7/RCL1/REXO2/RIDA/RNASEH2A/RNASEL/RPP25/RPP30/RPP38/RPP40/SLFN12/SND1/TSEN2/TSNAX/XRN1/XRN2/ZC3H12B"
"deaminase activity",0.474685467078976,"ADA/ADAD1/ADAT1/ADAT3/AICDA/APOBEC2/APOBEC3B/APOBEC3C/APOBEC3D/APOBEC3F/APOBEC3G/APOBEC3H/CDADC1/DCTD/GNPDA1/GNPDA2/MAPDA/RIDA"
"signal sequence binding",0.474685467078976,"AP2B1/AP2M1/BABAM2/BRAP/IPO5/KDELR2/KDELR3/KPNA1/KPNA2/KPNA3/KPNA4/KPNA5/KPNA7/NUP214/NUP58/NUP98/PEX19/PEX7/RANBP6/SRP14/SRP54/SRP68/TIMM22/TNPO1/TOMM70"
"glycosyltransferase activity",0.474685467078976,"A4GALT/AGL/ALG1/ALG12/ALG2/ALG3/ALG5/ALG6/ALG8/APRT/ARF4/ART3/ART4/B3GALNT1/B3GALNT2/B3GALT1/B3GALT2/B3GALT4/B3GALT5/B3GALT6/B3GLCT/B3GNT2/B3GNT6/B3GNT9/B4GALT3/B4GALT4/B4GAT1/C1GALT1C1/CHPF/COLGALT2/CSGALNACT1/CSGALNACT2/DPAGT1/DPM1/DPY19L1/DPY19L2/DPY19L2P2/DPY19L3/DPY19L4/EOGT/EPM2A/EXT2/EXTL1/EXTL2/FUT10/FUT11/FUT2/FUT8/GALNT1/GALNT11/GALNT12/GALNT2/GALNT3/GALNT7/GBE1/GCNT1/GCNT7/GLT8D1/GLT8D2/GTDC1/GXYLT2/GYG1/GYS1/HPRT1/LARGE1/MFNG/MGAT1/MGAT2/MGAT4A/MGAT4C/MGAT5B/MTAP/OSTC/PARP1/PARP10/PARP11/PARP12/PARP16/PARP2/PARP3/PARP4/PARP8/PARP9/PIGA/PIGM/PIGP/PIGV/POGLUT1/POGLUT2/POGLUT3/POMGNT1/POMGNT2/PPAT/PYGB/RPN1/RPN2/RXYLT1/SIRT4/SIRT6/ST3GAL3/ST3GAL5/ST6GAL1/ST6GAL2/ST6GALNAC3/ST6GALNAC4/ST6GALNAC6/ST8SIA2/ST8SIA4/ST8SIA5/STT3A/STT3B/TMEM260/TMTC3/TMTC4/TNKS/TNKS2/UGCG/UGT2A3/UGT2B15/UGT8/UMPS/XYLT2"
"metalloendopeptidase activity",0.482433575446744,"ACE/ADAM10/ADAM11/ADAM17/ADAM20/ADAM21/ADAM22/ADAM29/ADAM30/ADAM33/ADAMDEC1/ADAMTS15/ADAMTS16/ADAMTS18/ADAMTS19/ADAMTS20/ADAMTS3/ADAMTS6/ADAMTS9/AFG3L2/ASTL/ATP23/CIROP/CLCA1/ECEL1/IDE/LMLN/MBTPS2/MIPEP/MMP1/MMP11/MMP16/MMP17/MMP19/MMP20/MMP26/MMP27/MMP28/MMP7/MMP8/NRDC/OMA1/PAPPA2/PHEX/PITRM1/PMPCA/RCE1/SPRTN/THOP1/TLL2/UQCRC2/YME1L1/ZMPSTE24"
"oxidoreductase activity, acting on the CH-CH group of donors",0.483860805229187,"ACAD11/ACAD8/ACAD9/ACADM/ACADS/ACADSB/ACOX3/AKR1D1/BDH2/COX15/CPOX/CRAT/DECR2/DHCR24/DHCR7/DPYD/DUS1L/GCDH/IVD/LBR/MECR/PECR/PTGES2/RSAD1/SDHA/SDHB/SDHD/TECR/TECRL/TM7SF2"
"acid-thiol ligase activity",0.48408490028086,"AACS/AASDH/ACSF3/ACSL3/ACSL4/ACSL5/ACSM2B/ACSM6/ACSS1/ACSS3/SLC27A1/SLC27A2/SLC27A4/SLC27A5/SUCLA2/SUCLG1/SUCLG2"
"nucleobase-containing compound transmembrane transporter activity",0.499577634380472,"ABCC11/ABCC4/ANKH/LRRC8A/PANX1/SIDT1/SLC25A17/SLC25A19/SLC25A23/SLC25A24/SLC25A25/SLC25A26/SLC25A4/SLC25A42/SLC25A47/SLC25A53/SLC28A2/SLC29A2/SLC29A3/SLC33A1/SLC35A1/SLC35A2/SLC35A4/SLC35A5/SLC35B3/SLC35B4/SLC35C1/SLC35D2/TMEM241"
"ATPase-coupled intramembrane lipid transporter activity",0.511786000905413,"ABCA3/ABCB1/ATP10A/ATP10D/ATP11B/ATP11C/ATP8A1/ATP8A2/ATP8B1/ATP8B4/ATP9A/ATP9B/RFT1/TMEM30A/TMEM30B"
"RNA helicase activity",0.511786000905413,"AQR/BRIP1/DDX1/DDX10/DDX18/DDX19A/DDX20/DDX23/DDX25/DDX28/DDX31/DDX3X/DDX5/DDX50/DDX52/DDX54/DDX55/DDX59/DDX60/DDX60L/DHX15/DHX16/DHX29/DHX30/DHX32/DHX40/DHX9/EIF4A3/FANCM/G3BP1/IFIH1/IGHMBP2/MOV10/MOV10L1/MTREX/RAD54B/UPF1/YTHDC2"
"rRNA binding",0.515664887926422,"BRIX1/DDX28/EMG1/ERAL1/ERI1/FASTKD2/FASTKD5/GTF3A/IMP3/IMP4/MDM2/MRPL11/MRPL16/MRPL18/MRPL20/MRPS17/MRPS18A/MRPS18C/MRPS27/MRPS6/MRPS7/NGRN/NOL12/PTCD3/RCC1L/RNASEL/RPF1/RPF2/RPL8/RPS5/TACO1/UTP23/UTP25"
"unfolded protein binding",0.51600597278241,"AFG3L2/AIP/CANX/CCDC115/CCT2/CCT3/CCT4/CCT5/CCT6A/CCT7/CCT8/CDC37L1/CLPX/DNAJA1/DNAJA2/DNAJA3/DNAJB4/DNAJB6/DNAJB7/ERLEC1/HSP90AA5P/HSP90AB4P/HSP90B1/HSP90B2P/HSPA1B/HSPA1L/HSPA2/HSPA8/HSPD1/HSPE1/HTRA2/LMAN1/MKKS/NACA4P/NACAD/NAP1L4/NDUFAF1/NUDC/NUDCD2/NUDCD3/PDRG1/PFDN1/PFDN2/PFDN4/PTGES3/RUVBL2/SCAP/SERPINH1/SHQ1/SRSF12/TAPBP/TCP1/TIMM10B/TMEM67/TOR1A/TTC1/TUBB4B/VBP1"
"TBP-class protein binding",0.51600597278241,"BRF2/BTAF1/CAND1/CAND2/DR1/DRAP1/GTF2A1/GTF2A2/NR3C1/NR3C2/RUVBL1/RUVBL2/TAF12/TAF1B"
"G protein activity",0.51600597278241,"ARF6/ARL8B/CDC42/GBP1/GNA12/GNA13/GNAI1/GNAO1/HRAS/IRGM/KRAS/RAB10/RAB11A/RAB11B/RAB27A/RAB4A/RAB5B/RAB7A/RAC3/RALA/RAN/RAP1B/RAP2A/RERG/RERGL/RIT2/SAR1B"
"intramolecular oxidoreductase activity",0.51600597278241,"CRELD1/EBP/EBPL/ECH1/ECHS1/ECI1/ECI2/EHHADH/ENOPH1/ERP44/FAHD1/FAHD2B/GLRX2/IDI1/MIF/MPI/MRI1/PDIA4/PDIA6/PIGK/PTGES/PTGES2/PTGES3/TMX1/TMX3/TPI1/TXNDC5"
"general transcription initiation factor binding",0.51600597278241,"BCL10/BDP1/BRF2/BTAF1/CAND1/CAND2/CTDP1/DR1/DRAP1/ERCC4/GTF2A1/GTF2A2/GTF2E2/HNRNPU/HSF1/MED1/NOP58/NR3C1/NR3C2/RUVBL1/RUVBL2/TAF12/TAF1B/TAF7/TBP/TCF4/THAP7"
"disulfide oxidoreductase activity",0.51600597278241,"CHCHD4/CLIC3/DNAJC10/ERO1A/GLRX2/GSTO1/PDIA4/PDIA6/PGK1/SCO2/SELENOT/STAB2/TMX1/TMX2/TMX3/TMX4/TXNDC12/TXNDC17/TXNDC5/TXNL1/TXNRD3"
"fibroblast growth factor binding",0.51600597278241,"API5/CEP57/CXCL13/FGFR1/FGFRL1/FIBP/GLG1/GPC1/ITGAV/KL/SCN5A/TGFBR3/THBS1"
"dioxygenase activity",0.51600597278241,"ALKBH1/ALKBH2/ALKBH3/ALKBH4/ALKBH5/ALKBH7/ALKBH8/ALOX12B/ALOX15B/ASPH/ASPHD2/BCO2/EGLN1/EGLN3/ETHE1/FTO/HSPBAP1/JMJD1C/JMJD4/KDM3A/KDM4C/KDM4D/KDM5A/KDM5B/KDM6A/KDM7A/KDM8/OGFOD1/OGFOD2/OGFOD3/P3H1/P3H3/P4HA1/P4HA2/P4HTM/PHF8/PHYH/RIOX1/RIOX2/RSBN1/RSBN1L/TET1/TET2/TMLHE/TYW5"
"phosphoprotein binding",0.51600597278241,"ABL1/APTX/BBS1/BCAR3/BTRC/CBLB/CRK/CRKL/FKBP4/GPRIN1/GRAP/LCK/LDLRAP1/LEO1/LRP11/MAPK1/MEN1/MID1/MID2/NCK2/NEDD4/PCIF1/PHF6/PIK3R1/PIK3R3/PIN1/PITX2/PKD2/PTPN11/RASA1/RB1/RRAGA/SAMSN1/SCAF4/SFN/SHF/SLA/TBK1/TBL2/THRAP3/TOX3/URI1/YWHAB/YWHAE/YWHAZ"
"signaling receptor complex adaptor activity",0.51600597278241,"CARD10/CD3E/CD3G/CRK/FRS2/FRS3/G3BP2/GNB5/GRB10/HOMER2/LDLRAP1/LRRK2/MAGI2/MMS19/NCK1/NCK2/NUP62/PIK3R1/PTPN11/RGS14/SHANK1/SHANK3/SORBS1/SPATA2/TRADD/TRAT1"
"histone deacetylase activity",0.51600597278241,"HDAC1/HDAC11/HDAC2/HDAC3/HDAC4/HDAC5/MIER1/SIRT1/SIRT3/SIRT4/SIRT6/SUDS3"
"microtubule plus-end binding",0.51600597278241,"APC/CKAP5/CLASP1/CLASP2/CLIP1/CLIP3/CLIP4/FBXW11/KIF18A/KNSTRN/MAPRE2/TBCB"
"ubiquitin-like protein peptidase activity",0.51600597278241,"BRCC3/COPS4/COPS5/DESI2/JOSD2/MINDY2/MINDY3/MINDY4/MINDY4B/MYSM1/OTUB1/OTUB2/OTUD6B/OTUD7A/PSMD14/SENP1/SENP6/SENP7/SENP8/STAMBP/STAMBPL1/TANK/TNFAIP3/UCHL3/UCHL5/UFSP1/UFSP2/USP1/USP10/USP11/USP14/USP15/USP18/USP19/USP2/USP20/USP21/USP24/USP25/USP26/USP28/USP3/USP30/USP31/USP33/USP34/USP37/USP38/USP42/USP44/USP45/USP47/USP5/USP54/USP6/USP8/USP9X/VCPIP1/ZRANB1/ZUP1"
"sphingolipid transporter activity",0.51600597278241,"ABCB1/ABCG2/ATP10A/ATP10D/CERT1/CPTP/GLTPD2/PITPNB/PLEKHA8/PLEKHA8P1/PLTP"
"nucleoside diphosphate kinase activity",0.51600597278241,"AK7/AK9/CMPK1/CMPK2/DTYMK/NME1/NME3/NME4/NME5/NME6"
