"Pathway","Adjusted_Pvalue","Genes"
"cytoplasmic region",0.0173854813108494,"ABHD12/ABHD13/ACTR10/AGTPBP1/AMBRA1/AP3B1/AP3B2/AP3D1/AP3M1/AP3S1/ARL13B/ARL6/ARL8B/ARMCX3/ATG16L1/ATG5/ATG7/BBOF1/BBS1/BBS5/BBS7/BLOC1S4/BLOC1S5/BLOC1S6/BRWD1/CAMSAP3/CENPF/CEP162/CFAP107/CFAP20/CFAP210/CFAP221/CFAP251/CFAP263/CFAP36/CFAP53/CFAP54/CFAP61/CFAP70/CFAP90/CLASP1/CLASP2/CLTA/CLTB/CTBP1/DCTN1/DLG2/DNAH10/DNAH5/DNAH6/DNAH7/DNAI3/DNAI4/DNAI7/DTNBP1/DYNC2H1/DYNC2I2/DYNC2LI1/DYNLL1/DYNLT2B/EFCAB6/EFHB/EFHC1/EFHC2/ERC1/FABP2/FBXW11/GAS8/GPSM2/GRIK2/HAP1/HIP1R/HSBP1/IFT140/IFT57/IFT70A/IFT70B/INPP5E/INSC/IQUB/KIF19/KIF1B/KIF21A/KIF3A/KIF5A/KIF5B/KIFAP3/KLHL17/LCA5/LCA5L/LRRK2/MAK/MAP1LC3B/MAP2/MAP2K4/MAP4/MAPT/MGARP/MYO5B/NEK4/NME5/NME7/ODAD2/OPA1/PACRG/PCLO/PHLDB1/PHLDB2/PIERCE1/PIK3C3/PIK3R4/PKD2/PRKAR1A/PRKCZ/RIBC1/RIMS1/RIMS2/RP1/RPGRIP1L/RSPH3/SAXO1/SEPTIN2/SEPTIN7/SNAPIN/SOD1/SPACA9/SPAG16/SPAG8/SPAST/SPATA7/SPMIP10/SPMIP6/SPMIP8/SSNA1/STAU2/STXBP1/TOGARAM1/TRAF3IP1/TRAK2/TSSK6/TUBB4A/TUBB4B/TULP3/UHMK1/UNC13B/WDPCP/WDR11/WDR35/WDR54/ZC3H14"
"transcription elongation factor complex",0.0174838444841015,"CCNT2/CDC73/CDK13/CTR9/ELL2/ELOA/ELOB/ELOC/ELP2/ELP4/ERCC6/ICE1/ICE2/LEO1/MLLT3/MMS22L/NELFA/NELFB/NELFCD/NELFE/NUFIP1/PAF1/PEX2/RB1/SKIC8/SNW1/SUPT16H/SUPT4H1/TCEA2/TONSL/TTF2"
"protein acetyltransferase complex",0.0175546511174734,"ACTB/ACTG1/ACTL6A/ATF2/BRD1/BRD8/DR1/ING3/ING4/JADE1/KANSL1L/KANSL2/KANSL3/KAT14/KAT6A/MAP3K7/MBIP/MCRS1/MEAF6/MORF4L2/MRGBP/MSL3/NAA15/NAA20/NAA25/NAA30/NAA35/NAA38/NAA50/PAAF1/PHF20/PHF20L1/POLE3/POLE4/POTEKP/RUVBL1/RUVBL2/SF3B3/SF3B5/SGF29/SUPT20H/SUPT20HL1/SUPT20HL2/SUPT3H/TADA1/TADA2A/TADA3/TAF12/TAF2/TAF5/TAF6/TAF7/TAF9/TAF9B/VPS72/YEATS4/ZZZ3"
"nuclear periphery",0.0185950617332525,"ACTB/ACTL6A/AHCTF1/AKAP8L/ANAPC4/ARFGEF1/ARID2/BLM/BRD7/CAD/CASK/CENPF/CXXC1/DCAF7/DGKQ/EBNA1BP2/EIF6/ERCC8/FIGN/GFI1/GMCL1/GMCL2/HAT1/HES1/HLCS/HLTF/HNRNPU/IFFO1/KIN/LBR/LMNA/LMNB2/LRIF1/MAEA/MAPT/MATR3/MEN1/MORC3/MYB/NUFIP1/NUP107/NUP205/NUP93/NUP98/PBRM1/PCNA/PHF10/PIAS1/POLA1/PRKCZ/PRPF40A/PSIP1/RAD21/RNASEL/RUNX1T1/RUVBL1/RUVBL2/S100A10/SATB1/SMARCA4/SMARCC1/SMARCC2/SMARCD2/SMARCE1/SMC1A/SMC3/SNW1/SORBS1/SP100/SRPK1/STAG1/STAG2/SUV39H1/TENM1/THOC1/TINF2/TPR/XPOT/YEATS4/ZNF350"
"protein kinase complex",0.0192370738140593,"ACVR1/ATG101/ATG13/AZI2/BCCIP/C9orf72/CAB39/CAB39L/CCNB1/CCNB3/CCNC/CCND1/CCND2/CCND3/CCNF/CCNG1/CCNH/CCNI2/CCNL2/CCNO/CCNQ/CCNT2/CDK13/CDK2/CDK4/CDK5R1/CDK5R2/CDK7/CDK8/CHUK/CKS1B/CKS2/CNPPD1/CSNK2A1/ERC1/ERCC3/GTF2H1/GTF2H2/GTF2H3/GTF2H5/IFIT5/IKBKE/MAP3K5/MED12/MED13/MMS19/MNAT1/NEK10/PARD3/PARD6A/PARD6B/PARD6G/PCNA/PHKB/PHKG2/PRKAA1/PRKAA2/PRKAB1/PRKACB/PRKAR1A/PRKAR1B/PRKCI/PRKCZ/PRKDC/RB1/RB1CC1/SNW1/STING1/STK11/STRADB/TANK/TBC1D5/TBK1/TGFBR1/TGFBR2/WDR41/XRCC5/XRCC6/ZBTB7A"
"Golgi medial cisterna",0.0205594006504288,"B3GALT6/GOSR1/HID1/HLA-A/SLC10A7/ST6GAL1/TMEM59/YIPF1/YIPF2/YIPF6"
"nucleocytoplasmic transport complex",0.0205594006504288,"KPNA1/KPNA2/KPNA3/KPNA4/KPNA5/KPNA7/MYBBP1A/RAN/SNUPN/XPO5"
"TRAPPIII protein complex",0.0205594006504288,"TRAPPC11/TRAPPC12/TRAPPC13/TRAPPC2/TRAPPC2B/TRAPPC2L/TRAPPC3/TRAPPC4/TRAPPC6A/TRAPPC8"
"SAGA-type complex",0.0250369548805892,"DR1/KAT14/MAP3K7/MBIP/PAAF1/POLE3/POLE4/SF3B3/SF3B5/SGF29/SUPT20H/SUPT20HL1/SUPT20HL2/SUPT3H/TADA1/TADA2A/TADA3/TAF12/TAF2/TAF5/TAF6/TAF7/TAF9/TAF9B/ZZZ3"
"retromer complex",0.0258293186514926,"ANKFY1/DCTN1/DENND4C/RAB7A/SNX2/SNX27/SNX3/SNX5/SNX6/TBC1D5/TRIM27/VPS26A/VPS26B/VPS29/VPS35"
"PML body",0.027210159322569,"AKAP8L/ATR/ATRX/BLM/BMAL1/CALCOCO2/CASP8AP2/CHFR/CSNK2A1/DAPK3/DAXX/EIF4ENIF1/GCNA/HIPK3/HIRA/HMBOX1/HSF1/IKBKE/ISG20/KAT6A/KLHL20/MLIP/MORC3/MRE11/NBN/NR2C1/NSMCE2/PIAS1/PIAS2/RB1/RDM1/RGS14/RNF111/RNF4/RNF6/RPA1/RPA2/SATB1/SIMC1/SIRT1/SKIL/SLF2/SMC5/SMC6/SP100/SP3/SQSTM1/SUMO1/TENM2/THAP1/TOPBP1/TOPORS/TRIM27/UBE2I/ZBED1/ZBTB16/ZMYM2/ZNF451"
"cytoplasmic ribonucleoprotein granule",0.0284209198064084,"ACTB/AICDA/AJUBA/ANKRD34A/APOBEC3B/APOBEC3C/APOBEC3D/APOBEC3F/APOBEC3G/APOBEC3H/ATXN2/BARD1/BMAL1/BTBD1/C9orf72/CAPRIN1/CDC42/CLOCK/CNOT1/CNOT2/CNOT7/CNOT8/CPEB1/DCP1A/DCP1B/DCP2/DDX1/DDX19A/DDX25/DDX3X/DHX9/DYNC1I1/DYRK3/EDC3/EDC4/EIF2S1/EIF3B/EIF4E/EIF4ENIF1/ELAVL1/ENDOV/FAM184A/FLG/FXR2/G3BP1/G3BP2/GABPB1/GIGYF2/GRB7/HABP4/HAX1/HELZ/HENMT1/HNRNPK/HNRNPU/IGF2BP3/IQGAP1/ISG20/LARP1B/LARP4/LARP4B/LSM1/LSM2/LSM3/LSM4/LSM6/MAPT/MBNL1/MCRIP1/MOV10/MOV10L1/MYH1/NBDY/NCL/NSUN2/OGFOD1/PCBP1/PIWIL1/PIWIL3/PNRC1/PNRC2/POLDIP3/POLI/POLR2G/PPP6R2/PRKAA2/PSMA2/PSMC2/PUM1/PUM2/RBFOX1/RBM20/RC3H1/RC3H2/ROCK1/ROCK2/RPL28/SARNP/SMG1/SNRPG/SOCS1/SQSTM1/SSB/STAU2/SYNE1/TDRD7/TDRKH/TIA1/TRIM21/TRIM5/TSTD1/TUT4/UBAP2/UHMK1/UPF1/UPF2/USP3/VCP/XRN1/YTHDF1/YTHDF2/YTHDF3/ZC3H12B/ZFAND1/ZNFX1"
"methyltransferase complex",0.0302140053602951,"ASH2L/BOD1/BOD1L1/CBLL1/CLNS1A/CXXC1/DPY30/E2F6/EED/HCFC2/HDAC2/KDM6A/KMT2C/MAX/MCRS1/MEN1/METTL1/METTL14/METTL3/METTL4/MGA/MTF2/N6AMT1/PAGR1/PHF20/PRDM4/PRMT1/PRMT5/PRPF31/RBBP4/RBBP5/RBBP7/RIOK1/RNF2/RUVBL1/RUVBL2/SIRT1/SNRPB/SNRPE/SNRPG/SUZ12/TAF6/TAF7/TAF9/TEX10/TRIM37/TRMT10C/TRMT112/TRMT61A/TRMT61B/VIRMA/WDR4/WDR5B/WDR77/ZC3H13"
"proteasome accessory complex",0.0304688805275233,"ADRM1/PSMC2/PSMC4/PSMC6/PSMD1/PSMD10/PSMD11/PSMD12/PSMD14/PSMD2/PSMD4/PSMD5/PSMD6/PSMD8/PSMD9/PSME1/PSME3"
"COPII vesicle coat",0.0338017864392545,"KLHL12/PEF1/SAR1B/SEC13/SEC23A/SEC23B/SEC24A/SEC24B/SEC24C/SEC24D/SEC31A/TMED7"
"organelle membrane contact site",0.0348564110252401,"ACSL4/AHCYL1/APOO/ATG16L1/BCAP31/BLTP1/CANX/CHCHD3/CHCHD6/CLCC1/ESYT2/ESYT3/GRAMD1C/IMMT/MICOS10/MICOS13/MOSPD2/OSBPL1A/OSBPL5/PIK3R4/SACM1L/SARAF/SERAC1/STARD3NL/STIMATE/TMEM41B/TMX1/TMX2/TOMM40/VPS13A/ZFYVE1"
"precatalytic spliceosome",0.0348564110252401,"BUD13/CWC22/CWC27/DHX16/EFTUD2/IK/LSM2/LSM3/LSM4/LSM5/LSM6/MAGOHB/MFAP1/PRPF31/PRPF38A/PRPF4/PRPF6/PRPF8/RNF113A/SF3A2/SF3A3/SF3B1/SF3B3/SF3B5/SMU1/SNRPB/SNRPE/SNRPG/SNU13/TXNL4A/WBP4"
"endoplasmic reticulum exit site",0.0354147863631362,"APOB/CTAGE6/HLA-A/LRRK2/MIA2/MIA3/PDCD6IP/PREB/SAR1B/SEC16A/SEC23A/SEC23B/SEC24A/SEC24B/SEC24C/SEC24D/SEC31A/SURF4/TFG/TMED5/YIPF5"
"nuclear ubiquitin ligase complex",0.0358711540307001,"ANAPC1/ANAPC10/ANAPC11/ANAPC13/ANAPC16/ANAPC4/ANAPC5/ANAPC7/BABAM2/BARD1/BCOR/BMI1/BRCA1/BRCA2/BRCC3/CBX8/CDC16/CDC20B/CDC23/CDC26/CDC27/MAD2L2/PCGF1/PCGF5/PCGF6/RNF2/SAMD7/UBE2S"
"Golgi apparatus subcompartment",0.0374673572224788,"AFTPH/AKAP9/AP1M1/AP4B1/AP4E1/AP4M1/ARFGEF1/ARFIP1/ARFRP1/ARL1/ARSL/ATG9A/ATL1/ATP2C1/ATP2C2/ATP7A/ATP8A1/ATP8B1/ATP8B4/ATP9A/ATP9B/ATXN2/B3GALT6/B4GALT3/BCAP31/BECN1/BICD1/BIRC6/C17orf75/CBY1/CCDC186/CCDC91/CDH1/CHID1/CHPF/CHST4/CHST7/CIMAP3/CLASP2/CLBA1/CLIP3/CLTA/CLTB/CLTC/CLVS1/CNST/COG1/COG2/COG3/COG4/COG5/COG6/COG7/COG8/CSGALNACT1/CSGALNACT2/DNMBP/DOP1A/DPY30/EIPR1/FCMR/FUT11/FUT2/FUT8/GAL3ST3/GALNT1/GALNT2/GALNT3/GCC2/GCNT1/GGA2/GOLGA1/GOLGA4/GOLGA5/GOLGA7/GOLGA8Q/GOLGB1/GOLPH3/GOLPH3L/GOSR1/GPR108/GPR89A/GPR89B/HACE1/HID1/HLA-A/INPP5E/INPP5K/KLHL20/LRRK2/LYPLA2/LYSET/M6PR/MBTPS1/MGAT2/MGAT4A/MOB4/MYO1B/NAGPA/NBEA/NECAB3/NSF/NSG1/OPTN/OSBP/PCSK1/PCSK1N/PCSK4/PI4K2B/PIK3C2A/PITPNM1/PLD4/PLEKHA3/PLEKHA8/PLEKHJ1/POSTN/PREPL/PSENEN/RAB10/RAB11A/RAB11FIP3/RAB14/RAB29/RAB3IP/RAB6A/RAB9A/RABEPK/RBFOX1/RELCH/RIC1/SAR1B/SCAMP1/SCAMP2/SCAMP3/SCFD1/SCOC/SGMS1/SLC10A7/SLC30A5/SLC30A6/SLC30A7/SLC39A9/SNAP25/SNX9/ST3GAL3/ST6GAL1/ST6GAL2/STX6/STX8/SYS1/SYT11/TBC1D23/TMBIM4/TMED2/TMEM115/TMEM165/TMEM230/TMEM59/TMEM79/TMEM87A/TOM1L1/TRAPPC4/TRAPPC6A/TRAPPC6B/TRAPPC9/USO1/UXS1/VAMP4/VAMP7/VCPIP1/VPS13B/VPS51/VPS54/VRK1/WDR11/YIPF1/YIPF2/YIPF4/YIPF5/YIPF6/YIPF7/ZFYVE1"
"RNA polymerase III complex",0.037835824179449,"POLR1C/POLR2E/POLR2F/POLR2H/POLR2K/POLR2L/POLR3A/POLR3B/POLR3C/POLR3G/POLR3GL/POLR3H/POLR3K"
"mismatch repair complex",0.0382224595041071,"MLH1/MLH3/MSH2/MSH3/MSH6/PMS1/PMS2/PMS2P3/PMS2P6"
"ATPase complex",0.0382224595041071,"ACTB/ACTL6A/ACTR5/ACTR6/ACTR8/ANP32E/ARID1B/ARID2/ATP6AP2/ATP6V0A2/ATP6V0A4/ATP6V0D2/ATP6V0E1/ATP6V0E2/ATP6V1A/ATP6V1C1/ATP6V1D/ATP6V1E1/ATP6V1F/ATP6V1G1/ATP6V1H/BAZ1A/BAZ1B/BCL7B/BCL7C/BPTF/BRD7/BRD8/CCDC115/CDK2AP1/CDK2AP2/CHRAC1/DEK/DPF2/ERCC6/HDAC1/HDAC2/ING3/MCRS1/MYBBP1A/NCR1/PBRM1/PHF10/POLE3/RB1/RBBP4/RBBP7/RUVBL1/RUVBL2/SF3B1/SMARCA1/SMARCA2/SMARCA4/SMARCA5/SMARCC1/SMARCC2/SMARCD2/SMARCE1/SS18/SUZ12/TMEM199/UCHL5/VCP/VPS4A/VPS4B"
"P-body",0.0390484692920322,"AICDA/AJUBA/APOBEC3B/APOBEC3C/APOBEC3D/APOBEC3F/APOBEC3G/APOBEC3H/BTBD1/C9orf72/CAPRIN1/CNOT1/CNOT2/CNOT7/CNOT8/CPEB1/DCP1A/DCP1B/DCP2/EDC3/EDC4/EIF4E/EIF4ENIF1/ELAVL1/FAM184A/HAX1/IGF2BP3/ISG20/LSM1/LSM2/LSM3/LSM4/LSM6/MOV10/NBDY/PNRC1/PNRC2/POLR2G/PSMA2/PSMC2/PUM1/RC3H1/RC3H2/SQSTM1/SYNE1/TRIM21/TRIM5/UBAP2/UPF1/XRN1/YTHDF1/YTHDF2/YTHDF3"
"spliceosomal complex",0.0441073600861282,"AAR2/API5/AQR/BCAS2/BUD13/C9orf78/CACTIN/CCDC12/CDC5L/CLNS1A/CRIPT/CRNKL1/CTNNBL1/CWC15/CWC22/CWC27/CWF19L2/DDX23/DDX5/DHX15/DHX16/DHX32/DNAJC17/EFTUD2/EIF4A3/GCFC2/GEMIN2/GPATCH1/GPKOW/HNRNPF/HNRNPK/HNRNPU/HSPA8/HTATSF1/IK/IVNS1ABP/LSM2/LSM3/LSM4/LSM5/LSM6/LUC7L/MAGOHB/MFAP1/MTREX/NCL/PDCD7/PLRG1/PPIE/PPIL1/PPWD1/PRPF18/PRPF31/PRPF38A/PRPF39/PRPF4/PRPF40A/PRPF40B/PRPF6/PRPF8/PTBP2/RBM28/RBM41/RBM48/RBM5/RBM8A/RHEB/RNF113A/RNPC3/SF3A2/SF3A3/SF3B1/SF3B3/SF3B5/SLU7/SMU1/SNRNP40/SNRNP48/SNRPB/SNRPC/SNRPE/SNRPG/SNRPN/SNU13/SNW1/SRSF1/SRSF2/SUGP1/TFIP11/TSSC4/TTF2/TXNL4A/TXNL4B/UPF1/USP39/WAC/WBP4/YJU2B/ZCCHC8/ZCRB1/ZNF830"
"anaphase-promoting complex",0.0443761532297686,"ANAPC1/ANAPC10/ANAPC11/ANAPC13/ANAPC16/ANAPC4/ANAPC5/ANAPC7/CDC16/CDC20B/CDC23/CDC26/CDC27/MAD2L2/UBE2S"
"proteasome regulatory particle",0.0443761532297686,"ADRM1/PSMC2/PSMC4/PSMC6/PSMD1/PSMD10/PSMD11/PSMD12/PSMD14/PSMD2/PSMD4/PSMD5/PSMD6/PSMD8/PSMD9"
"MKS complex",0.0477558027803955,"AHI1/CC2D2A/CEP290/MKS1/TCTN2/TMEM107/TMEM17/TMEM216/TMEM231/TMEM67"
"Fanconi anaemia nuclear complex",0.0477558027803955,"CENPS/CENPX/FAAP100/FAAP20/FANCB/FANCE/FANCF/FANCG/FANCL/FANCM"
"Flemming body",0.0525816271013295,"ANKRD45/ARF6/BIRC6/C9orf72/CCDC66/CNTRL/DCDC1/EXOC1/EXOC2/EXOC4/EXOC6/EXOC7/IL16/NUP62/PDCD6IP/RACGAP1/RALA/TSG101/USP3/VPS4A/VPS4B"
"oxidoreductase complex",0.0538575245156405,"ABHD11/BCKDHA/BCKDHB/BCKDK/CBR4/COX5A/COX5B/COX6A1/COX7A2/CYB5B/CYB5R3/CYBA/CYC1/DBT/DLAT/DLD/DUOX1/GCSH/HADHB/HSD17B8/IDH3A/KGD4/LDHA/LDHB/METTL3/METTL4/NDUFA11/NDUFA12/NDUFA2/NDUFA3/NDUFA4/NDUFA5/NDUFA6/NDUFA8/NDUFA9/NDUFAB1/NDUFB1/NDUFB10/NDUFB11/NDUFB2/NDUFB3/NDUFB4/NDUFB5/NDUFB6/NDUFB7/NDUFB8/NDUFC1/NDUFC2/NDUFS1/NDUFS2/NDUFS4/NDUFS5/NDUFS6/NDUFS7/NDUFS8/NOX1/P4HA1/PDHA1/PDHB/PDHX/PDK1/PDK2/RAC3/RRM1/RRM2B/SDHA/SDHB/SDHD/UQCR10/UQCRC1/UQCRC2/UQCRFS1/UQCRFS1P1/UQCRQ/WDR93"
"histone acetyltransferase complex",0.054017844665033,"ACTB/ACTG1/ACTL6A/ATF2/BRD1/BRD8/DR1/ING3/ING4/JADE1/KANSL1L/KANSL2/KANSL3/KAT14/KAT6A/MAP3K7/MBIP/MCRS1/MEAF6/MORF4L2/MRGBP/MSL3/PAAF1/PHF20/PHF20L1/POLE3/POLE4/POTEKP/RUVBL1/RUVBL2/SF3B3/SF3B5/SGF29/SUPT20H/SUPT20HL1/SUPT20HL2/SUPT3H/TADA1/TADA2A/TADA3/TAF12/TAF2/TAF5/TAF6/TAF7/TAF9/TAF9B/VPS72/YEATS4/ZZZ3"
"plasma membrane bounded cell projection cytoplasm",0.0564520343336692,"ABHD12/ABHD13/ACTR10/AGTPBP1/AMBRA1/AP3B1/AP3B2/AP3D1/AP3M1/AP3S1/ARL13B/ARL6/ARL8B/ARMCX3/ATG16L1/ATG5/ATG7/BBOF1/BBS1/BBS5/BBS7/BLOC1S4/BLOC1S5/BLOC1S6/BRWD1/CAMSAP3/CENPF/CEP162/CFAP107/CFAP20/CFAP210/CFAP221/CFAP251/CFAP263/CFAP36/CFAP53/CFAP54/CFAP61/CFAP70/CFAP90/DLG2/DNAH10/DNAH5/DNAH6/DNAH7/DNAI3/DNAI4/DNAI7/DTNBP1/DYNC2H1/DYNC2I2/DYNC2LI1/DYNLL1/DYNLT2B/EFCAB6/EFHB/EFHC1/EFHC2/FBXW11/GAS8/GRIK2/HAP1/HIP1R/HSBP1/IFT140/IFT57/IFT70A/IFT70B/INPP5E/IQUB/KIF19/KIF1B/KIF21A/KIF3A/KIF5A/KIF5B/KIFAP3/KLHL17/LCA5/LCA5L/LRRK2/MAK/MAP1LC3B/MAP2/MAP2K4/MAP4/MAPT/MGARP/NEK4/NME5/NME7/ODAD2/OPA1/PACRG/PIERCE1/PIK3C3/PIK3R4/PRKAR1A/RIBC1/RP1/RPGRIP1L/RSPH3/SAXO1/SEPTIN2/SEPTIN7/SNAPIN/SOD1/SPACA9/SPAG16/SPAG8/SPAST/SPATA7/SPMIP10/SPMIP6/SPMIP8/SSNA1/STAU2/TOGARAM1/TRAF3IP1/TRAK2/TSSK6/TUBB4A/TUBB4B/TULP3/UHMK1/WDPCP/WDR11/WDR35/WDR54/ZC3H14"
"Cul3-RING ubiquitin ligase complex",0.0590105199329463,"CUL3/GLMN/IPP/IVNS1ABP/KBTBD2/KBTBD3/KBTBD6/KBTBD7/KCTD10/KCTD5/KEAP1/KLHL10/KLHL12/KLHL13/KLHL17/KLHL2/KLHL20/KLHL21/KLHL23/KLHL24/KLHL25/KLHL28/KLHL30/KLHL4/KLHL41/KLHL7/KLHL8/KLHL9/LZTR1/PEF1/RBX1/SPOP/TNFAIP1"
"Golgi-associated vesicle membrane",0.0605397230214838,"AFTPH/AP1M1/AP4B1/ARCN1/CLBA1/CLTA/CLTB/CLTC/COPA/COPB1/COPB2/COPE/COPG1/COPZ1/COPZ2/DIPK2A/GOPC/GPR89A/ITM2B/KDELR2/KDELR3/NCALD/RASSF9/SCYL1/SPPL2A/SPPL3/SYNRG/TMED2/TMED7/TMEM199/ZDHHC13/ZDHHC17"
"TRAPP complex",0.0607370110495845,"TRAPPC11/TRAPPC12/TRAPPC13/TRAPPC2/TRAPPC2B/TRAPPC2L/TRAPPC3/TRAPPC4/TRAPPC6A/TRAPPC6B/TRAPPC8/TRAPPC9"
"nuclear inner membrane",0.0607370110495845,"ARL6IP6/ATP11B/ATP1B4/CBX3/DPY19L2/DPY19L2P2/FAM169A/IFFO1/ITPR1/LBR/LEMD3/LRPPRC/MATR3/MFSD10/NEMP1/NEMP2/NUTF2/PLPP6/RNF13/SIGMAR1/SIRT1/SUN1/SUN2/TM7SF2/TMEM201/TMEM43/TMPO/TMX4/TOR1AIP1/UNC50/ZMPSTE24"
"protein serine/threonine phosphatase complex",0.0607370110495845,"AKAP5/CNEP1R1/ITPR1/NCK1/PDP1/PPP1CA/PPP1CB/PPP1CC/PPP1R10/PPP1R12A/PPP1R3C/PPP1R3F/PPP1R3G/PPP2R1A/PPP2R1B/PPP2R2B/PPP2R2D/PPP2R3A/PPP2R3B/PPP2R5A/PPP2R5C/PPP2R5D/PPP2R5E/PPP3CC/PPP3R2/PPP4C/PPP4R2/PPP4R3A/PPP4R3B/PPP4R4/SHOC2"
"phosphatase complex",0.0607370110495845,"AKAP5/CNEP1R1/ITPR1/NCK1/PDP1/PPP1CA/PPP1CB/PPP1CC/PPP1R10/PPP1R12A/PPP1R3C/PPP1R3F/PPP1R3G/PPP2R1A/PPP2R1B/PPP2R2B/PPP2R2D/PPP2R3A/PPP2R3B/PPP2R5A/PPP2R5C/PPP2R5D/PPP2R5E/PPP3CC/PPP3R2/PPP4C/PPP4R2/PPP4R3A/PPP4R3B/PPP4R4/SHOC2"
"inner kinetochore",0.0652790970744169,"CENPC/CENPH/CENPI/CENPK/CENPL/CENPM/CENPQ/CENPS/CENPT/CENPU/CENPX/ITGB3BP/ORC2"
"alpha-ketoacid dehydrogenase complex",0.0652790970744169,"ABHD11/BCKDHA/BCKDHB/BCKDK/DBT/DLAT/DLD/KGD4/PDHA1/PDHB/PDHX/PDK1/PDK2"
"germ cell nucleus",0.0657590458559484,"ACTL7A/ACTRT3/ADAD1/ANKRD17/ANKRD37/AURKA/BRCA1/CDK2/CDK7/CTCF/H2AX/HMGN1/HSPA2/KDM3A/KPNA7/LIMK1/MLH1/MLH3/MORC1/PCNA/RAN/SLC2A1/SMARCC1/SPAG8/STPG4/SYCP1/TAF3/TAF7/TBP/TBPL1/TERF2/TERF2IP/TOPBP1/TRIM24/TSN/YAP1/ZBTB16"
"multimeric ribonuclease P complex",0.0671646464349892,"POP1/POP4/POP5/POP7/RPP25/RPP30/RPP38/RPP40"
"NLS-dependent protein nuclear import complex",0.0671646464349892,"KPNA1/KPNA2/KPNA3/KPNA4/KPNA5/KPNA7/MYBBP1A/SNUPN"
"cytoplasmic dynein complex",0.0706335943080354,"DYNC1I1/DYNC1I2/DYNC2H1/DYNC2I1/DYNC2I2/DYNC2LI1/DYNLL1/DYNLRB2/DYNLT1/DYNLT2/DYNLT2B/DYNLT3/NUDCD3/SNX4/TPR"
"bicellular tight junction",0.0800026971035571,"AMOT/ANK3/APC/ARHGAP17/ASH1L/CCND1/CDK4/CGN/CGNL1/CLDN11/CLDN12/CLDN14/CLDN16/CLDN18/CLDN20/CLDN34/CLDN5/CLMP/CRB3/CXADR/CYTH3/DLG1/DLG3/ECT2/EPCAM/EPPK1/FRMD4A/FRMD4B/FRMPD2/JAM3/LIN7B/LIN7C/LSR/MAGI1/MAGI2/MAGI3/MARVELD2/MARVELD3/MPDZ/MPP7/MTDH/NPHP1/OCEL1/PALS1/PARD3/PARD6A/PARD6B/PARD6G/PATJ/PDCD6IP/POF1B/PRKCI/PRKCZ/RPGRIP1L/STRN/TBCD/TGFBR1/TJP1/TJP3/VAPA/WNK3/WWTR1/YAP1/YBX3"
"coated vesicle",0.0807148483180242,"ADAM10/ADRB2/AFTPH/AP1M1/AP2B1/AP2M1/AP3B1/AP3B2/AP4B1/APOB/APOLD1/ARCN1/ASTN1/ASTN2/ATP6AP2/ATP6V0E2/ATP6V1A/ATP6V1C1/ATP6V1D/ATP6V1E1/ATP6V1F/ATP6V1H/ATP7A/B2M/BCAP31/BTBD8/CCDC115/CD3D/CD3G/CLBA1/CLRN1/CLTA/CLTB/CLTC/CLVS1/CNIH1/CNIH3/CNIH4/COPA/COPB1/COPB2/COPE/COPG1/COPZ1/COPZ2/DDHD2/DENND1B/DIPK2A/DNAJC6/DVL1/DVL2/ECPAS/ENTHD1/ERGIC2/F8/FCHO2/FZD4/GAD1/GAK/GGA2/GOPC/GOSR2/GRIA1/HAX1/HEATR5B/HIP1R/HLA-A/HLA-G/HLA-H/HSPA8/HSPD1/IER3IP1/IL7R/KDELR2/KDELR3/KLHL12/LDLR/LDLRAP1/LMAN1/LMAN2/LMAN2L/LMBRD1/LRP2/M6PR/MCFD2/MYO6/NCALD/NECAP2/PANK1/PCSK9/PEF1/PIK3C2A/RAB14/RAB27A/RAB8B/RASSF9/REEP6/RNF216/SAR1B/SCAMP1/SCAP/SCYL1/SCYL2/SEC13/SEC16A/SEC22B/SEC23A/SEC23B/SEC23IP/SEC24A/SEC24B/SEC24C/SEC24D/SEC31A/SFTPD/SGIP1/SLC28A2/SLC2A8/SLC30A5/SLC32A1/SNX3/SNX9/SPG21/SREBF2/STX5/STX6/SURF4/SYNRG/SYT11/TBC1D5/TMED1/TMED10/TMED2/TMED5/TMED7/TMEM199/USE1/USO1/VAMP4/VAMP7/VMA21/VPS18/VPS33A/VPS41/VTI1B/YIF1A/YIPF5/YIPF6"
"proteasome regulatory particle, base subcomplex",0.0813458634517595,"PSMC2/PSMC4/PSMC6/PSMD1/PSMD10/PSMD2/PSMD4/PSMD5/PSMD9"
"COPII-coated ER to Golgi transport vesicle",0.0817984065781757,"B2M/CNIH1/CNIH3/CNIH4/DDHD2/ECPAS/ERGIC2/F8/GOSR2/GRIA1/HLA-A/HLA-G/HLA-H/IER3IP1/KLHL12/LMAN1/LMAN2/LMAN2L/MCFD2/PCSK9/PEF1/SAR1B/SCAP/SEC13/SEC16A/SEC22B/SEC23A/SEC23B/SEC23IP/SEC24A/SEC24B/SEC24C/SEC24D/SEC31A/SLC30A5/SREBF2/STX5/SURF4/TMED1/TMED10/TMED2/TMED5/TMED7/USO1/VMA21/VTI1B/YIF1A/YIPF5/YIPF6"
