"Pathway","Adjusted_Pvalue","Genes"
"negative regulation of JNK cascade",0.296981351778828,"DNAJA1/DUSP10/DUSP19/GPS2/GSTP1/HDAC3/HIPK3/KLHL31/MARVELD3/MEN1/NCOR1/PDCD4/PINK1/PRKN/PRMT1/PTPN22/SH3RF2/TAOK3/ZMYND11/ZNF675"
"positive regulation of lymphocyte mediated immunity",0.296981351778828,"ARID5A/ATAD5/B2M/CADM1/CD226/CD55/CD7/CD81/CLNK/CRTAM/DENND1B/EXOSC3/FADD/FBXO38/FOXP3/GATA3/HLA-A/HLA-G/HLA-H/HMCES/HSPA8/HSPD1/IL18R1/IL23A/IL23R/KIR2DL4/KLRC1/KLRC2/KLRC3/KLRC4/KLRC4-KLRK1/KLRD1/KLRK1/KMT5B/LAG3/LTA/MAD2L2/MALT1/MAP3K7/MLH1/MSH2/PMS2/PRKAA1/PRKCZ/PTPRC/RAET1E/RASGRP1/RIF1/RSAD2/SH2D1A/SH2D1B/SHLD1/SHLD2/SHLD3/SLAMF6/STX7/TBX21/TNFSF4/TP53BP1/TRAF2/TRAF6/ULBP1/ULBP2/ULBP3/XCL1/ZBTB1"
"regulation of GTPase activity",0.296981351778828,"ADAP1/ALS2/ARAP2/ARFGEF1/ARHGAP17/ARHGAP44/ARHGEF7/ARL2/ASAP3/BCAR3/BCR/CRK/CXCL13/DENND1B/DOCK10/DOCK11/DOCK7/DOCK8/DOCK9/DVL2/ECT2/EFNA5/EPHA1/EPHA2/EPHA4/EPHA5/EVI5L/F2R/FERMT2/FGD4/FICD/FOXJ1/GNB5/GPR137B/GPR65/GPSM1/HRAS/ITGB1/ITGB1BP1/KLRC4-KLRK1/KLRK1/LARS1/LRRK2/MAPRE2/MET/MMUT/MYO9A/NF1/NTRK1/NTRK3/PIN1/PLXNB1/PRKG1/RAB3GAP1/RAB3GAP2/RABGAP1/RALGAPA1/RALGAPA2/RALGAPB/RAP1GDS1/RASGRP1/RDX/RGS10/RGS14/RGS16/RIC1/RIPOR2/RRP1B/RSU1/RTN4R/S100A10/SEMA4D/SGSM2/SLC27A4/SNX13/SNX9/SOD1/STMN1/STMN3/SYDE1/SYDE2/TAX1BP3/TBC1D15/TBC1D20/TBC1D7/TIAM2/TMED2/TSC2/VAV3/WNT4/ZC3H15"
"tRNA splicing, via endonucleolytic cleavage and ligation",0.296981351778828,"DDX1/FAM98A/RTCB/RTRAF/TRPT1/TSEN15/TSEN2/TSEN54/ZBTB8OS"
"pyruvate family amino acid metabolic process",0.296981351778828,"AGXT2/AUH/BCAT1/BCAT2/GPT2/HMGCL/IVD/MCCC1/MCCC2"
"nucleotide-sugar transmembrane transport",0.296981351778828,"SLC35A1/SLC35A2/SLC35A4/SLC35A5/SLC35B4/SLC35C1/SLC35C2/SLC35D2/TMEM241"
"maintenance of sister chromatid cohesion",0.296981351778828,"ATRX/BUB1/NIPBL/NSMCE2/RB1/SLF1/SLF2/SMC5/TNKS"
"maintenance of mitotic sister chromatid cohesion",0.296981351778828,"ATRX/BUB1/NIPBL/NSMCE2/RB1/SLF1/SLF2/SMC5/TNKS"
"negative regulation of dephosphorylation",0.296981351778828,"BAG4/EPM2A/INPP5K/IQGAP1/PPP1R35/PPP1R36/TMEM225/TMEM225B/URI1"
"T-helper 2 cell cytokine production",0.296981351778828,"ARG1/CD81/DENND1B/GATA3/IFNB1/PRKCZ/RSAD2/TBX21/XCL1"
"mitochondrial ribosome assembly",0.296981351778828,"DDX28/DHX30/FASTKD2/MCAT/MPV17L2/MRPS2/MTERF3/NGRN/NOA1"
"endoplasmic reticulum membrane organization",0.296981351778828,"ARL6IP1/ATL1/ATL2/REEP5/STX18/TMED2/TRDN/VAPB/VCPIP1"
"mitochondrial tRNA processing",0.296981351778828,"CDK5RAP1/ELAC2/METTL8/MTO1/TRIT1/TRMT10C/TRMT5/TRMT61B/TRNT1"
"aminoacyl-tRNA metabolism involved in translational fidelity",0.296981351778828,"AARS1/AARS2/DTD1/DTD2/IARS1/IARS2/LARS1/LARS2/TARS2"
"positive regulation of mitotic cytokinesis",0.296981351778828,"ARF6/BIRC5/ECT2/EXOC7/KIF20B/NUP62/POLDIP2/RAB11A/RAB11FIP3"
"regulation of T-helper 2 cell cytokine production",0.296981351778828,"ARG1/CD81/DENND1B/GATA3/IFNB1/PRKCZ/RSAD2/TBX21/XCL1"
"postsynapse organization",0.298238726154463,"ABHD17B/ABHD17C/ABI2/ABI3/ABL1/ACTB/ACTG1/ADAM10/ARF1/ARF4/ARF6/ARHGAP12/ARHGAP33/ARHGAP44/ARHGEF15/ASIC1/CAPRIN1/CAPRIN2/CASKIN1/CC2D1A/CDC42/CDK5R1/CHMP2B/CHRNB1/CRIPT/CRK/CRKL/CSMD2/CYFIP2/DBN1/DCLK1/DISC1/DLG1/DNAJA3/DNM3/DOCK10/DOCK4/DTNBP1/DVL1/EFNA1/ELMO1/EPHA4/EPHA7/EZR/FGFR1/FLRT2/FNTA/FRRS1L/FYN/FZD9/GHSR/GNA13/GPHN/GRID2/GRIN2B/HIP1R/HOMER1/HSPA8/HTR4/IL1RAPL1/ITPKA/LATS1/LGMN/LHFPL4/LRFN1/LRFN2/LRRC4B/LRRK2/LZTS1/LZTS3/MESD/MTMR2/NAE1/NCKIPSD/NECTIN3/NEDD8/NF1/NLGN4Y/NOS1AP/NPTX1/NRCAM/NRXN2/PAK3/PDLIM5/POTEKP/PPFIA2/PRNP/PSEN1/PUM2/RAC3/RELN/RER1/RPS6KA5/RTN4R/SENP1/SHANK1/SHANK3/SIGMAR1/SLC7A11/STAU2/STK38/STK38L/TANC1/TANC2/TRIM47/UBE3A/UBE3B/VPS35/WASL/WNT7A/ZDHHC12/ZDHHC15/ZDHHC2/ZNF365"
"vesicle cytoskeletal trafficking",0.301606490576246,"AP3B1/AP3B2/AP3D1/AP3M1/AP3S1/BICDL1/BLOC1S4/BLOC1S5/BLOC1S6/BORCS5/CCDC186/DTNBP1/DYNC1I1/FBXW11/FNBP1L/FYCO1/HAP1/KIF1B/KIF3A/KIF5A/KIF5B/KIFAP3/MAP2/MYO5B/PPFIA2/PRKCZ/RASGRP1/SNAPIN/SPG11/STK11/SYT4/TANC2/TRAK2/WASL"
"regulation of transcription by RNA polymerase III",0.306218606687824,"BAZ1B/BRF2/DEK/ERCC6/ICE1/ICE2/MAF1/MYBBP1A/POLR3C/POLR3G/PRDX5/SETD5/SF3B1/SMARCA5/TENM1/ZNF143/ZNF345/ZNF76"
"positive regulation of cilium assembly",0.306218606687824,"ATMIN/BBS4/CCP110/CENPJ/CEP120/CEP135/CROCC/HAP1/IFT20/IFT88/PPP1R35/RAB11FIP3/RAB3IP/RP1/SAXO1/SEPTIN7/TAPT1/WRAP73"
"intracellular protein transmembrane transport",0.306218606687824,"BCR/C2CD5/LONP2/PEX1/PEX10/PEX12/PEX13/PEX16/PEX2/PEX7/SEC61B/SEC62/SRP54/TRAM1/TRAM1L1/TRIM37/USP9X/ZFAND2B"
"vesicle transport along microtubule",0.308073571498333,"AP3B1/AP3B2/AP3D1/AP3M1/AP3S1/BICDL1/BLOC1S4/BLOC1S5/BLOC1S6/BORCS5/DTNBP1/DYNC1I1/FBXW11/FYCO1/HAP1/KIF1B/KIF3A/KIF5A/KIF5B/KIFAP3/MAP2/PRKCZ/RASGRP1/SNAPIN/SPG11/STK11/TRAK2"
"negative regulation of type 2 immune response",0.308073571498333,"ANXA1/ARG1/ARG2/ASCL2/IFNB1/IFNL1/IL27RA/NDFIP1/SOCS5/TBX21"
"UDP-N-acetylglucosamine metabolic process",0.308073571498333,"AMDHD2/DPAGT1/GFPT1/GFPT2/GNPDA1/GNPDA2/GNPNAT1/MGAT1/PGM3/UAP1"
"glutamine family amino acid biosynthetic process",0.308073571498333,"ALDH18A1/ASL/GLS/GLUD1/GLUD2/NAGS/OAT/PYCR1/PYCR2/PYCR3"
"pyrimidine nucleoside monophosphate biosynthetic process",0.308073571498333,"CAD/CMPK1/DCK/DUT/SHMT1/UCK1/UCK2/UCKL1/UMPS/UPRT"
"regulation of T cell chemotaxis",0.308073571498333,"ADAM10/ADAM17/CCL5/CXCL10/CXCL13/OXSR1/STK39/TMEM102/TNFSF14/XCL1"
"protein import into peroxisome matrix",0.308073571498333,"LONP2/PEX1/PEX10/PEX12/PEX13/PEX16/PEX2/PEX7/TRIM37/USP9X"
"endosomal vesicle fusion",0.308073571498333,"ANKFY1/RAB14/SAMD9/SPHK1/TGFBRAP1/VPS18/VPS33A/VPS41/VPS4A/VPS8"
"negative regulation of DNA damage response, signal transduction by p53 class mediator",0.308073571498333,"CD44/DYRK3/KDM1A/MARCHF7/MDM2/MIF/PSMD10/PTTG1IP/SIRT1/SNAI1"
"regulation of isotype switching to IgG isotypes",0.308073571498333,"ATAD5/FOXP3/IL27RA/MLH1/MSH2/NDFIP1/PMS2/PTPRC/SLC15A4/TBX21"
"regulation of Golgi organization",0.308073571498333,"AKAP9/CAMSAP2/CAMSAP3/MAP2K1/MAP2K2/MAPK1/PDE4DIP/RAB33B/STX18/STX5"
"sulfur compound biosynthetic process",0.309224659443603,"ACAT1/ACLY/ACOT7/ACSF3/ACSL3/ACSL4/ACSL5/ACSS1/ANGPT1/APIP/B3GALT6/B3GNT2/B4GALT4/B4GAT1/BCKDK/CBR4/CHAC2/CHPF/CHST12/CHST7/CSGALNACT1/CSGALNACT2/CTH/DCAKD/DLAT/DLD/ELOVL4/ENOPH1/EXT2/EXTL1/EXTL2/FMO1/FMO3/GCDH/GCLC/GCLM/GLCE/GSS/GSTP1/HACD2/HAGH/HS2ST1/HS3ST1/HS3ST2/HS3ST3B1/HS6ST3/HSD17B12/MAT2A/MAT2B/MLYCD/MMUT/MPC2/MRI1/MTAP/MTHFD1/MTRR/NFE2L2/PANK1/PANK2/PANK4/PAPSS1/PDHA1/PDHB/PDHX/PDK1/PDK2/PDK3/PPCS/PPT2/PXYLP1/SLC10A7/SLC19A2/SLC19A3/SLC1A1/SLC25A19/SLC27A2/SLC35D2/SLC7A11/ST3GAL3/TECR/THTPA/TM9SF2/TPK1/UGDH/UST/XYLT2"
"RNA splicing, via transesterification reactions",0.311353799284239,"AAR2/AQR/ARB2A/BCAS2/BUD13/C1QBP/C9orf78/CACTIN/CDC5L/CDK13/CELF4/CLNS1A/CRNKL1/CTNNBL1/CWC15/CWC22/CWC27/CWF19L2/DBR1/DDX1/DDX20/DDX23/DDX5/DHX15/DHX16/DHX9/DNAJC17/EFTUD2/EIF4A3/EXOSC10/FRA10AC1/GCFC2/GEMIN2/GEMIN4/GEMIN5/GEMIN6/GEMIN8/GPATCH1/GPKOW/HNRNPF/HNRNPK/HNRNPU/HSPA8/HTATSF1/IK/KHDRBS3/LSM1/LSM2/LSM3/LSM4/LSM5/LSM6/LUC7L/MAGOHB/METTL14/METTL3/MFAP1/MPHOSPH10/MTREX/NCBP1/NCBP2/NCL/NOVA1/NSRP1/NUP98/PAXBP1/PLRG1/PPIE/PPIL1/PPWD1/PRDX6/PRMT5/PRPF18/PRPF31/PRPF38A/PRPF39/PRPF4/PRPF40A/PRPF40B/PRPF6/PRPF8/PSIP1/PTBP1/PTBP2/PUF60/RBFOX1/RBM11/RBM14/RBM20/RBM23/RBM39/RBM41/RBM42/RBM4B/RBM5/RBM7/RBM8A/REST/RNF113A/RNPC3/RNPS1/RNU4ATAC/RNU5F-1/RNU6-9/RNVU1-15/RNVU1-7/RNVU1-8/RSRC1/RSRP1/SAP18/SART3/SCAF11/SETX/SF3A2/SF3A3/SF3B1/SF3B3/SF3B5/SLU7/SMU1/SNRNP27/SNRNP40/SNRPB/SNRPC/SNRPE/SNRPG/SNRPN/SNU13/SNW1/SRPK1/SRRM4/SRSF1/SRSF12/SRSF2/SRSF7/SRSF8/STRAP/TAF12-DT/TFIP11/TGS1/THRAP3/TIA1/TSSC4/TXNL4A/TXNL4B/UBL5/UPF1/UPF3B/USP39/WBP4/WDR77/YJU2B/ZBTB7A/ZCCHC8/ZCRB1"
"rRNA methylation",0.311353799284239,"DIMT1/EMG1/FDXACB1/METTL15/METTL15P1/METTL5/MRM1/MRM3/NSUN3/NSUN5/TFB1M/TFB2M/TRMT112/TRMT2B/TRMT61B/ZCCHC4"
"cellular component disassembly",0.311353799284239,"ABCE1/ADAM10/ADAMTS15/ADD1/ADD3/ADRB2/AIFM1/AKAP8L/ANKZF1/APC/APEH/ARF6/ARID2/ASCC2/ASCC3/ASPH/ATAD2/ATAD2B/ATG12/ATG5/ATR/AURKA/BECN1/BLCAP/BMERB1/BNIP3/C1QL1/CALCOCO2/CAMSAP2/CAPN10/CAPZA1/CAPZA2/CARMIL1/CHMP2B/CHMP5/CHMP6/CHMP7/CIB1/CKAP2/CKAP5/CLASP1/CLASP2/CLEC16A/CLTC/COL6A1/CX3CR1/DCTN1/DDRGK1/DENR/DFFA/DICER1/DNAJC17/DNAJC6/DPP4/DSTN/DYRK3/EIF5A2/ELAC1/ENDOG/ENG/EPG5/EPHA4/FAF2/FER/FLII/FYCO1/GABARAPL2/GAK/GCN1/GFM2/GIGYF2/GRWD1/GSPT1/GSPT2/H2AC25/HBS1L/HPN/HSF1/HSPA2/HSPA8/IRAK3/IRGM/ITGB1/JMJD4/KATNB1/KIF18A/KIF19/KIF21A/KIF24/KIF2A/KIF5B/LIMA1/LIX1/LIX1L/LMOD3/LPIN1/LTN1/MAP1LC3B/MAP1S/MAP4/MAPRE2/MFSD8/MID1/MIR98/MMP1/MMP11/MMP19/MMP20/MMP7/MMP8/MRPL58/MRRF/MTIF2/MTIF3/MTRES1/MTRF1/MTRF1L/MTRFR/MYC/NAPB/NCKAP5L/NEMF/NEMP1/NES/NMNAT1/NSF/OGFOD1/PDPN/PDXP/PELO/PEX10/PEX12/PEX2/PHF23/PIK3C3/PIK3CA/PIK3R1/PIK3R4/PLAAT3/PLIN2/PRKAA1/PRKAA2/PTRH1/PYM1/RCHY1/RDX/RNF14/RNF25/RRP7A/RUBCN/SAYSD1/SCAF4/SETX/SH3GL3/SHARPIN/SKIC3/SKIC8/SMARCA4/SMARCC1/SMARCC2/SMARCD2/SMARCE1/SNAP29/SNAPIN/SPAST/SPTAN1/SPTBN1/STMN1/STMN3/STX5/SUPT16H/TAOK1/TBC1D25/TFIP11/TGFBR1/TMEM39A/TMOD1/TMOD2/TMOD3/TPSAB1/TRIM21/TRIP4/TRNT1/TSG101/TWF2/UBQLN1/UFL1/UFSP2/UPF1/USP10/VCP/VPS33A/VPS4A/VPS4B/VPS54/VRK1/VTA1/WDR47/ZFAND1/ZMPSTE24/ZNF598"
"organophosphate ester transport",0.311353799284239,"ABCA3/ABCB1/ABCC11/ABCC4/ABCG8/ADCY10/ANKH/ANO3/ANO4/ANO6/ANO9/APOA1/ATG9A/ATP10A/ATP10D/ATP11B/ATP11C/ATP8A1/ATP8A2/ATP8B1/ATP8B4/ATP9A/ATP9B/BLTP1/CALHM2/CALHM4/CD47/CERT1/CETP/CLPTM1L/CPTP/EPG5/ESYT1/FASLG/GLTPD2/LDLR/LRRC8A/LRRC8B/LRRC8C/OSBP/OSBPL5/OSBPL8/PANX1/PITPNB/PITPNC1/PITPNM1/PLEKHA8/PLEKHA8P1/PLSCR2/PLTP/PRELID2/SCP2/SHOC2/SLC25A17/SLC25A19/SLC25A23/SLC25A24/SLC25A25/SLC25A4/SLC25A42/SLC25A47/SLC25A53/SLC33A1/SLC35A1/SLC35A2/SLC35A4/SLC35A5/SLC35B3/SLC35B4/SLC35C1/SLC35C2/SLC35D2/SLC37A4/TMEM241/TMEM30A/TMEM30B/TMEM41B/TRIAP1/VAPA/XKR6/XKR9/XRCC4"
"receptor recycling",0.311353799284239,"ACHE/ALS2/AP1AR/CHMP5/EPS15/GRIA1/KIF16B/LDLR/NSF/NSG1/OPTN/PCSK9/PEX1/PEX10/PEX12/PEX2/PLEKHA3/PLEKHJ1/PSEN1/PTPN2/RAB11B/RAB29/SNX16/TBC1D16/TRAT1/USP9X"
"ER-nucleus signaling pathway",0.311353799284239,"AMFR/ATF6/ATG10/CCDC47/CREBZF/DDRGK1/EIF2AK3/EIF2S1/ERLIN1/INSIG1/INSIG2/MBTPS1/MBTPS2/NCK1/NCK2/NFE2L2/PTPN2/RPAP2/SCAP/SELENOS/SPRING1/SREBF2/TMCO1/TMED2/TMEM33/WFS1"
"ubiquinone biosynthetic process",0.311353799284239,"ADCK2/COQ2/COQ3/COQ5/COQ7/COQ9/NDUFA9/PDSS1/PDSS2/STARD7/UBIAD1"
"Golgi to endosome transport",0.311353799284239,"AP1AR/AP4M1/DOP1A/EPS15/KIF16B/KLHL20/MON2/RAB14/SYS1/VPS13A/VPS13C"
"nucleolus organization",0.311353799284239,"ACTR6/BEND3/EMG1/NOLC1/PHF8/POLR1B/RRN3/RRP8/SIRT1/SMARCA5/SUV39H1"
"regulation of sister chromatid cohesion",0.311353799284239,"ATRX/BUB1/CTCF/FEN1/NSMCE2/RAD21/SLF1/SLF2/SMC5/TNKS/WAPL"
"serine family amino acid biosynthetic process",0.311353799284239,"AGXT2/CTH/HAO1/MTHFD1/PHGDH/PSAT1/PSPH/SEPHS1/SEPHS2/SERINC3/SHMT1"
"mitotic intra-S DNA damage checkpoint signaling",0.311353799284239,"ATF2/HUS1/HUS1B/MRE11/MSH2/MUS81/NEK11/RAD17/RAD9B/TIPIN/XPC"
"cellular response to leptin stimulus",0.311353799284239,"BBS2/BBS4/FGB/FGF23/GCK/LEPR/MKKS/MT3/SIRT1/STAT3/UGCG"
"regulation of autophagosome maturation",0.311353799284239,"ADRB2/ATG12/ATG5/CALCOCO2/CLEC16A/FYCO1/IRGM/PHF23/RUBCN/TBC1D25/TMEM39A"
"quinone biosynthetic process",0.311353799284239,"ADCK2/COQ2/COQ3/COQ5/COQ7/COQ9/NDUFA9/PDSS1/PDSS2/STARD7/UBIAD1"
"regulation of exosomal secretion",0.311353799284239,"ATP13A2/ATP9A/HGS/IFNG/PDCD6IP/PRKN/RAB7A/SDCBP/TSG101/VPS4A/VPS4B"
"phosphatidylinositol metabolic process",0.311353799284239,"AGPAT5/ATM/BECN1/BPNT1/CDIPT/DPM1/DPM2/DPM3/EFR3A/FIG4/GPLD1/HTR2C/HYCC1/HYCC2/IMPA1/INPP4A/INPP5B/INPP5D/INPP5E/INPP5K/IP6K1/IP6K2/ITPKA/ITPKC/LCLAT1/MTM1/MTMR12/MTMR2/MTMR4/MTMR6/MTMR7/MTMR8/MTMR9/PDGFA/PDGFB/PI4K2B/PIGA/PIGC/PIGF/PIGH/PIGM/PIGN/PIGO/PIGP/PIGQ/PIGU/PIGV/PIK3C2A/PIK3C3/PIK3CA/PIK3CB/PIK3CG/PIK3R1/PIK3R3/PIK3R4/PIKFYVE/PIP4K2A/PIP4K2C/PIP5K1C/PITPNM1/PLCB1/PLCB4/PLCD1/PLCE1/PLCH1/SACM1L/SLC27A1/SLC30A5/SMG1/TMEM150A/VAC14"
"G1/S transition of mitotic cell cycle",0.311353799284239,"ACTB/ACTL6A/ACVR1/ADAM17/AMBRA1/ANKRD17/ANXA1/APC/APPL1/APPL2/ARID1B/ARID2/ATM/BCAT1/BCL7B/BCL7C/BRD7/CAMK2A/CASP2/CCL2/CCNB1/CCNB3/CCND1/CCND2/CCND3/CCNF/CCNG1/CCNH/CCNI2/CCNO/CDC34/CDC7/CDC73/CDK2/CDK2AP2/CDK4/CDK7/CDK8/CENPJ/CPSF3/CRADD/CRLF3/CUL1/CUL2/CUL3/CUL4A/CUL4B/CUL5/DDX3X/DLG1/DPF2/ECD/EIF4E/EIF4EBP1/FBXO31/FBXO7/GIGYF2/GML/GPR132/GSPT1/HINFP/HSPA8/ID4/ITGB1/JADE1/KMT2E/LATS1/LSM10/MBLAC1/MDM2/MIR29A/MNAT1/MTBP/MYC/PBRM1/PHF10/PHF8/PIAS1/PIDD1/PKD2/PLCB1/PLK2/PLRG1/PPP2R5C/PPP6C/PRKDC/PRMT2/PSME1/PSME3/RB1/RBL1/RBL2/RBM38/RDX/RGCC/RPA2/RPS27L/RPS6KB1/RRM1/SASS6/SKP2/SLFN11/SMARCA2/SMARCA4/SMARCC1/SMARCC2/SMARCD2/SMARCE1/STOX1/TFDP1/TMEM14B/TRIAP1/UBE2E2/USP26/USP37/WAC/WEE1/ZNF324"
"regulation of receptor recycling",0.311353799284239,"ACHE/AP1AR/CHMP5/EPS15/GRIA1/KIF16B/LDLR/NSF/NSG1/OPTN/PCSK9/PSEN1/RAB29/TBC1D16/TRAT1"
"mitotic recombination",0.311353799284239,"BRCA2/ERCC4/MLH1/MRE11/MSH2/MSH3/NSMCE2/RAD50/RAD51C/RAD51D/RAD52/RAD54B/SMC5/SMC6/TERF2"
"protein O-linked mannosylation",0.311353799284239,"B4GAT1/CRPPA/DPM1/DPM2/DPM3/LARGE1/POMGNT1/POMGNT2/RXYLT1/TMEM260/TMTC3/TMTC4"
"paraxial mesoderm development",0.311353799284239,"BMPR1A/DLL3/EPB41L5/EXOC4/FGFR1/FOXC1/FOXC2/LEF1/NUP133/POGLUT1/SMAD2/YAP1"
"tRNA threonylcarbamoyladenosine metabolic process",0.311353799284239,"CDK5RAP1/GON7/LAGE3/METTL8/MTO1/OSGEPL1/TP53RK/TPRKB/TRIT1/TRMT10C/TRMT5/YRDC"
"protein localization to nucleolus",0.311353799284239,"BYSL/HEATR1/MCRS1/NMD3/NOL8/NVL/PINX1/RAN/RPF2/RRP7A/UTP25/WRN"
"extracellular vesicle biogenesis",0.311353799284239,"ATP13A2/ATP9A/COPS5/HGS/IFNG/PDCD6IP/PRKN/RAB11A/RAB27A/RAB7A/SDCBP/TSG101/VPS4A/VPS4B"
"purine nucleoside monophosphate biosynthetic process",0.311353799284239,"ADA/ADK/ADSS2/APRT/ATIC/DCK/DGUOK/GART/GMPS/HPRT1/PAICS/PFAS/PPAT"
"protein mannosylation",0.311353799284239,"B4GAT1/CRPPA/DOLK/DPM1/DPM2/DPM3/LARGE1/POMGNT1/POMGNT2/RXYLT1/TMEM260/TMTC3/TMTC4"
"response to leptin",0.311353799284239,"BBS2/BBS4/CCND1/FGB/FGF23/GCK/LEPR/LRP2/MKKS/MT3/SIRT1/STAT3/UGCG"
"copper ion homeostasis",0.311353799284239,"ABCB6/ARF1/ATP7A/CCDC22/COMMD1/COX10/COX19/CP/CUTC/MT2A/PRNP/SCO2/SLC31A2"
"cellular hyperosmotic response",0.311353799284239,"AKR1B1/EFHD1/LETM1/NFAT5/OXSR1/RCSD1/SLC25A23/SLC2A1/STK39/WNK3/XRCC5/XRCC6/YBX3"
"endoplasmic reticulum tubular network organization",0.311353799284239,"ARL6IP1/ATL1/ATL2/ATL3/LNPK/RAB10/RAB18/RAB3GAP1/RAB3GAP2/REEP3/REEP4/RETREG3/TMEM33"
"response to interleukin-7",0.311353799284239,"ATIC/ATP5F1B/CRKL/GIPC1/HSPD1/IL2RG/IL7/IL7R/JAK1/STAT1/STAT5A/STIP1/TSLP"
"lipid import into cell",0.311353799284239,"ACSL3/ACSL5/EPRS1/FABP3/LIPA/RPS6KB1/SLC27A1/SLC27A2/SLC27A4/SLC27A5/SLC2A1/SPX/THBS1"
"organelle membrane fusion",0.312462971963424,"ANKFY1/ANKRD27/ANXA1/ARL8B/ATP13A2/BET1/C2CD5/CHMP2B/CHMP5/CHMP6/CHMP7/CLTRN/CPLANE2/EEA1/GOSR1/GOSR2/IRAG2/NKD2/PIKFYVE/PIP4K2A/RAB14/RAB7A/RPH3AL/SAMD9/SEC22B/SNAP25/SNAP29/SNAP47/SNAPIN/SOX30/SPG11/SPHK1/STX19/STX2/STX5/STX6/STX7/STX8/STXBP1/STXBP6/SYT11/SYT3/SYT4/TGFBRAP1/TRARG1/TSNARE1/USO1/VAMP4/VAMP7/VAV3/VCPIP1/VIPAS39/VPS18/VPS33A/VPS41/VPS4A/VPS8/VTI1B/YIPF4/YIPF5/YIPF7/ZNRF1/ZNRF2"
"axo-dendritic transport",0.313187249310336,"ACTR10/AGTPBP1/AP3B1/AP3B2/AP3D1/AP3M1/AP3S1/ARL8B/ARMCX3/ATG16L1/ATG5/BLOC1S4/BLOC1S5/BLOC1S6/BORCS5/DLG2/DTNBP1/FBXW11/FEZ1/HAP1/HNRNPU/HSBP1/HSPA8/KIF1B/KIF21A/KIF3A/KIF5A/KIF5B/KIFAP3/MAP2/MAPT/MGARP/OPA1/PURA/SNAPIN/SOD1/SPAST/SPG11/STAU2/TERF2/TMEM230/TRAK2"
"regulation of intracellular steroid hormone receptor signaling pathway",0.314315953540318,"BMAL1/BRCA1/CLOCK/CNOT1/CNOT2/CRY1/CRY2/DDRGK1/DDX5/DNAAF4/FOXP1/HDAC1/KDM1A/KDM4C/LATS1/LBH/LMO3/MED1/NCOR1/PAGR1/PARP1/PHB1/PIAS2/PRMT2/RNF14/RNF6/SIRT1/SKP2/SMARCA4/STRN3/TRIM68/UBA5/UFL1/UFSP2/USP26/VPS18/ZBTB7A"
"protein dephosphorylation",0.317682447834535,"ACP1/BTRC/CDC14A/CDC14B/CTDP1/DUSP10/DUSP11/DUSP12/DUSP14/DUSP16/DUSP18/DUSP19/DUSP2/DUSP22/DUSP23/DUSP28/EPM2A/FBXW11/MTM1/MTMR6/MTMR7/PDP1/PDP2/PDXP/PHPT1/PPM1B/PPM1D/PPM1E/PPP1CA/PPP1CB/PPP1CC/PPP1R12A/PPP2R1A/PPP2R1B/PPP2R3A/PPP2R3B/PPP2R5A/PPP2R5C/PPP2R5D/PPP2R5E/PPP3CC/PPP5C/PPP6C/PTP4A1/PTPDC1/PTPMT1/PTPN11/PTPN14/PTPN2/PTPN20/PTPN22/PTPN4/PTPN7/PTPN9/PTPRA/PTPRB/PTPRC/PTPRF/PTPRG/PTPRK/PTPRM/PTPRQ/PTPRZ1/RNGTT/SBF1/SDHAF2/STK11/STYX/STYXL1/TIMM50"
"regulation of protein localization to nucleus",0.317682447834535,"ANGPT1/ATP13A2/BMP4/BYSL/CARD10/CCT2/CCT3/CCT4/CCT5/CCT6A/CCT7/CCT8/CDH1/CLDN18/DCLK1/DCLK2/DTX3L/ECT2/EFCAB7/EIF2AK3/EPM2A/FBXO4/FERMT1/FERMT2/FYN/HDAC3/HYAL2/IFNG/IPO5/JAK1/JAK2/LAMTOR5/LATS1/LMNA/LZTS2/MAGED1/MAPK14/MARK3/MCRS1/MDFIC/NF1/NF2/NMD3/NUP54/NUP58/NVL/PARP1/PARP9/PIK3R1/PIN1/PINX1/PKIA/PSEN1/PYHIN1/RAB23/RAN/RASSF5/SIN3A/SIRT6/SMO/STK11/SUFU/SUMO1/SUMO4/TCP1/TPR/UBR5/WWTR1/YAP1/YWHAZ"
